aluno_id,escola,serie,turno,idade,sexo,renda_familiar,escolaridade_pais,acesso_internet,frequencia_pct,nota_matematica,nota_portugues,nota_media_geral
ALU-03318,Escola Theta,8º Ano,Manhã,19,F,2-3 SM,Superior Completo,1,84.9,68.0,68.8,68.4
ALU-03319,Escola Theta,8º Ano,Manhã,18,F,1-2 SM,Médio Completo,0,85.4,53.0,48.9,50.9
ALU-03320,Escola Theta,8º Ano,Manhã,18,F,5+ SM,Superior Completo,1,91.0,68.1,70.2,69.1
ALU-03321,Escola Theta,8º Ano,Manhã,19,F,Até 1 SM,Superior Completo,1,90.0,85.3,62.4,73.9
ALU-03322,Escola Theta,8º Ano,Manhã,20,M,1-2 SM,Superior Completo,1,82.4,68.6,94.4,81.5
ALU-03323,Escola Theta,8º Ano,Manhã,20,M,Até 1 SM,Médio Completo,0,75.2,39.5,58.8,49.1
ALU-03324,Escola Theta,8º Ano,Manhã,20,M,1-2 SM,Fundamental Completo,1,70.1,50.3,33.9,42.1
ALU-03325,Escola Theta,8º Ano,Manhã,18,M,3-5 SM,Médio Completo,0,81.9,45.4,50.3,47.8
ALU-03326,Escola Theta,8º Ano,Manhã,20,M,5+ SM,Médio Completo,0,98.5,71.7,85.5,78.6
ALU-03327,Escola Theta,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,1,90.6,47.8,76.0,61.9
ALU-03328,Escola Theta,8º Ano,Manhã,18,M,,Superior Completo,1,77.2,51.2,66.6,58.9
ALU-03329,Escola Theta,8º Ano,Manhã,19,M,1-2 SM,Médio Completo,0,84.2,56.2,47.3,51.8
ALU-03330,Escola Theta,8º Ano,Manhã,19,F,1-2 SM,Superior Completo,1,73.7,46.9,54.3,50.6
ALU-03331,Escola Theta,8º Ano,Manhã,19,F,2-3 SM,Médio Completo,1,74.1,38.7,64.4,51.5
ALU-03332,Escola Theta,8º Ano,Manhã,18,M,Até 1 SM,Médio Completo,1,90.2,52.5,54.7,53.6
ALU-03333,Escola Theta,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,1,96.4,88.3,80.1,84.2
ALU-03334,Escola Theta,8º Ano,Manhã,19,F,Até 1 SM,Pós-graduação,0,62.7,28.0,40.8,34.4
ALU-03335,Escola Theta,8º Ano,Manhã,19,M,2-3 SM,Fundamental Completo,1,80.1,60.5,81.5,71.0
ALU-03336,Escola Theta,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,1,82.7,65.3,61.2,63.2
ALU-03337,Escola Theta,8º Ano,Tarde,20,F,3-5 SM,Médio Completo,1,99.3,68.2,59.2,63.7
ALU-03338,Escola Theta,8º Ano,Tarde,19,M,3-5 SM,Médio Completo,1,94.6,61.1,57.2,59.2
ALU-03339,Escola Theta,8º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,83.1,33.4,55.6,44.5
ALU-03340,Escola Theta,8º Ano,Tarde,20,F,Até 1 SM,Médio Completo,1,86.1,44.2,48.2,46.2
ALU-03341,Escola Theta,8º Ano,Tarde,18,M,5+ SM,Médio Completo,1,72.8,49.8,56.1,52.9
ALU-03342,Escola Theta,8º Ano,Tarde,18,M,1-2 SM,Superior Completo,1,92.8,59.6,77.8,68.7
ALU-03343,Escola Theta,8º Ano,Tarde,18,F,3-5 SM,Fundamental Incompleto,1,73.1,49.3,69.7,59.5
ALU-03344,Escola Theta,8º Ano,Tarde,20,F,1-2 SM,Médio Completo,0,97.2,57.9,50.3,54.1
ALU-03345,Escola Theta,8º Ano,Tarde,20,F,5+ SM,Pós-graduação,1,88.7,70.5,84.3,77.4
ALU-03346,Escola Theta,8º Ano,Tarde,18,F,5+ SM,Médio Completo,1,92.8,52.2,61.7,56.9
ALU-03347,Escola Theta,8º Ano,Tarde,18,F,1-2 SM,Fundamental Incompleto,1,88.6,58.6,58.9,58.7
ALU-03348,Escola Theta,8º Ano,Tarde,18,F,2-3 SM,Superior Completo,1,87.8,61.9,64.9,63.4
ALU-03349,Escola Theta,8º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,89.8,57.8,84.8,71.3
ALU-03350,Escola Theta,8º Ano,Tarde,20,F,3-5 SM,Médio Completo,1,81.1,77.0,74.4,75.7
ALU-03351,Escola Theta,8º Ano,Tarde,19,M,2-3 SM,Superior Completo,1,80.3,70.2,45.6,57.9
ALU-03352,Escola Theta,8º Ano,Tarde,19,F,2-3 SM,Médio Completo,0,83.2,65.9,61.8,63.9
ALU-03353,Escola Theta,8º Ano,Tarde,19,F,3-5 SM,Médio Completo,1,85.6,64.6,75.2,69.9
ALU-03354,Escola Theta,8º Ano,Tarde,19,F,3-5 SM,Médio Completo,1,100.0,63.1,75.8,69.5
ALU-03355,Escola Theta,8º Ano,Tarde,18,F,,Médio Completo,1,83.5,62.4,50.3,56.3
ALU-03356,Escola Theta,8º Ano,Tarde,20,M,2-3 SM,Médio Completo,1,87.9,53.4,69.3,61.3
ALU-03357,Escola Theta,8º Ano,Tarde,20,F,,Médio Completo,0,86.4,38.6,44.8,41.7
ALU-03358,Escola Theta,8º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,78.0,43.0,63.9,53.5
ALU-03359,Escola Theta,8º Ano,Tarde,20,F,,Médio Completo,1,94.7,50.4,62.0,56.2
ALU-03360,Escola Theta,8º Ano,Tarde,19,F,Até 1 SM,Médio Completo,1,100.0,64.7,71.7,68.2
ALU-03361,Escola Theta,8º Ano,Tarde,18,M,2-3 SM,Fundamental Incompleto,1,87.5,55.8,65.4,60.6
ALU-03362,Escola Theta,8º Ano,Tarde,19,M,Até 1 SM,Superior Completo,1,91.7,54.6,71.0,62.8
ALU-03363,Escola Theta,8º Ano,Tarde,20,F,1-2 SM,Pós-graduação,0,94.7,55.5,71.7,63.6
ALU-03364,Escola Theta,8º Ano,Tarde,20,M,2-3 SM,Médio Completo,1,63.2,56.2,33.1,44.7
ALU-03365,Escola Theta,8º Ano,Tarde,18,M,2-3 SM,Médio Completo,0,74.0,37.3,21.2,29.2
ALU-03366,Escola Theta,9º Ano,Manhã,20,F,5+ SM,Médio Completo,1,70.9,38.1,54.9,46.5
ALU-03367,Escola Theta,9º Ano,Manhã,20,F,3-5 SM,Fundamental Completo,0,93.0,81.9,47.9,64.9
ALU-03368,Escola Theta,9º Ano,Manhã,19,F,2-3 SM,Médio Completo,1,89.9,40.9,59.0,50.0
ALU-03369,Escola Theta,9º Ano,Manhã,20,M,1-2 SM,Médio Completo,0,79.9,57.6,65.8,61.7
ALU-03370,Escola Theta,9º Ano,Manhã,21,F,3-5 SM,Pós-graduação,0,96.7,62.2,65.2,63.7
ALU-03371,Escola Theta,9º Ano,Manhã,20,M,2-3 SM,Pós-graduação,1,83.9,42.3,70.6,56.5
ALU-03372,Escola Theta,9º Ano,Manhã,20,M,,Médio Completo,1,100.0,72.1,57.6,64.9
ALU-03373,Escola Theta,9º Ano,Manhã,19,F,3-5 SM,Médio Completo,1,80.1,63.0,78.1,70.6
ALU-03374,Escola Theta,9º Ano,Manhã,20,M,2-3 SM,Médio Completo,1,74.8,31.4,34.1,32.7
ALU-03375,Escola Theta,9º Ano,Manhã,21,F,2-3 SM,Fundamental Completo,0,84.6,46.1,63.3,54.7
ALU-03376,Escola Theta,9º Ano,Manhã,20,M,3-5 SM,Médio Completo,1,84.5,73.3,85.7,79.5
ALU-03377,Escola Theta,9º Ano,Manhã,20,M,1-2 SM,Fundamental Completo,1,69.1,46.0,36.6,41.3
ALU-03378,Escola Theta,9º Ano,Manhã,19,F,5+ SM,Fundamental Incompleto,1,76.8,59.5,49.5,54.5
ALU-03379,Escola Theta,9º Ano,Manhã,19,F,1-2 SM,Médio Completo,1,93.2,60.2,83.9,72.1
ALU-03380,Escola Theta,9º Ano,Manhã,21,M,2-3 SM,Médio Completo,1,92.6,77.6,46.2,61.9
ALU-03381,Escola Theta,9º Ano,Manhã,20,F,3-5 SM,Superior Completo,0,98.7,77.4,59.7,68.5
ALU-03382,Escola Theta,9º Ano,Manhã,19,M,Até 1 SM,Fundamental Incompleto,1,87.8,51.3,63.3,57.3
ALU-03383,Escola Theta,9º Ano,Manhã,21,F,2-3 SM,Fundamental Completo,1,88.4,54.3,62.0,58.2
ALU-03384,Escola Theta,9º Ano,Manhã,20,F,Até 1 SM,,1,86.1,52.3,67.9,60.1
ALU-03385,Escola Theta,9º Ano,Manhã,19,F,3-5 SM,Médio Completo,1,91.9,81.5,74.4,78.0
ALU-03386,Escola Theta,9º Ano,Manhã,19,M,5+ SM,Fundamental Incompleto,1,87.6,54.6,78.3,66.5
ALU-03387,Escola Theta,9º Ano,Manhã,21,M,2-3 SM,Fundamental Incompleto,1,84.5,71.6,68.3,69.9
ALU-03388,Escola Theta,9º Ano,Manhã,21,F,3-5 SM,Superior Completo,1,87.7,70.5,69.6,70.1
ALU-03389,Escola Theta,9º Ano,Manhã,21,M,2-3 SM,Médio Completo,1,85.2,70.3,52.5,61.4
ALU-03390,Escola Theta,9º Ano,Manhã,20,M,,Fundamental Incompleto,0,82.8,64.0,66.5,65.2
ALU-03391,Escola Theta,9º Ano,Manhã,19,F,3-5 SM,Fundamental Completo,0,89.3,53.5,55.4,54.5
ALU-03392,Escola Theta,9º Ano,Tarde,20,M,3-5 SM,Fundamental Completo,1,76.2,40.5,53.2,46.9
ALU-03393,Escola Theta,9º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,96.9,47.3,73.3,60.3
ALU-03394,Escola Theta,9º Ano,Tarde,19,M,3-5 SM,Médio Completo,1,95.8,57.8,64.8,61.3
ALU-03395,Escola Theta,9º Ano,Tarde,20,F,2-3 SM,Médio Completo,1,76.3,52.3,50.8,51.6
ALU-03396,Escola Theta,9º Ano,Tarde,19,M,1-2 SM,Médio Completo,0,100.0,59.5,30.8,45.2
ALU-03397,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Superior Completo,0,83.8,61.0,49.3,55.2
ALU-03398,Escola Theta,9º Ano,Tarde,20,M,1-2 SM,Médio Completo,0,89.8,52.9,55.4,54.1
ALU-03399,Escola Theta,9º Ano,Tarde,19,F,5+ SM,Fundamental Completo,0,79.6,55.2,76.0,65.6
ALU-03400,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Médio Completo,1,69.5,50.7,51.4,51.1
ALU-03401,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Fundamental Incompleto,0,81.5,49.8,51.3,50.5
ALU-03402,Escola Theta,9º Ano,Tarde,20,M,3-5 SM,Médio Completo,1,78.5,69.1,68.3,68.7
ALU-03403,Escola Theta,9º Ano,Tarde,21,F,2-3 SM,,1,89.9,65.9,53.5,59.7
ALU-03404,Escola Theta,9º Ano,Tarde,21,M,1-2 SM,Médio Completo,1,100.0,54.8,47.9,51.4
ALU-03405,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Fundamental Incompleto,0,78.6,45.0,56.7,50.8
ALU-03406,Escola Theta,9º Ano,Tarde,20,M,2-3 SM,Superior Completo,1,73.6,56.0,55.1,55.5
ALU-03407,Escola Theta,9º Ano,Tarde,19,F,1-2 SM,Pós-graduação,1,77.4,56.5,76.5,66.5
ALU-03408,Escola Theta,9º Ano,Tarde,21,F,2-3 SM,Médio Completo,1,100.0,61.1,72.2,66.6
ALU-03409,Escola Theta,9º Ano,Tarde,19,F,3-5 SM,Médio Completo,1,100.0,72.3,84.0,78.2
ALU-03410,Escola Theta,9º Ano,Tarde,20,M,,Superior Completo,1,83.8,35.5,65.9,50.7
ALU-03411,Escola Theta,9º Ano,Tarde,20,M,2-3 SM,Fundamental Incompleto,0,87.3,44.0,49.1,46.6
ALU-03412,Escola Theta,9º Ano,Tarde,20,F,1-2 SM,Pós-graduação,1,89.2,58.5,72.4,65.4
ALU-03413,Escola Theta,9º Ano,Tarde,20,F,Até 1 SM,Superior Completo,1,76.5,63.7,62.3,63.0
ALU-03414,Escola Theta,9º Ano,Tarde,20,M,1-2 SM,Superior Completo,0,100.0,65.7,60.7,63.2
ALU-03415,Escola Theta,9º Ano,Tarde,19,M,Até 1 SM,Fundamental Completo,0,91.0,50.6,57.8,54.2
ALU-03416,Escola Theta,9º Ano,Tarde,19,M,,Superior Completo,1,85.9,79.9,64.7,72.3
ALU-03417,Escola Theta,9º Ano,Tarde,21,F,3-5 SM,Fundamental Completo,0,81.9,66.8,62.8,64.8
ALU-03418,Escola Theta,9º Ano,Tarde,21,F,2-3 SM,Médio Completo,1,78.7,59.5,71.6,65.6
ALU-03419,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Superior Completo,0,90.5,84.5,68.0,76.3
ALU-03420,Escola Theta,9º Ano,Tarde,21,M,2-3 SM,Pós-graduação,1,76.8,61.1,89.9,75.5
ALU-03421,Escola Theta,9º Ano,Tarde,19,F,2-3 SM,Superior Completo,1,98.6,72.0,82.6,77.3
ALU-03422,Escola Theta,9º Ano,Tarde,21,M,,Fundamental Incompleto,0,92.8,63.1,50.1,56.6
ALU-03423,Escola Theta,9º Ano,Tarde,21,F,1-2 SM,Fundamental Completo,0,81.4,62.4,63.6,63.0
ALU-03424,Escola Theta,1º Médio,Manhã,15,F,5+ SM,Superior Completo,1,86.6,61.4,76.7,69.0
ALU-03425,Escola Theta,1º Médio,Manhã,15,M,Até 1 SM,Médio Completo,1,88.2,61.2,60.3,60.8
ALU-03426,Escola Theta,1º Médio,Manhã,15,M,3-5 SM,Superior Completo,1,64.6,69.1,60.0,64.6
ALU-03427,Escola Theta,1º Médio,Manhã,15,M,2-3 SM,Superior Completo,1,100.0,59.8,70.8,65.3
ALU-03428,Escola Theta,1º Médio,Manhã,16,M,3-5 SM,Médio Completo,1,100.0,81.2,44.9,63.1
ALU-03429,Escola Theta,1º Médio,Manhã,15,F,2-3 SM,Médio Completo,0,77.3,68.6,48.9,58.7
ALU-03430,Escola Theta,1º Médio,Manhã,15,M,1-2 SM,Médio Completo,1,83.1,50.5,58.2,54.3
ALU-03431,Escola Theta,1º Médio,Manhã,16,M,1-2 SM,Médio Completo,1,100.0,76.3,62.8,69.5
ALU-03432,Escola Theta,1º Médio,Manhã,15,M,Até 1 SM,Médio Completo,0,89.6,63.3,49.9,56.6
ALU-03433,Escola Theta,1º Médio,Manhã,15,F,1-2 SM,Fundamental Completo,1,87.6,56.8,67.6,62.2
ALU-03434,Escola Theta,1º Médio,Manhã,15,F,2-3 SM,Fundamental Completo,0,84.0,50.6,69.0,59.8
ALU-03435,Escola Theta,1º Médio,Manhã,16,F,1-2 SM,Médio Completo,1,100.0,57.8,52.7,55.3
ALU-03436,Escola Theta,1º Médio,Manhã,15,M,3-5 SM,Fundamental Completo,1,82.8,64.9,59.2,62.0
ALU-03437,Escola Theta,1º Médio,Manhã,15,M,2-3 SM,Médio Completo,1,100.0,79.4,65.5,72.4
ALU-03438,Escola Theta,1º Médio,Manhã,16,F,Até 1 SM,Médio Completo,1,85.0,45.4,64.3,54.9
ALU-03439,Escola Theta,1º Médio,Manhã,15,F,1-2 SM,Fundamental Completo,1,68.3,38.3,36.9,37.6
ALU-03440,Escola Theta,1º Médio,Manhã,16,F,5+ SM,Médio Completo,1,100.0,62.9,66.3,64.6
ALU-03441,Escola Theta,1º Médio,Manhã,15,F,5+ SM,Fundamental Incompleto,1,88.4,93.1,68.3,80.7
ALU-03442,Escola Theta,1º Médio,Manhã,15,F,1-2 SM,Fundamental Incompleto,0,80.1,39.0,44.8,41.9
ALU-03443,Escola Theta,1º Médio,Manhã,16,M,3-5 SM,Fundamental Completo,1,97.1,76.2,75.9,76.1
ALU-03444,Escola Theta,1º Médio,Manhã,15,F,3-5 SM,Médio Completo,1,80.5,78.0,64.8,71.4
ALU-03445,Escola Theta,1º Médio,Manhã,15,M,5+ SM,Superior Completo,1,79.5,64.6,86.7,75.7
ALU-03446,Escola Theta,1º Médio,Manhã,15,M,1-2 SM,,0,83.5,57.4,67.6,62.5
ALU-03447,Escola Theta,1º Médio,Manhã,15,M,1-2 SM,Fundamental Completo,1,84.4,36.0,86.1,61.0
ALU-03448,Escola Theta,1º Médio,Manhã,16,F,5+ SM,Superior Completo,1,71.4,73.9,69.8,71.8
ALU-03449,Escola Theta,1º Médio,Tarde,15,M,3-5 SM,Médio Completo,1,77.2,72.6,69.5,71.1
ALU-03450,Escola Theta,1º Médio,Tarde,16,F,2-3 SM,,1,91.3,75.6,71.5,73.6
ALU-03451,Escola Theta,1º Médio,Tarde,15,F,Até 1 SM,Médio Completo,1,90.4,58.1,57.1,57.6
ALU-03452,Escola Theta,1º Médio,Tarde,16,M,1-2 SM,Pós-graduação,1,98.9,65.7,44.7,55.2
ALU-03453,Escola Theta,1º Médio,Tarde,15,F,Até 1 SM,Médio Completo,0,80.1,63.9,44.4,54.2
ALU-03454,Escola Theta,1º Médio,Tarde,15,M,2-3 SM,Superior Completo,1,83.2,66.9,39.3,53.1
ALU-03455,Escola Theta,1º Médio,Tarde,16,F,2-3 SM,Superior Completo,1,87.2,50.1,78.8,64.4
ALU-03456,Escola Theta,1º Médio,Tarde,16,M,3-5 SM,Superior Completo,1,78.3,74.8,83.7,79.3
ALU-03457,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Fundamental Completo,1,90.8,59.2,36.5,47.8
ALU-03458,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Superior Completo,1,100.0,56.0,58.6,57.3
ALU-03459,Escola Theta,1º Médio,Tarde,15,F,2-3 SM,Superior Completo,1,87.7,85.0,64.1,74.6
ALU-03460,Escola Theta,1º Médio,Tarde,16,F,2-3 SM,Fundamental Incompleto,1,100.0,71.2,71.1,71.1
ALU-03461,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Médio Completo,1,89.0,47.9,48.7,48.3
ALU-03462,Escola Theta,1º Médio,Tarde,15,M,2-3 SM,Fundamental Incompleto,1,96.5,43.9,54.5,49.2
ALU-03463,Escola Theta,1º Médio,Tarde,16,F,2-3 SM,Superior Completo,1,93.2,56.0,60.8,58.4
ALU-03464,Escola Theta,1º Médio,Tarde,16,M,3-5 SM,Médio Completo,1,82.3,72.1,74.9,73.5
ALU-03465,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Superior Completo,0,66.7,36.4,41.0,38.7
ALU-03466,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Médio Completo,1,84.9,55.4,42.0,48.7
ALU-03467,Escola Theta,1º Médio,Tarde,15,F,2-3 SM,Superior Completo,0,75.9,56.9,62.4,59.7
ALU-03468,Escola Theta,1º Médio,Tarde,16,F,3-5 SM,Médio Completo,1,83.8,68.1,81.9,75.0
ALU-03469,Escola Theta,1º Médio,Tarde,16,M,Até 1 SM,Médio Completo,0,87.8,59.5,65.4,62.4
ALU-03470,Escola Theta,1º Médio,Tarde,15,F,Até 1 SM,Médio Completo,0,91.0,54.5,78.1,66.3
ALU-03471,Escola Theta,1º Médio,Tarde,16,M,3-5 SM,Fundamental Completo,0,98.1,49.0,80.7,64.9
ALU-03472,Escola Theta,1º Médio,Tarde,15,F,2-3 SM,Fundamental Completo,1,83.8,62.9,72.6,67.8
ALU-03473,Escola Theta,1º Médio,Tarde,15,M,5+ SM,Fundamental Completo,1,95.0,37.1,67.4,52.3
ALU-03474,Escola Theta,1º Médio,Tarde,15,M,1-2 SM,Fundamental Completo,0,86.2,58.3,54.6,56.5
ALU-03475,Escola Theta,1º Médio,Tarde,15,F,1-2 SM,Médio Completo,1,100.0,40.9,35.6,38.2
ALU-03476,Escola Theta,1º Médio,Tarde,15,M,5+ SM,Médio Completo,0,88.5,48.2,76.2,62.2
ALU-03477,Escola Theta,1º Médio,Tarde,15,F,1-2 SM,Médio Completo,0,75.8,53.7,65.5,59.6
ALU-03478,Escola Theta,1º Médio,Tarde,16,F,3-5 SM,Fundamental Incompleto,1,82.7,48.5,63.0,55.7
ALU-03479,Escola Theta,2º Médio,Manhã,16,F,Até 1 SM,Superior Completo,1,79.5,51.1,56.5,53.8
ALU-03480,Escola Theta,2º Médio,Manhã,16,M,Até 1 SM,Pós-graduação,1,75.0,63.1,74.9,69.0
ALU-03481,Escola Theta,2º Médio,Manhã,16,F,1-2 SM,Superior Completo,0,79.2,51.9,67.2,59.5
ALU-03482,Escola Theta,2º Médio,Manhã,16,F,3-5 SM,Superior Completo,1,74.7,59.0,69.0,64.0
ALU-03483,Escola Theta,2º Médio,Manhã,16,M,Até 1 SM,Fundamental Incompleto,0,98.1,51.2,55.2,53.2
ALU-03484,Escola Theta,2º Médio,Manhã,17,M,2-3 SM,Fundamental Incompleto,1,58.9,52.2,34.9,43.5
ALU-03485,Escola Theta,2º Médio,Manhã,17,F,2-3 SM,Pós-graduação,1,79.6,79.7,66.7,73.2
ALU-03486,Escola Theta,2º Médio,Manhã,17,M,3-5 SM,Fundamental Incompleto,0,86.8,52.2,73.2,62.7
ALU-03487,Escola Theta,2º Médio,Manhã,16,F,2-3 SM,Fundamental Completo,0,96.0,65.6,66.7,66.2
ALU-03488,Escola Theta,2º Médio,Manhã,16,M,5+ SM,Médio Completo,1,81.2,68.1,85.0,76.6
ALU-03489,Escola Theta,2º Médio,Manhã,16,M,1-2 SM,Fundamental Completo,1,85.7,72.1,85.0,78.6
ALU-03490,Escola Theta,2º Médio,Manhã,17,F,5+ SM,Médio Completo,1,73.1,61.9,42.1,52.0
ALU-03491,Escola Theta,2º Médio,Manhã,17,F,1-2 SM,Superior Completo,1,68.2,57.7,55.6,56.7
ALU-03492,Escola Theta,2º Médio,Manhã,17,M,2-3 SM,Fundamental Incompleto,0,83.7,63.1,64.4,63.8
ALU-03493,Escola Theta,2º Médio,Manhã,17,M,Até 1 SM,Fundamental Completo,1,80.1,72.6,78.8,75.7
ALU-03494,Escola Theta,2º Médio,Manhã,17,M,1-2 SM,Médio Completo,1,78.3,56.5,69.9,63.2
ALU-03495,Escola Theta,2º Médio,Manhã,16,M,1-2 SM,Médio Completo,1,85.8,56.2,59.6,57.9
ALU-03496,Escola Theta,2º Médio,Manhã,17,F,1-2 SM,Fundamental Completo,1,95.6,68.5,76.0,72.2
ALU-03497,Escola Theta,2º Médio,Manhã,17,M,3-5 SM,Superior Completo,1,84.2,79.4,75.3,77.3
ALU-03498,Escola Theta,2º Médio,Manhã,16,F,2-3 SM,Superior Completo,0,88.3,56.2,69.7,63.0
ALU-03499,Escola Theta,2º Médio,Manhã,17,M,2-3 SM,Médio Completo,1,87.8,54.4,55.7,55.0
ALU-03500,Escola Theta,2º Médio,Manhã,16,M,5+ SM,Fundamental Incompleto,1,100.0,72.7,60.4,66.5
ALU-03501,Escola Theta,2º Médio,Manhã,17,F,2-3 SM,Médio Completo,1,85.3,67.9,63.2,65.5
ALU-03502,Escola Theta,2º Médio,Manhã,17,F,2-3 SM,Médio Completo,1,82.7,83.9,79.8,81.9
ALU-03503,Escola Theta,2º Médio,Manhã,17,F,5+ SM,Superior Completo,1,83.5,72.0,84.0,78.0
ALU-03504,Escola Theta,2º Médio,Manhã,17,M,1-2 SM,Superior Completo,1,78.4,53.9,70.1,62.0
ALU-03505,Escola Theta,2º Médio,Manhã,16,F,3-5 SM,Médio Completo,1,100.0,56.0,73.1,64.6
ALU-03506,Escola Theta,2º Médio,Manhã,16,F,3-5 SM,Médio Completo,1,73.9,72.8,95.3,84.0
ALU-03507,Escola Theta,2º Médio,Manhã,17,M,1-2 SM,Superior Completo,1,76.6,71.1,58.9,65.0
ALU-03508,Escola Theta,2º Médio,Manhã,16,M,5+ SM,Fundamental Completo,1,74.9,63.2,46.3,54.8
ALU-03509,Escola Theta,2º Médio,Manhã,16,M,3-5 SM,Superior Completo,0,70.5,40.5,45.8,43.2
ALU-03510,Escola Theta,2º Médio,Manhã,17,F,1-2 SM,Médio Completo,1,86.6,65.2,78.1,71.6
ALU-03511,Escola Theta,2º Médio,Tarde,16,F,1-2 SM,Fundamental Incompleto,1,88.1,64.3,59.5,61.9
ALU-03512,Escola Theta,2º Médio,Tarde,16,F,1-2 SM,Superior Completo,1,86.5,69.7,79.9,74.8
ALU-03513,Escola Theta,2º Médio,Tarde,17,F,1-2 SM,Superior Completo,1,68.8,56.2,36.3,46.3
ALU-03514,Escola Theta,2º Médio,Tarde,17,M,1-2 SM,Superior Completo,1,84.2,68.4,35.8,52.1
ALU-03515,Escola Theta,2º Médio,Tarde,17,F,3-5 SM,Médio Completo,1,82.3,54.7,67.0,60.9
ALU-03516,Escola Theta,2º Médio,Tarde,17,F,Até 1 SM,Superior Completo,1,79.8,65.8,60.7,63.2
ALU-03517,Escola Theta,2º Médio,Tarde,16,M,5+ SM,Médio Completo,0,89.3,48.4,48.4,48.4
ALU-03518,Escola Theta,2º Médio,Tarde,17,M,Até 1 SM,Médio Completo,1,80.1,73.7,48.8,61.3
ALU-03519,Escola Theta,2º Médio,Tarde,17,M,2-3 SM,Fundamental Completo,1,84.6,89.8,62.0,75.9
ALU-03520,Escola Theta,2º Médio,Tarde,17,F,1-2 SM,Fundamental Incompleto,0,88.5,55.3,63.5,59.4
ALU-03521,Escola Theta,2º Médio,Tarde,17,M,2-3 SM,Superior Completo,0,76.9,67.3,48.6,57.9
ALU-03522,Escola Theta,2º Médio,Tarde,17,F,5+ SM,Médio Completo,1,84.7,79.0,53.2,66.1
ALU-03523,Escola Theta,2º Médio,Tarde,17,F,2-3 SM,Médio Completo,1,75.9,43.2,55.7,49.4
ALU-03524,Escola Theta,2º Médio,Tarde,17,F,1-2 SM,Médio Completo,0,92.0,58.4,57.2,57.8
ALU-03525,Escola Theta,2º Médio,Tarde,16,M,3-5 SM,Médio Completo,1,80.1,87.0,39.0,63.0
ALU-03526,Escola Theta,2º Médio,Tarde,17,M,1-2 SM,Superior Completo,1,73.3,35.5,45.5,40.5
ALU-03527,Escola Theta,2º Médio,Tarde,16,M,2-3 SM,Superior Completo,1,97.6,63.3,52.2,57.8
ALU-03528,Escola Theta,2º Médio,Tarde,16,F,2-3 SM,Médio Completo,1,80.2,69.4,70.9,70.1
ALU-03529,Escola Theta,2º Médio,Tarde,17,M,5+ SM,Superior Completo,1,89.1,86.7,74.8,80.8
ALU-03530,Escola Theta,2º Médio,Tarde,16,M,2-3 SM,Superior Completo,1,88.2,61.3,65.4,63.4
ALU-03531,Escola Theta,2º Médio,Tarde,16,M,2-3 SM,Médio Completo,1,71.6,31.4,33.9,32.7
ALU-03532,Escola Theta,2º Médio,Tarde,16,F,2-3 SM,Pós-graduação,0,86.1,66.1,63.7,64.9
ALU-03533,Escola Theta,2º Médio,Tarde,16,F,1-2 SM,Fundamental Incompleto,1,68.0,45.3,46.9,46.1
ALU-03534,Escola Theta,2º Médio,Tarde,17,F,Até 1 SM,Superior Completo,1,89.0,61.3,85.3,73.3
ALU-03535,Escola Theta,2º Médio,Tarde,16,M,1-2 SM,Superior Completo,0,95.9,83.6,56.5,70.1
ALU-03536,Escola Theta,2º Médio,Tarde,16,M,5+ SM,Médio Completo,1,83.1,54.6,68.8,61.7
ALU-03537,Escola Theta,2º Médio,Tarde,17,M,1-2 SM,Pós-graduação,1,63.5,39.3,66.2,52.7
ALU-03538,Escola Theta,2º Médio,Tarde,16,M,5+ SM,Médio Completo,1,85.9,75.4,36.8,56.1
ALU-03539,Escola Theta,2º Médio,Tarde,17,M,1-2 SM,Médio Completo,0,76.5,51.1,52.8,51.9
ALU-03540,Escola Theta,2º Médio,Tarde,16,M,,Médio Completo,1,77.7,51.8,64.4,58.1
ALU-03541,Escola Theta,2º Médio,Tarde,16,F,3-5 SM,Médio Completo,1,82.3,58.7,76.5,67.6
ALU-03542,Escola Theta,2º Médio,Tarde,17,F,,Superior Completo,0,91.5,53.4,63.2,58.3
ALU-03543,Escola Theta,2º Médio,Tarde,16,F,2-3 SM,Superior Completo,1,86.6,81.2,56.1,68.7
