manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,oficina,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro,cidade_servico
MAN-02679,VEI-0044,Caminhão,2018,2023-10-30,Pneus & Cia,Preventiva,Direção,432.34,9.4,274516,Caucaia
MAN-02680,VEI-0087,Caminhão,2020,2024-01-31,Oficina Popular,Corretiva,Motor,2634.87,26.6,106872,Maracanaú
MAN-02681,VEI-0053,Utilitário,2021,2023-12-26,Oficina Popular,Corretiva,Freios,982.43,16.4,300846,Juazeiro do Norte
MAN-02682,VEI-0198,Caminhão,2023,2024-11-24,AutoCenter VIP,Corretiva,Arrefecimento,1126.31,24.5,185550,Juazeiro do Norte
MAN-02683,VEI-0165,Van,2017,2023-10-13,AutoCenter VIP,Preventiva,Motor,1886.11,,49149,Sobral
MAN-02684,VEI-0035,Van,2017,2024-12-08,ServiCar Express,Preventiva,Arrefecimento,205.81,3.3,168263,Recife
MAN-02685,VEI-0038,Utilitário,2016,2024-05-30,Mecânica Central,Corretiva,Pneus,1320.75,28.1,108583,Juazeiro do Norte
MAN-02686,VEI-0019,Utilitário,2021,2024-03-03,Oficina Popular,Preventiva,Transmissão,1641.42,1.0,253824,Juazeiro do Norte
MAN-02687,VEI-0102,Caminhão,2023,2023-11-17,Retífica Ceará,Corretiva,Motor,3416.0,29.3,215024,Caucaia
MAN-02688,VEI-0058,Van,2020,2024-07-02,AutoCenter VIP,Corretiva,Suspensão,1029.34,27.5,286243,Maracanaú
MAN-02689,VEI-0179,Caminhão,2016,2024-09-05,MecaPremium,Preventiva,Freios,898.8,9.0,332654,Teresina
MAN-02690,VEI-0033,Van,2021,2024-12-15,Oficina Popular,Preventiva,Motor,1389.75,15.9,349534,Caucaia
MAN-02691,VEI-0144,Caminhão,2020,2024-01-26,Mecânica Central,Preventiva,Direção,362.05,1.0,135510,Sobral
MAN-02692,VEI-0108,Van,2021,2023-09-22,ServiCar Express,Preventiva,Suspensão,388.55,4.5,358955,Maracanaú
MAN-02693,VEI-0034,Caminhão,2021,2023-07-15,Oficina Popular,Corretiva,Arrefecimento,828.48,25.0,377502,Juazeiro do Norte
MAN-02694,VEI-0059,Van,2023,2024-09-07,AutoCenter VIP,Corretiva,Pneus,1265.1,23.7,214220,Fortaleza
MAN-02695,VEI-0025,Utilitário,2022,2024-05-07,AutoCenter VIP,Preventiva,Motor,3446.78,15.5,79499,Maracanaú
MAN-02696,VEI-0030,Caminhão,2015,2023-08-22,MecaPremium,Corretiva,Direção,1953.84,25.6,83092,Fortaleza
MAN-02697,VEI-0114,Van,2016,2023-12-29,Pneus & Cia,Corretiva,Arrefecimento,957.0,26.0,51702,Sobral
MAN-02698,VEI-0167,Caminhão,2018,2023-10-15,Oficina Popular,Preventiva,Transmissão,2003.32,6.6,360194,Maracanaú
MAN-02699,VEI-0177,Van,2023,2023-12-23,ServiCar Express,Corretiva,Motor,5258.4,25.1,248697,Maracanaú
MAN-02700,VEI-0017,Caminhão,2017,2023-08-28,Oficina Popular,Corretiva,Motor,1360.56,28.2,234242,Sobral
MAN-02701,VEI-0058,Van,2020,2024-05-09,ServiCar Express,Preventiva,Motor,172.22,19.7,277945,Maracanaú
MAN-02702,VEI-0188,Van,2015,2024-10-16,MecaPremium,Corretiva,Suspensão,1297.61,32.9,77969,Caucaia
MAN-02703,VEI-0093,Utilitário,2019,2024-04-16,MecaPremium,Corretiva,Pneus,2641.17,22.9,174429,Teresina
MAN-02704,VEI-0157,Utilitário,2022,2023-08-17,AutoCenter VIP,Corretiva,Arrefecimento,1133.11,33.4,315555,Maracanaú
MAN-02705,VEI-0178,Utilitário,2018,2024-02-17,ServiCar Express,Preventiva,Motor,2585.99,6.3,66548,Fortaleza
MAN-02706,VEI-0191,Utilitário,2019,2024-10-18,Moto Peças,Preventiva,Direção,696.49,7.4,174398,Fortaleza
MAN-02707,VEI-0006,Caminhão,2016,2024-05-03,Mecânica Central,Preventiva,Pneus,1175.15,6.3,242788,Sobral
MAN-02708,VEI-0051,Van,2017,2023-11-11,Mecânica Central,Preventiva,Suspensão,488.35,10.0,149753,Caucaia
MAN-02709,VEI-0160,Caminhão,2017,2023-11-23,Auto Elétrica Norte,Preventiva,Transmissão,1081.87,19.2,241580,Juazeiro do Norte
MAN-02710,VEI-0078,Caminhão,2015,2024-04-17,MecaPremium,Preventiva,Pneus,1426.49,20.5,75787,Caucaia
MAN-02711,VEI-0106,Caminhão,2017,2024-05-24,Oficina Popular,Corretiva,Direção,1042.18,23.4,154791,Fortaleza
MAN-02712,VEI-0071,Van,2021,2023-12-09,Mecânica Central,Preventiva,Direção,733.06,,207860,Fortaleza
MAN-02713,VEI-0132,Van,2016,2024-09-04,MecaPremium,Corretiva,Transmissão,3358.98,26.3,73243,Recife
MAN-02714,VEI-0022,Caminhão,2016,2024-07-28,ServiCar Express,Preventiva,Suspensão,373.39,,124651,Salvador
MAN-02715,VEI-0069,Caminhão,2017,2023-10-02,AutoCenter VIP,Preventiva,Transmissão,3182.31,10.1,115121,Caucaia
MAN-02716,VEI-0079,Caminhão,2022,2024-08-03,Retífica Ceará,Preventiva,Freios,695.67,4.5,145691,Sobral
MAN-02717,VEI-0124,Caminhão,2015,2024-05-26,Pneus & Cia,Corretiva,Suspensão,868.16,26.1,105402,Caucaia
MAN-02718,VEI-0105,Van,2021,2023-12-05,Oficina Popular,Corretiva,Elétrica,475.93,18.6,208355,Caucaia
MAN-02719,VEI-0097,Caminhão,2016,2024-10-18,Retífica Ceará,Preventiva,Suspensão,965.12,16.6,178719,Caucaia
MAN-02720,VEI-0029,Van,2020,2024-10-30,Auto Elétrica Norte,Corretiva,Pneus,1481.35,34.6,329325,Caucaia
MAN-02721,VEI-0039,Utilitário,2020,2024-09-25,Moto Peças,Corretiva,Motor,1157.11,13.5,26320,Fortaleza
MAN-02722,VEI-0047,Van,2022,2023-12-24,ServiCar Express,Corretiva,Direção,835.62,15.4,134297,Salvador
MAN-02723,VEI-0104,Caminhão,2019,2024-08-06,MecaPremium,Corretiva,Arrefecimento,1831.9,28.1,75105,Recife
MAN-02724,VEI-0070,Van,2017,2023-07-06,ServiCar Express,Corretiva,Elétrica,1123.64,19.9,194016,Juazeiro do Norte
MAN-02725,VEI-0160,Caminhão,2017,2024-04-15,MecaPremium,Corretiva,Suspensão,1307.51,23.6,236646,Juazeiro do Norte
MAN-02726,VEI-0005,Utilitário,2020,2023-09-25,ServiCar Express,Preventiva,Suspensão,778.76,13.0,58634,Fortaleza
MAN-02727,VEI-0027,Utilitário,2019,2023-10-17,ServiCar Express,Preventiva,Motor,1601.18,10.0,111509,Maracanaú
MAN-02728,VEI-0059,Van,2023,2024-06-06,Moto Peças,Corretiva,Direção,1241.01,26.0,193461,Fortaleza
MAN-02729,VEI-0195,Caminhão,2019,2023-10-11,Freios Total,Preventiva,Pneus,696.43,1.0,349407,Fortaleza
MAN-02730,VEI-0098,Utilitário,2019,2024-12-08,MecaPremium,Preventiva,Transmissão,2822.95,1.0,173568,Juazeiro do Norte
MAN-02731,VEI-0006,Caminhão,2016,2024-01-19,MecaPremium,Corretiva,Freios,1536.32,25.8,195852,Salvador
MAN-02732,VEI-0097,Caminhão,2016,2023-09-02,Mecânica Central,Preventiva,Motor,906.6,9.4,180922,Caucaia
MAN-02733,VEI-0024,Caminhão,2019,2024-07-18,Auto Elétrica Norte,Corretiva,Suspensão,1279.74,28.9,274328,Maracanaú
MAN-02734,VEI-0200,Caminhão,2017,2023-10-29,MecaPremium,Corretiva,Suspensão,1793.04,28.8,198127,Maracanaú
MAN-02735,VEI-0057,Utilitário,2015,2024-01-20,Retífica Ceará,Corretiva,Elétrica,602.94,31.8,296050,Caucaia
MAN-02736,VEI-0196,Utilitário,2016,2024-02-05,MecaPremium,Corretiva,Elétrica,1142.11,24.4,231715,Salvador
MAN-02737,VEI-0165,Van,2017,2024-10-07,AutoCenter VIP,Preventiva,Arrefecimento,431.21,5.3,63817,Salvador
MAN-02738,VEI-0177,Van,2023,2024-10-06,Freios Total,Corretiva,Transmissão,3977.93,17.0,260809,Maracanaú
MAN-02739,VEI-0086,Van,2018,2023-12-31,MecaPremium,Corretiva,Pneus,1946.8,25.4,210565,Caucaia
MAN-02740,VEI-0175,Van,2018,2024-04-26,Mecânica Central,Corretiva,Elétrica,556.36,25.0,86058,Sobral
MAN-02741,VEI-0006,Caminhão,2016,2023-07-21,AutoCenter VIP,Corretiva,Transmissão,4858.76,12.9,208015,Sobral
MAN-02742,VEI-0064,Caminhão,2023,2024-07-22,AutoCenter VIP,Corretiva,Suspensão,2823.26,29.5,223719,Fortaleza
MAN-02743,VEI-0095,Caminhão,2022,2023-10-13,AutoCenter VIP,Preventiva,Motor,886.17,9.4,279717,Caucaia
MAN-02744,VEI-0022,Caminhão,2016,2024-10-09,ServiCar Express,Corretiva,Transmissão,5282.86,24.5,163691,Fortaleza
MAN-02745,VEI-0189,Utilitário,2023,2023-11-11,Oficina Popular,Corretiva,Direção,781.63,26.9,235359,Caucaia
MAN-02746,VEI-0064,Caminhão,2023,2024-12-29,AutoCenter VIP,Corretiva,Arrefecimento,1373.99,24.1,264396,Salvador
MAN-02747,VEI-0121,Utilitário,2021,2024-06-14,Oficina Popular,Preventiva,Elétrica,645.98,1.0,98951,Maracanaú
MAN-02748,VEI-0194,Van,2017,2023-12-02,Retífica Ceará,Corretiva,Direção,628.45,24.5,327452,Juazeiro do Norte
MAN-02749,VEI-0055,Utilitário,2021,2024-07-20,Retífica Ceará,Corretiva,Transmissão,1446.23,21.8,206962,Juazeiro do Norte
MAN-02750,VEI-0102,Caminhão,2023,2024-09-18,Freios Total,Preventiva,Pneus,969.13,9.3,227482,Caucaia
MAN-02751,VEI-0092,Utilitário,2020,2024-10-29,AutoCenter VIP,Corretiva,Freios,460.63,22.9,295943,Caucaia
MAN-02752,VEI-0030,Caminhão,2015,2024-04-25,Moto Peças,Corretiva,Suspensão,1427.92,27.9,75068,Fortaleza
MAN-02753,VEI-0189,Utilitário,2023,2024-01-12,Freios Total,Corretiva,Pneus,1493.84,17.2,227999,Caucaia
MAN-02754,VEI-0041,Caminhão,2019,2024-11-01,Oficina Popular,Preventiva,Transmissão,2203.79,13.9,86064,Caucaia
MAN-02755,VEI-0200,Caminhão,2017,2024-06-29,MecaPremium,Corretiva,Elétrica,1234.48,21.9,229160,Maracanaú
MAN-02756,VEI-0091,Van,2018,2024-08-30,Mecânica Central,Corretiva,Direção,1000.2,28.1,291756,Fortaleza
MAN-02757,VEI-0119,Caminhão,2020,2024-09-19,Moto Peças,Preventiva,Motor,1482.26,2.5,202744,Maracanaú
MAN-02758,VEI-0071,Van,2021,2024-04-23,MecaPremium,Corretiva,Pneus,2041.77,16.8,251388,Fortaleza
MAN-02759,VEI-0184,Caminhão,2017,2023-10-22,Retífica Ceará,Preventiva,Transmissão,1748.66,7.6,331145,Caucaia
MAN-02760,VEI-0010,Caminhão,2020,2024-09-10,Auto Elétrica Norte,Preventiva,Direção,863.72,15.1,181597,Fortaleza
MAN-02761,VEI-0125,Van,2021,2023-10-20,AutoCenter VIP,Corretiva,Direção,743.68,28.2,141654,Fortaleza
MAN-02762,VEI-0118,Utilitário,2015,2023-12-19,ServiCar Express,Preventiva,Freios,293.87,6.1,317836,Teresina
MAN-02763,VEI-0060,Van,2015,2023-08-01,Auto Elétrica Norte,Corretiva,Suspensão,1425.82,13.8,318711,Juazeiro do Norte
MAN-02764,VEI-0163,Van,2015,2023-08-22,Oficina Popular,Corretiva,Suspensão,791.34,31.1,184269,Sobral
MAN-02765,VEI-0137,Van,2022,2024-08-07,Mecânica Central,Corretiva,Transmissão,2355.14,33.3,170643,Caucaia
MAN-02766,VEI-0018,Van,2018,2023-07-18,AutoCenter VIP,Preventiva,Freios,978.38,13.8,286074,Salvador
MAN-02767,VEI-0125,Van,2021,2023-10-10,Moto Peças,Corretiva,Pneus,691.43,,132604,Fortaleza
MAN-02768,VEI-0001,Caminhão,2016,2024-03-29,Retífica Ceará,Preventiva,Motor,2008.54,14.0,52984,Fortaleza
MAN-02769,VEI-0110,Utilitário,2018,2024-02-04,Mecânica Central,Preventiva,Direção,552.73,3.4,150263,Caucaia
MAN-02770,VEI-0026,Van,2020,2024-09-23,ServiCar Express,Corretiva,Pneus,3052.73,11.8,199559,Juazeiro do Norte
MAN-02771,VEI-0037,Van,2018,2023-08-29,Moto Peças,Corretiva,Motor,2054.64,24.9,69791,Maracanaú
MAN-02772,VEI-0132,Van,2016,2024-03-21,Oficina Popular,Corretiva,Motor,3522.74,23.7,120132,Juazeiro do Norte
MAN-02773,VEI-0123,Caminhão,2020,2024-06-14,Pneus & Cia,Corretiva,Motor,2205.78,28.1,341069,Maracanaú
MAN-02774,VEI-0146,Utilitário,2017,2024-04-06,Moto Peças,Corretiva,Motor,3050.81,23.7,282512,Sobral
MAN-02775,VEI-0003,Utilitário,2020,2023-11-03,MecaPremium,Preventiva,Freios,1135.25,7.0,98787,Caucaia
MAN-02776,VEI-0021,Van,2021,2024-01-17,Mecânica Central,Preventiva,Suspensão,926.84,10.5,67315,Fortaleza
MAN-02777,VEI-0068,Van,2019,2023-12-30,Mecânica Central,Corretiva,Pneus,1585.82,32.0,142891,Juazeiro do Norte
MAN-02778,VEI-0026,Van,2020,2024-01-24,Moto Peças,Preventiva,Motor,2232.65,19.1,187194,Juazeiro do Norte
MAN-02779,VEI-0199,Van,2016,2024-09-21,Freios Total,Preventiva,Direção,529.71,5.7,281956,Sobral
MAN-02780,VEI-0037,Van,2018,2023-08-04,AutoCenter VIP,Preventiva,Pneus,77.05,6.7,107386,Salvador
MAN-02781,VEI-0033,Van,2021,2024-10-20,Auto Elétrica Norte,Corretiva,Freios,880.8,14.2,353532,Caucaia
MAN-02782,VEI-0064,Caminhão,2023,2023-09-26,Retífica Ceará,Preventiva,Motor,2247.59,11.9,264538,Fortaleza
MAN-02783,VEI-0192,Caminhão,2019,2023-12-24,ServiCar Express,Corretiva,Freios,1354.3,10.9,154113,Juazeiro do Norte
MAN-02784,VEI-0044,Caminhão,2018,2023-10-27,Oficina Popular,Corretiva,Transmissão,1485.84,22.5,233054,Caucaia
MAN-02785,VEI-0018,Van,2018,2024-03-29,Pneus & Cia,Preventiva,Elétrica,504.22,6.8,321872,Sobral
MAN-02786,VEI-0123,Caminhão,2020,2023-11-09,Pneus & Cia,Corretiva,Elétrica,347.79,15.3,302707,Maracanaú
MAN-02787,VEI-0185,Utilitário,2022,2024-05-14,AutoCenter VIP,Corretiva,Motor,4902.57,14.2,258772,Maracanaú
MAN-02788,VEI-0114,Van,2016,2024-08-18,Moto Peças,Corretiva,Transmissão,3673.3,30.2,43969,Sobral
MAN-02789,VEI-0177,Van,2023,2023-07-23,MecaPremium,Corretiva,Arrefecimento,473.15,23.2,311780,Maracanaú
MAN-02790,VEI-0081,Caminhão,2021,2023-07-29,Oficina Popular,Corretiva,Freios,556.5,27.5,116737,Juazeiro do Norte
MAN-02791,VEI-0070,Van,2017,2024-10-31,ServiCar Express,Corretiva,Freios,1470.99,29.0,223190,Teresina
MAN-02792,VEI-0117,Caminhão,2021,2023-07-16,Mecânica Central,Corretiva,Freios,1107.73,22.8,100872,Fortaleza
MAN-02793,VEI-0181,Utilitário,2022,2023-11-13,MecaPremium,Corretiva,Suspensão,2261.27,25.9,145275,Recife
MAN-02794,VEI-0148,Utilitário,2016,2023-11-05,Moto Peças,Corretiva,Freios,833.15,21.9,188488,Fortaleza
MAN-02795,VEI-0066,Utilitário,2018,2023-07-31,Retífica Ceará,Corretiva,Transmissão,3156.77,25.8,86747,Sobral
MAN-02796,VEI-0003,Utilitário,2020,2024-11-29,Moto Peças,Corretiva,Arrefecimento,462.22,26.2,126973,Caucaia
MAN-02797,VEI-0128,Utilitário,2022,2024-08-03,Auto Elétrica Norte,Preventiva,Direção,686.02,3.1,61455,Maracanaú
MAN-02798,VEI-0122,Caminhão,2020,2024-12-26,ServiCar Express,Preventiva,Freios,372.88,24.7,371635,Maracanaú
MAN-02799,VEI-0195,Caminhão,2019,2023-11-24,ServiCar Express,Corretiva,Pneus,3297.31,27.5,316503,Fortaleza
MAN-02800,VEI-0003,Utilitário,2020,2024-07-09,Mecânica Central,Corretiva,Elétrica,448.37,30.8,126729,Caucaia
MAN-02801,VEI-0060,Van,2015,2024-12-29,Mecânica Central,Preventiva,Suspensão,924.31,1.0,340212,Juazeiro do Norte
MAN-02802,VEI-0181,Utilitário,2022,2024-01-18,ServiCar Express,Preventiva,Pneus,1084.17,8.7,130273,Maracanaú
MAN-02803,VEI-0182,Van,2022,2024-03-18,Freios Total,Corretiva,Pneus,1729.12,30.7,120534,Fortaleza
MAN-02804,VEI-0168,Caminhão,2020,2024-10-11,MecaPremium,Preventiva,Motor,1845.88,14.5,154431,Fortaleza
MAN-02805,VEI-0186,Caminhão,2017,2024-07-12,AutoCenter VIP,Corretiva,Freios,1628.8,22.4,262748,Maracanaú
MAN-02806,VEI-0014,Utilitário,2017,2024-04-11,AutoCenter VIP,Preventiva,Pneus,456.85,7.9,201887,Caucaia
MAN-02807,VEI-0164,Van,2016,2023-07-08,Retífica Ceará,Preventiva,Elétrica,201.06,1.7,297747,Caucaia
MAN-02808,VEI-0183,Van,2020,2024-07-20,Retífica Ceará,Corretiva,Elétrica,477.07,27.6,293623,Juazeiro do Norte
MAN-02809,VEI-0119,Caminhão,2020,2023-12-13,Auto Elétrica Norte,Corretiva,Motor,1773.09,18.8,227060,Maracanaú
MAN-02810,VEI-0028,Caminhão,2016,2023-09-26,ServiCar Express,Corretiva,Transmissão,6253.67,28.7,308884,Sobral
MAN-02811,VEI-0112,Van,2019,2024-12-22,Oficina Popular,Corretiva,Motor,2817.17,,326242,Sobral
MAN-02812,VEI-0090,Caminhão,2020,2024-07-20,MecaPremium,Corretiva,Pneus,2485.1,14.3,21305,Caucaia
MAN-02813,VEI-0128,Utilitário,2022,2023-11-02,ServiCar Express,Corretiva,Transmissão,5697.2,29.1,104535,Maracanaú
MAN-02814,VEI-0081,Caminhão,2021,2024-07-07,Retífica Ceará,Corretiva,Pneus,2157.01,22.2,127543,Juazeiro do Norte
MAN-02815,VEI-0061,Van,2023,2023-10-06,ServiCar Express,Preventiva,Transmissão,2492.05,18.6,244750,Fortaleza
MAN-02816,VEI-0080,Van,2021,2023-09-15,Pneus & Cia,Corretiva,Arrefecimento,672.86,12.5,137931,Juazeiro do Norte
MAN-02817,VEI-0200,Caminhão,2017,2024-02-09,Freios Total,Corretiva,Elétrica,577.37,,195232,Maracanaú
MAN-02818,VEI-0126,Caminhão,2017,2024-02-04,ServiCar Express,Corretiva,Suspensão,2272.73,25.3,75920,Juazeiro do Norte
MAN-02819,VEI-0003,Utilitário,2020,2024-08-05,Retífica Ceará,Corretiva,Arrefecimento,452.47,27.4,97000,Caucaia
MAN-02820,VEI-0022,Caminhão,2016,2024-09-15,Oficina Popular,Corretiva,Pneus,2357.31,32.8,122831,Fortaleza
MAN-02821,VEI-0043,Utilitário,2017,2023-12-05,AutoCenter VIP,Corretiva,Pneus,2318.27,6.9,213364,Salvador
MAN-02822,VEI-0052,Caminhão,2021,2023-12-17,Mecânica Central,Corretiva,Elétrica,507.64,16.6,312502,Caucaia
MAN-02823,VEI-0064,Caminhão,2023,2023-11-01,Mecânica Central,Corretiva,Arrefecimento,491.99,30.0,210810,Fortaleza
MAN-02824,VEI-0089,Van,2022,2024-04-16,Auto Elétrica Norte,Corretiva,Transmissão,2740.74,15.6,349818,Fortaleza
MAN-02825,VEI-0188,Van,2015,2024-04-27,AutoCenter VIP,Preventiva,Suspensão,1007.32,7.3,46259,Salvador
MAN-02826,VEI-0053,Utilitário,2021,2024-02-20,AutoCenter VIP,Corretiva,Transmissão,4629.84,30.8,316624,Recife
MAN-02827,VEI-0066,Utilitário,2018,2023-10-30,Auto Elétrica Norte,Corretiva,Motor,1372.92,30.9,98631,Sobral
MAN-02828,VEI-0032,Utilitário,2016,2024-11-16,AutoCenter VIP,Corretiva,Pneus,3364.0,15.4,135138,Fortaleza
MAN-02829,VEI-0134,Utilitário,2023,2024-08-23,Freios Total,Corretiva,Freios,1093.81,23.2,84347,Fortaleza
MAN-02830,VEI-0143,Van,2022,2024-10-26,AutoCenter VIP,Preventiva,Elétrica,679.8,21.3,275412,Fortaleza
MAN-02831,VEI-0191,Utilitário,2019,2024-03-30,Retífica Ceará,Preventiva,Transmissão,2804.03,1.0,115616,Fortaleza
MAN-02832,VEI-0081,Caminhão,2021,2024-08-03,MecaPremium,Corretiva,Freios,1030.17,16.5,125676,Recife
MAN-02833,VEI-0121,Utilitário,2021,2023-10-02,AutoCenter VIP,Corretiva,Motor,4014.0,22.5,100979,Maracanaú
MAN-02834,VEI-0042,Van,2018,2023-12-27,Mecânica Central,Preventiva,Elétrica,526.47,4.4,276896,Maracanaú
MAN-02835,VEI-0152,Van,2023,2024-08-27,Auto Elétrica Norte,Corretiva,Motor,3374.78,12.9,55088,Sobral
MAN-02836,VEI-0030,Caminhão,2015,2024-08-23,Retífica Ceará,Corretiva,Pneus,664.42,16.1,69103,Fortaleza
MAN-02837,VEI-0190,Utilitário,2022,2024-01-24,MecaPremium,Corretiva,Transmissão,5604.6,33.8,347154,Caucaia
MAN-02838,VEI-0034,Caminhão,2021,2024-07-15,Freios Total,Preventiva,Direção,343.27,12.6,344592,Juazeiro do Norte
MAN-02839,VEI-0140,Caminhão,2022,2024-11-26,Moto Peças,Preventiva,Freios,564.19,14.6,233978,Juazeiro do Norte
MAN-02840,VEI-0148,Utilitário,2016,2024-02-15,Freios Total,Corretiva,Transmissão,2465.26,15.7,236577,Fortaleza
MAN-02841,VEI-0083,Van,2020,2024-08-30,Retífica Ceará,Corretiva,Direção,1031.22,31.1,91916,Caucaia
MAN-02842,VEI-0078,Caminhão,2015,2024-11-05,Moto Peças,Corretiva,Elétrica,607.86,29.2,117788,Caucaia
MAN-02843,VEI-0150,Van,2015,2024-10-24,Retífica Ceará,Corretiva,Arrefecimento,1228.8,17.4,149840,Caucaia
MAN-02844,VEI-0022,Caminhão,2016,2024-01-13,Pneus & Cia,Corretiva,Elétrica,541.23,26.1,117472,Fortaleza
MAN-02845,VEI-0045,Utilitário,2019,2023-11-15,Freios Total,Preventiva,Elétrica,50.0,20.4,351717,Fortaleza
MAN-02846,VEI-0150,Van,2015,2024-07-29,Pneus & Cia,Corretiva,Suspensão,1647.4,22.1,128552,Caucaia
MAN-02847,VEI-0085,Van,2020,2024-09-24,Mecânica Central,Corretiva,Suspensão,1506.82,29.9,108817,Sobral
MAN-02848,VEI-0110,Utilitário,2018,2024-05-20,ServiCar Express,Corretiva,Pneus,1782.7,33.4,208383,Caucaia
MAN-02849,VEI-0104,Caminhão,2019,2024-03-04,Freios Total,Corretiva,Transmissão,2108.97,10.9,84058,Juazeiro do Norte
MAN-02850,VEI-0188,Van,2015,2023-09-27,MecaPremium,Preventiva,Elétrica,74.93,5.8,32932,Caucaia
MAN-02851,VEI-0119,Caminhão,2020,2024-01-31,AutoCenter VIP,Corretiva,Freios,1776.76,24.4,247656,Salvador
MAN-02852,VEI-0007,Caminhão,2019,2024-01-16,Oficina Popular,Preventiva,Direção,639.83,12.6,283257,Sobral
MAN-02853,VEI-0081,Caminhão,2021,2023-07-07,Freios Total,Corretiva,Elétrica,723.15,18.5,151995,Juazeiro do Norte
MAN-02854,VEI-0155,Utilitário,2018,2024-10-29,Auto Elétrica Norte,Corretiva,Direção,891.85,26.8,256451,Fortaleza
MAN-02855,VEI-0081,Caminhão,2021,2024-06-05,Auto Elétrica Norte,Corretiva,Direção,921.01,31.1,94894,Juazeiro do Norte
MAN-02856,VEI-0032,Utilitário,2016,2024-04-03,Retífica Ceará,Corretiva,Direção,1198.31,31.9,193113,Fortaleza
MAN-02857,VEI-0069,Caminhão,2017,2024-09-17,Retífica Ceará,Corretiva,Freios,369.25,18.3,152316,Caucaia
MAN-02858,VEI-0076,Utilitário,2016,2023-09-22,Retífica Ceará,Corretiva,Transmissão,3657.98,39.2,165013,Juazeiro do Norte
MAN-02859,VEI-0134,Utilitário,2023,2024-04-21,MecaPremium,Preventiva,Arrefecimento,900.07,7.3,58935,Fortaleza
MAN-02860,VEI-0147,Van,2023,2024-02-01,Auto Elétrica Norte,Corretiva,Suspensão,929.22,28.8,163166,Juazeiro do Norte
MAN-02861,VEI-0119,Caminhão,2020,2024-12-25,AutoCenter VIP,Corretiva,Transmissão,5220.59,21.8,227601,Salvador
MAN-02862,VEI-0114,Van,2016,2024-09-03,AutoCenter VIP,Corretiva,Direção,1308.44,23.5,40204,Sobral
MAN-02863,VEI-0131,Caminhão,2018,2023-08-29,Mecânica Central,Corretiva,Transmissão,2565.25,29.0,243318,Fortaleza
MAN-02864,VEI-0112,Van,2019,2023-08-12,ServiCar Express,Preventiva,Suspensão,1282.86,14.3,333015,Recife
MAN-02865,VEI-0094,Utilitário,2017,2023-11-05,AutoCenter VIP,Corretiva,Freios,690.5,24.7,266738,Teresina
MAN-02866,VEI-0100,Van,2020,2023-10-02,Auto Elétrica Norte,Corretiva,Pneus,1151.64,23.0,169547,Maracanaú
MAN-02867,VEI-0076,Utilitário,2016,2023-11-26,Moto Peças,Corretiva,Elétrica,410.91,24.3,165899,Juazeiro do Norte
MAN-02868,VEI-0003,Utilitário,2020,2023-10-16,AutoCenter VIP,Corretiva,Arrefecimento,636.56,21.2,125854,Teresina
MAN-02869,VEI-0025,Utilitário,2022,2024-12-10,AutoCenter VIP,Corretiva,Freios,676.22,24.3,114567,Maracanaú
MAN-02870,VEI-0112,Van,2019,2024-05-23,Moto Peças,Corretiva,Freios,969.53,26.3,340287,Sobral
MAN-02871,VEI-0102,Caminhão,2023,2024-07-19,ServiCar Express,Preventiva,Suspensão,1318.97,2.0,218915,Caucaia
MAN-02872,VEI-0128,Utilitário,2022,2024-07-14,Auto Elétrica Norte,Preventiva,Freios,525.5,5.9,101413,Maracanaú
MAN-02873,VEI-0144,Caminhão,2020,2023-07-06,Oficina Popular,Corretiva,Suspensão,1541.25,22.8,113976,Sobral
MAN-02874,VEI-0198,Caminhão,2023,2023-11-15,Auto Elétrica Norte,Corretiva,Transmissão,2920.15,13.9,196996,Juazeiro do Norte
MAN-02875,VEI-0013,Van,2019,2023-07-09,MecaPremium,Preventiva,Pneus,947.54,7.0,229742,Sobral
MAN-02876,VEI-0088,Utilitário,2021,2024-08-01,Pneus & Cia,Corretiva,Motor,2394.3,18.4,279411,Sobral
MAN-02877,VEI-0023,Caminhão,2021,2023-12-05,ServiCar Express,Preventiva,Direção,1063.04,18.6,319706,Caucaia
MAN-02878,VEI-0044,Caminhão,2018,2024-05-16,Oficina Popular,Preventiva,Freios,593.51,8.7,223987,Caucaia
MAN-02879,VEI-0149,Caminhão,2016,2024-10-06,Freios Total,Corretiva,Pneus,2482.9,18.2,171204,Fortaleza
MAN-02880,VEI-0171,Utilitário,2018,2024-07-12,Mecânica Central,Corretiva,Direção,599.68,20.8,156538,Sobral
MAN-02881,VEI-0144,Caminhão,2020,2023-08-03,ServiCar Express,Corretiva,Transmissão,3887.21,8.4,164757,Teresina
MAN-02882,VEI-0097,Caminhão,2016,2023-07-23,Auto Elétrica Norte,Corretiva,Transmissão,1777.22,28.6,186761,Caucaia
MAN-02883,VEI-0141,Utilitário,2021,2024-12-10,Retífica Ceará,Corretiva,Arrefecimento,780.67,30.5,296828,Sobral
MAN-02884,VEI-0121,Utilitário,2021,2023-10-20,MecaPremium,Corretiva,Pneus,1320.08,26.9,132168,Maracanaú
MAN-02885,VEI-0132,Van,2016,2024-06-19,Oficina Popular,Corretiva,Transmissão,3560.3,25.9,83943,Juazeiro do Norte
