ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,custo_medio_internacao,faixa_etaria_predominante,tipo_internacao
2023,10,Hospital Ortopédico Plus,Cirurgia Geral,66,0.852,154,5.0,0.137,5,4981.62,0-14,Urgência
2023,10,Hospital Ortopédico Plus,Clínica Médica,35,0.763,48,6.9,0.183,1,2912.28,65+,Urgência
2023,10,Hospital Ortopédico Plus,Cardiologia,57,0.645,76,9.1,0.084,2,3857.01,65+,Urgência
2023,10,Hospital Saúde Mental,Cirurgia Geral,57,0.752,70,4.2,0.038,3,4576.38,15-29,Urgência
2023,10,Hospital Saúde Mental,Cardiologia,76,0.693,85,5.9,0.138,3,3583.52,30-49,Urgência
2023,10,Hospital Saúde Mental,Clínica Médica,26,0.58,33,2.9,0.08,0,2852.35,0-14,Urgência
2023,10,Hospital Saúde Mental,Neurologia,78,0.809,188,9.7,0.099,5,3587.22,15-29,Urgência
2023,10,Hospital Saúde Mental,Oncologia,35,0.662,58,3.7,0.129,0,3526.9,65+,Urgência
2023,10,Hospital Saúde Mental,Obstetrícia,66,0.944,175,2.5,0.063,2,2789.23,0-14,Urgência
2023,11,Hospital São José,Cirurgia Geral,26,0.65,38,5.9,0.12,0,3770.68,65+,Eletiva
2023,11,Hospital São José,Neurologia,68,0.799,147,5.5,,5,3046.45,15-29,Urgência
2023,11,Hospital São José,Clínica Médica,37,0.679,50,4.5,0.089,2,2876.77,30-49,Eletiva
2023,11,Hospital São José,Cardiologia,53,0.442,36,4.2,0.074,1,3692.3,50-64,Urgência
2023,11,Hospital São José,Pediatria,47,0.635,87,5.4,0.032,4,4439.48,50-64,Urgência
2023,11,Hospital Santa Casa,Ortopedia,53,0.805,89,3.9,0.022,1,3578.99,50-64,Urgência
2023,11,Hospital Santa Casa,Neurologia,40,0.602,70,6.9,0.176,2,2739.08,30-49,Urgência
2023,11,Hospital Santa Casa,Clínica Médica,23,0.779,31,2.8,0.039,0,4104.05,65+,Eletiva
2023,11,Hospital Regional Norte,Cardiologia,22,0.617,86,7.5,0.0,2,5113.18,65+,Eletiva
2023,11,Hospital Regional Norte,Pediatria,16,0.761,77,9.0,0.111,2,8150.54,65+,Urgência
2023,11,Hospital Regional Norte,Obstetrícia,33,0.699,218,5.1,0.105,17,9539.23,65+,Eletiva
2023,11,Hospital Regional Norte,Clínica Médica,34,0.674,200,2.1,0.045,4,8003.6,65+,Urgência
2023,11,Hospital Regional Sul,Cardiologia,70,0.621,89,1.0,,2,4395.49,0-14,Urgência
2023,11,Hospital Regional Sul,Cirurgia Geral,21,0.755,37,1.0,0.101,0,5513.48,0-14,Eletiva
2023,11,Hospital Regional Sul,Oncologia,73,0.647,126,,,6,5545.55,50-64,Urgência
2023,11,Hospital Universitário,Clínica Médica,27,0.6,45,6.2,0.064,1,3773.02,15-29,Eletiva
2023,11,Hospital Universitário,Cardiologia,40,0.871,87,3.6,0.057,2,5946.52,15-29,Urgência
2023,11,Hospital Universitário,Ortopedia,73,0.761,83,3.6,0.057,3,2039.45,65+,Urgência
2023,11,Hospital Universitário,Cirurgia Geral,41,0.43,27,7.0,0.014,0,4443.05,65+,Eletiva
2023,11,Hospital Universitário,Obstetrícia,47,0.692,75,4.6,0.047,1,1951.7,15-29,Urgência
2023,11,Hospital Universitário,Pediatria,55,0.521,63,2.2,0.107,1,2983.99,15-29,Urgência
2023,11,Hospital Municipal Centro,Cirurgia Geral,54,0.815,117,8.2,0.099,2,5081.53,15-29,Urgência
2023,11,Hospital Municipal Centro,Pediatria,68,0.58,72,10.4,0.083,1,3899.63,50-64,Urgência
2023,11,Hospital Municipal Centro,Oncologia,23,0.969,46,10.2,0.085,1,3979.58,0-14,Urgência
2023,11,Hospital Municipal Centro,Neurologia,80,0.875,111,2.1,0.07,3,4318.77,65+,Urgência
2023,11,Hospital Municipal Centro,Ortopedia,74,0.717,112,4.7,0.105,5,3940.66,50-64,Urgência
2023,11,Hospital Municipal Leste,Clínica Médica,23,0.87,146,2.4,0.1,3,9150.09,15-29,Urgência
2023,11,Hospital Municipal Leste,Obstetrícia,28,0.643,119,2.5,0.148,5,7845.02,0-14,Eletiva
2023,11,Hospital Municipal Leste,Pediatria,34,0.498,98,11.3,0.093,2,6954.28,15-29,Eletiva
2023,11,Hospital Municipal Leste,Cirurgia Geral,22,0.774,148,6.2,0.104,3,9304.76,0-14,Urgência
2023,11,Hospital Maternidade Vida,Ortopedia,63,0.659,68,5.4,0.079,3,4582.88,15-29,Urgência
2023,11,Hospital Maternidade Vida,Neurologia,28,0.572,47,6.1,0.062,1,1506.48,65+,Urgência
2023,11,Hospital Maternidade Vida,Cirurgia Geral,39,0.802,59,11.6,0.111,2,2835.8,15-29,Urgência
2023,11,Hospital Pronto-Socorro 24h,Clínica Médica,38,0.808,55,,0.08,2,3029.5,15-29,Urgência
2023,11,Hospital Pronto-Socorro 24h,Neurologia,67,0.731,131,4.7,0.059,4,3654.87,15-29,Urgência
2023,11,Hospital Pronto-Socorro 24h,Oncologia,76,0.498,87,5.7,0.103,4,3339.06,50-64,Eletiva
2023,11,Hospital Pronto-Socorro 24h,Ortopedia,56,0.98,127,5.2,0.034,3,2143.72,15-29,Urgência
2023,11,Hospital Pronto-Socorro 24h,Pediatria,75,0.833,144,1.0,0.135,1,4167.94,30-49,Urgência
2023,11,Hospital Clínica Esperança,Obstetrícia,29,0.883,190,6.2,0.028,5,5603.98,0-14,Urgência
2023,11,Hospital Clínica Esperança,Cirurgia Geral,16,0.488,43,8.9,0.084,0,6757.64,65+,Eletiva
2023,11,Hospital Clínica Esperança,Cardiologia,20,0.61,72,4.8,0.101,3,7747.89,0-14,Urgência
2023,11,Hospital Hospital do Coração,Cirurgia Geral,24,0.516,21,4.9,0.102,0,1101.14,65+,Urgência
2023,11,Hospital Hospital do Coração,Obstetrícia,55,0.589,77,5.8,0.049,0,4083.78,30-49,Urgência
2023,11,Hospital Hospital do Coração,Pediatria,80,0.858,106,9.9,0.075,3,2223.04,65+,Urgência
2023,11,Hospital Hospital do Coração,Ortopedia,66,0.601,95,4.4,0.036,2,4009.57,65+,Urgência
2023,11,Hospital Hospital do Coração,Oncologia,74,0.707,127,2.5,0.06,2,2300.85,50-64,Urgência
2023,11,Hospital Hospital do Coração,Neurologia,64,0.765,121,10.3,0.129,3,4747.8,50-64,Urgência
2023,11,Hospital Oncológico,Ortopedia,48,0.687,97,9.8,0.132,3,4652.42,65+,Urgência
2023,11,Hospital Oncológico,Cardiologia,44,0.697,70,7.5,0.039,0,3955.81,15-29,Eletiva
2023,11,Hospital Oncológico,Obstetrícia,40,0.641,76,5.3,0.136,2,2993.05,50-64,Eletiva
2023,11,Hospital Oncológico,Cirurgia Geral,63,0.853,131,5.6,0.093,3,3744.57,30-49,Urgência
2023,11,Hospital Oncológico,Clínica Médica,44,0.705,67,3.3,0.138,2,4557.78,15-29,Urgência
2023,11,Hospital Oncológico,Pediatria,74,0.944,144,5.5,0.173,2,4334.6,15-29,Eletiva
2023,11,Hospital Infantil Anjo,Cardiologia,63,0.566,67,4.8,0.018,3,3939.03,65+,Urgência
2023,11,Hospital Infantil Anjo,Cirurgia Geral,41,0.661,57,5.2,0.141,2,3176.31,30-49,Urgência
2023,11,Hospital Infantil Anjo,Obstetrícia,31,0.814,44,4.3,0.044,1,1793.87,15-29,Urgência
2023,11,Hospital Infantil Anjo,Neurologia,53,0.592,75,5.0,0.063,3,1678.82,0-14,Urgência
2023,11,Hospital Infantil Anjo,Oncologia,43,0.524,50,10.1,0.077,2,4021.08,65+,Urgência
2023,11,Hospital Ortopédico Plus,Cardiologia,39,0.634,60,8.2,0.121,0,3398.64,0-14,Urgência
2023,11,Hospital Ortopédico Plus,Neurologia,58,0.683,90,5.6,0.065,0,3466.76,30-49,Eletiva
2023,11,Hospital Ortopédico Plus,Pediatria,45,0.753,66,4.2,0.119,1,4289.55,0-14,Eletiva
2023,11,Hospital Ortopédico Plus,Cirurgia Geral,66,0.797,95,8.6,0.024,3,3931.05,50-64,Urgência
2023,11,Hospital Ortopédico Plus,Clínica Médica,74,0.703,102,47.6,0.086,3,3333.34,0-14,Urgência
2023,11,Hospital Ortopédico Plus,Ortopedia,80,0.726,154,4.4,0.097,6,500.0,65+,Urgência
2023,11,Hospital Saúde Mental,Pediatria,20,0.644,24,8.8,0.136,0,3169.99,30-49,Urgência
2023,11,Hospital Saúde Mental,Neurologia,30,0.936,65,1.8,0.139,1,1343.58,65+,Urgência
2023,11,Hospital Saúde Mental,Ortopedia,70,0.871,160,3.5,0.072,5,3085.45,30-49,Urgência
2023,12,Hospital São José,Obstetrícia,70,0.861,166,2.2,0.069,7,3036.11,0-14,Urgência
2023,12,Hospital São José,Oncologia,71,0.876,157,6.1,0.079,4,3453.94,0-14,Urgência
2023,12,Hospital São José,Cardiologia,29,0.757,40,3.2,0.063,0,4012.25,0-14,Urgência
2023,12,Hospital São José,Ortopedia,75,0.704,104,6.1,0.114,1,3648.23,50-64,Eletiva
2023,12,Hospital São José,Pediatria,63,0.802,140,6.8,0.041,3,707.78,50-64,Eletiva
2023,12,Hospital Santa Casa,Ortopedia,46,0.518,41,7.9,0.082,0,3342.59,15-29,Urgência
2023,12,Hospital Santa Casa,Oncologia,38,0.797,69,11.6,0.088,1,1726.85,15-29,Eletiva
2023,12,Hospital Santa Casa,Neurologia,73,0.661,76,5.9,0.101,2,3399.79,30-49,Urgência
2023,12,Hospital Santa Casa,Obstetrícia,23,0.709,26,5.7,,1,4350.75,50-64,Urgência
2023,12,Hospital Santa Casa,Pediatria,21,0.881,42,5.8,0.04,1,2076.5,15-29,Eletiva
2023,12,Hospital Santa Casa,Cardiologia,77,0.641,93,7.8,0.131,2,3447.05,15-29,Urgência
2023,12,Hospital Regional Norte,Pediatria,32,0.784,122,10.3,0.106,2,2273.25,15-29,Urgência
2023,12,Hospital Regional Norte,Cardiologia,21,0.787,163,9.7,0.022,0,11556.99,15-29,Eletiva
2023,12,Hospital Regional Norte,Clínica Médica,33,0.646,172,4.2,0.093,7,8368.57,65+,Urgência
2023,12,Hospital Regional Norte,Neurologia,24,0.733,87,8.7,0.044,0,8601.22,15-29,Urgência
2023,12,Hospital Regional Norte,Ortopedia,24,0.877,107,5.1,0.036,3,4467.47,50-64,Urgência
2023,12,Hospital Regional Sul,Clínica Médica,75,0.715,142,10.1,0.031,2,3960.48,65+,Urgência
2023,12,Hospital Regional Sul,Cardiologia,20,0.838,29,5.9,0.094,1,3756.79,65+,Urgência
2023,12,Hospital Regional Sul,Pediatria,68,0.581,65,5.0,0.0,2,2888.56,65+,Eletiva
2023,12,Hospital Regional Sul,Obstetrícia,28,0.86,41,7.1,0.018,2,4530.53,50-64,Urgência
2023,12,Hospital Universitário,Pediatria,68,0.566,111,4.4,0.116,1,2203.62,30-49,Eletiva
2023,12,Hospital Universitário,Clínica Médica,64,0.714,119,4.8,0.043,2,3442.53,65+,Urgência
2023,12,Hospital Universitário,Neurologia,79,0.932,193,7.3,0.148,5,3739.84,30-49,Eletiva
2023,12,Hospital Universitário,Oncologia,79,0.813,133,8.3,0.106,4,2654.29,50-64,Urgência
2023,12,Hospital Municipal Centro,Pediatria,21,0.751,27,2.0,0.166,0,3493.3,0-14,Urgência
2023,12,Hospital Municipal Centro,Cirurgia Geral,32,0.543,38,3.2,0.026,1,4788.42,15-29,Urgência
2023,12,Hospital Municipal Centro,Obstetrícia,56,0.603,61,6.9,0.065,1,4048.42,0-14,Eletiva
2023,12,Hospital Municipal Centro,Cardiologia,66,0.706,80,5.8,0.099,1,2068.25,50-64,Urgência
2023,12,Hospital Municipal Centro,Clínica Médica,49,0.721,59,4.1,0.088,0,4232.82,0-14,Eletiva
2023,12,Hospital Municipal Leste,Clínica Médica,19,0.798,136,9.3,0.05,5,7214.27,15-29,Urgência
2023,12,Hospital Municipal Leste,Oncologia,33,0.762,113,7.8,0.105,5,6644.44,15-29,Urgência
2023,12,Hospital Municipal Leste,Cardiologia,18,0.632,45,3.2,0.066,0,7564.25,65+,Urgência
2023,12,Hospital Municipal Leste,Neurologia,19,0.624,67,4.1,0.107,3,9149.0,0-14,Urgência
2023,12,Hospital Maternidade Vida,Obstetrícia,51,0.716,99,5.8,0.052,2,3658.56,15-29,Urgência
2023,12,Hospital Maternidade Vida,Cirurgia Geral,79,0.652,105,7.2,0.048,6,3555.36,0-14,Eletiva
2023,12,Hospital Maternidade Vida,Oncologia,21,0.747,26,4.7,0.082,1,4464.36,50-64,Eletiva
2023,12,Hospital Maternidade Vida,Cardiologia,55,0.678,89,5.5,0.139,3,4535.25,65+,Urgência
2023,12,Hospital Pronto-Socorro 24h,Ortopedia,40,0.691,52,8.6,0.023,1,2186.46,15-29,Urgência
2023,12,Hospital Pronto-Socorro 24h,Cirurgia Geral,22,0.72,38,6.8,0.114,0,1284.35,50-64,Urgência
2023,12,Hospital Pronto-Socorro 24h,Neurologia,47,0.726,96,5.2,0.094,0,4028.7,30-49,Urgência
2023,12,Hospital Pronto-Socorro 24h,Pediatria,38,0.654,46,6.2,0.061,1,3894.36,50-64,Urgência
2023,12,Hospital Pronto-Socorro 24h,Clínica Médica,27,0.642,27,6.7,0.087,0,2999.82,15-29,Urgência
2023,12,Hospital Pronto-Socorro 24h,Obstetrícia,71,0.901,149,3.2,0.113,5,3536.64,15-29,Urgência
2023,12,Hospital Clínica Esperança,Clínica Médica,26,0.668,100,9.4,0.092,5,6900.24,15-29,Urgência
2023,12,Hospital Clínica Esperança,Cardiologia,29,0.752,167,6.0,0.152,4,7102.67,50-64,Urgência
2023,12,Hospital Clínica Esperança,Oncologia,27,0.98,163,8.7,0.088,6,10024.29,30-49,Urgência
2023,12,Hospital Hospital do Coração,Neurologia,27,0.62,50,4.7,0.103,0,3043.31,50-64,Urgência
2023,12,Hospital Hospital do Coração,Cardiologia,73,0.676,106,1.8,0.126,5,4131.25,65+,Eletiva
2023,12,Hospital Hospital do Coração,Pediatria,73,0.872,97,9.2,0.109,3,3104.82,30-49,Urgência
2023,12,Hospital Hospital do Coração,Ortopedia,68,0.748,81,7.5,0.109,1,3601.04,30-49,Urgência
2023,12,Hospital Hospital do Coração,Clínica Médica,21,0.719,28,3.5,0.086,0,4051.8,30-49,Urgência
2023,12,Hospital Hospital do Coração,Oncologia,40,0.581,43,6.4,0.08,1,3212.87,65+,Urgência
2023,12,Hospital Oncológico,Oncologia,60,0.727,95,6.4,0.061,3,2331.88,30-49,Urgência
2023,12,Hospital Oncológico,Ortopedia,46,0.803,105,6.9,0.074,0,3733.04,50-64,Urgência
2023,12,Hospital Oncológico,Cardiologia,56,0.711,70,7.3,0.069,2,3286.32,65+,Urgência
2023,12,Hospital Oncológico,Obstetrícia,57,0.408,54,8.1,0.116,1,3151.23,30-49,Eletiva
2023,12,Hospital Oncológico,Neurologia,76,0.396,74,8.6,0.124,2,1657.5,65+,Eletiva
2023,12,Hospital Infantil Anjo,Cirurgia Geral,73,0.698,88,,0.072,3,2172.08,0-14,Urgência
2023,12,Hospital Infantil Anjo,Ortopedia,35,0.593,50,8.3,0.033,1,4824.47,15-29,Urgência
2023,12,Hospital Infantil Anjo,Clínica Médica,25,0.713,52,9.4,0.065,0,3172.6,30-49,Urgência
2023,12,Hospital Ortopédico Plus,Neurologia,54,0.851,99,8.7,0.107,2,1219.27,65+,Urgência
2023,12,Hospital Ortopédico Plus,Pediatria,52,0.697,74,8.3,0.06,2,3586.27,65+,Urgência
2023,12,Hospital Ortopédico Plus,Oncologia,46,0.586,44,6.0,0.122,0,3192.04,65+,Urgência
2023,12,Hospital Saúde Mental,Cirurgia Geral,77,0.755,130,6.3,0.051,5,4784.09,65+,Eletiva
2023,12,Hospital Saúde Mental,Oncologia,49,0.702,100,3.0,0.043,0,3336.19,0-14,Urgência
2023,12,Hospital Saúde Mental,Cardiologia,34,0.687,60,5.3,0.151,2,2483.58,30-49,Urgência
2024,1,Hospital São José,Oncologia,35,0.763,75,7.3,0.061,0,3013.4,0-14,Urgência
2024,1,Hospital São José,Cardiologia,57,0.821,126,6.8,0.024,2,3997.08,0-14,Urgência
2024,1,Hospital São José,Obstetrícia,64,0.574,75,1.8,0.019,1,4473.51,30-49,Urgência
2024,1,Hospital Santa Casa,Pediatria,55,0.67,73,4.4,0.096,3,2964.89,15-29,Urgência
2024,1,Hospital Santa Casa,Clínica Médica,37,0.66,55,5.2,0.017,0,3716.46,65+,Eletiva
2024,1,Hospital Santa Casa,Ortopedia,59,0.866,79,1.0,0.125,1,3850.59,65+,Urgência
2024,1,Hospital Santa Casa,Neurologia,58,0.608,85,4.3,0.111,2,3916.78,65+,Eletiva
2024,1,Hospital Santa Casa,Cirurgia Geral,42,0.94,98,9.1,0.075,4,5085.45,15-29,Urgência
2024,1,Hospital Regional Norte,Ortopedia,28,0.806,171,4.1,0.079,8,10108.71,0-14,Eletiva
2024,1,Hospital Regional Norte,Cirurgia Geral,23,0.78,152,5.2,0.135,1,9948.58,30-49,Urgência
2024,1,Hospital Regional Norte,Oncologia,33,0.519,133,7.9,0.154,1,10544.45,65+,Urgência
2024,1,Hospital Regional Sul,Neurologia,29,0.778,37,7.2,0.095,0,3151.68,15-29,Urgência
2024,1,Hospital Regional Sul,Ortopedia,59,0.768,93,7.8,0.076,4,2780.68,15-29,Urgência
2024,1,Hospital Regional Sul,Cardiologia,64,0.578,89,1.0,0.114,1,4087.8,0-14,Urgência
2024,1,Hospital Universitário,Cardiologia,27,0.575,39,2.9,0.137,1,2562.3,50-64,Urgência
2024,1,Hospital Universitário,Pediatria,42,0.736,51,2.9,0.087,1,2789.0,65+,Urgência
2024,1,Hospital Universitário,Obstetrícia,33,0.64,62,6.4,0.069,1,2717.21,65+,Urgência
2024,1,Hospital Universitário,Clínica Médica,44,0.669,65,8.7,0.096,1,2811.03,15-29,Urgência
2024,1,Hospital Universitário,Oncologia,53,0.81,67,5.2,0.208,0,3170.28,65+,Urgência
2024,1,Hospital Municipal Centro,Oncologia,30,0.633,28,6.0,0.047,0,3939.55,50-64,Urgência
2024,1,Hospital Municipal Centro,Ortopedia,54,0.842,121,3.5,0.067,5,3818.81,65+,Urgência
2024,1,Hospital Municipal Centro,Clínica Médica,47,0.926,73,7.0,0.05,2,1552.96,15-29,Eletiva
2024,1,Hospital Municipal Centro,Pediatria,69,0.557,60,7.4,0.051,2,2939.39,0-14,Urgência
2024,1,Hospital Municipal Centro,Neurologia,64,0.666,123,1.1,0.116,4,3889.12,15-29,Urgência
2024,1,Hospital Municipal Centro,Cirurgia Geral,47,0.853,99,4.9,0.072,3,3349.55,0-14,Urgência
2024,1,Hospital Municipal Leste,Pediatria,17,0.761,102,1.0,0.078,1,6730.32,0-14,Urgência
2024,1,Hospital Municipal Leste,Oncologia,32,0.856,191,5.8,0.05,0,9441.67,65+,Urgência
2024,1,Hospital Municipal Leste,Obstetrícia,15,0.896,110,8.1,0.128,4,3622.5,50-64,Urgência
2024,1,Hospital Maternidade Vida,Cirurgia Geral,53,0.718,107,9.6,0.057,4,2965.97,65+,Urgência
2024,1,Hospital Maternidade Vida,Oncologia,49,0.537,61,9.0,0.071,1,4076.73,65+,Eletiva
2024,1,Hospital Maternidade Vida,Clínica Médica,39,0.844,83,8.2,0.084,3,3463.9,30-49,Urgência
2024,1,Hospital Maternidade Vida,Neurologia,22,0.934,51,3.6,0.095,0,4575.41,30-49,Eletiva
2024,1,Hospital Pronto-Socorro 24h,Cirurgia Geral,29,0.98,54,,0.014,1,3361.34,65+,Urgência
2024,1,Hospital Pronto-Socorro 24h,Clínica Médica,48,0.581,60,6.1,0.013,1,4332.7,15-29,Urgência
2024,1,Hospital Pronto-Socorro 24h,Oncologia,30,0.957,66,6.5,0.062,2,4518.19,0-14,Urgência
2024,1,Hospital Pronto-Socorro 24h,Obstetrícia,71,0.78,153,3.6,0.055,4,3791.83,30-49,Eletiva
2024,1,Hospital Clínica Esperança,Neurologia,32,0.653,142,5.5,0.128,0,13150.8,0-14,Urgência
2024,1,Hospital Clínica Esperança,Cardiologia,27,0.738,140,4.6,0.079,0,9701.31,30-49,Urgência
2024,1,Hospital Clínica Esperança,Cirurgia Geral,23,0.519,69,7.6,0.07,2,6743.65,65+,Urgência
2024,1,Hospital Hospital do Coração,Obstetrícia,58,0.669,65,1.0,0.057,1,3439.77,65+,Urgência
2024,1,Hospital Hospital do Coração,Cirurgia Geral,71,0.606,128,3.2,0.012,3,4773.92,65+,Urgência
2024,1,Hospital Hospital do Coração,Oncologia,39,0.585,68,4.2,0.128,2,4346.7,30-49,Urgência
2024,1,Hospital Oncológico,Cardiologia,71,0.884,150,7.7,0.079,2,3486.94,15-29,Eletiva
2024,1,Hospital Oncológico,Ortopedia,57,0.815,100,3.7,0.076,3,2948.06,0-14,Urgência
2024,1,Hospital Oncológico,Cirurgia Geral,21,0.548,33,8.4,0.0,0,2304.46,0-14,Eletiva
2024,1,Hospital Oncológico,Clínica Médica,30,0.705,36,6.7,0.086,1,4070.75,0-14,Urgência
2024,1,Hospital Infantil Anjo,Neurologia,44,0.918,91,9.1,0.04,1,1818.81,50-64,Urgência
2024,1,Hospital Infantil Anjo,Ortopedia,27,0.643,26,7.3,0.097,0,4780.82,30-49,Urgência
2024,1,Hospital Infantil Anjo,Oncologia,78,0.679,102,1.0,0.067,4,4751.19,0-14,Urgência
2024,1,Hospital Ortopédico Plus,Neurologia,40,0.664,52,7.7,0.04,2,1962.7,0-14,Urgência
2024,1,Hospital Ortopédico Plus,Oncologia,32,0.679,47,1.0,0.081,0,5343.62,30-49,Urgência
2024,1,Hospital Ortopédico Plus,Cardiologia,80,0.725,151,2.1,0.132,2,5383.39,0-14,Urgência
2024,1,Hospital Ortopédico Plus,Cirurgia Geral,47,0.896,89,4.9,0.085,2,2160.99,30-49,Urgência
2024,1,Hospital Ortopédico Plus,Obstetrícia,65,0.507,53,9.8,0.0,1,4304.12,50-64,Urgência
2024,1,Hospital Saúde Mental,Neurologia,37,0.739,62,2.7,0.149,2,3567.95,65+,Eletiva
2024,1,Hospital Saúde Mental,Cardiologia,38,0.593,52,2.6,0.125,0,3097.48,50-64,Urgência
2024,1,Hospital Saúde Mental,Oncologia,70,0.807,121,5.7,0.0,2,2464.17,50-64,Urgência
2024,2,Hospital São José,Clínica Médica,43,0.666,62,7.9,0.101,0,4572.89,15-29,Eletiva
2024,2,Hospital São José,Pediatria,21,0.78,46,5.0,0.083,0,4324.81,65+,Eletiva
2024,2,Hospital São José,Cardiologia,44,0.582,39,8.6,0.073,2,3588.04,65+,Urgência
2024,2,Hospital São José,Ortopedia,79,0.75,129,6.2,0.062,5,4571.39,50-64,Urgência
2024,2,Hospital São José,Cirurgia Geral,65,0.685,72,5.5,0.034,1,3922.55,0-14,Urgência
2024,2,Hospital Santa Casa,Cardiologia,45,0.839,66,4.5,,3,2827.72,50-64,Urgência
2024,2,Hospital Santa Casa,Clínica Médica,71,0.858,155,10.7,0.078,4,2560.4,15-29,Urgência
2024,2,Hospital Santa Casa,Oncologia,72,0.549,81,4.3,0.086,2,2410.03,0-14,Eletiva
2024,2,Hospital Santa Casa,Obstetrícia,28,0.776,60,,0.136,1,3314.98,0-14,Urgência
2024,2,Hospital Regional Norte,Ortopedia,20,0.736,128,6.8,0.09,4,6155.66,30-49,Urgência
2024,2,Hospital Regional Norte,Obstetrícia,17,0.681,86,8.1,0.055,3,8806.63,0-14,Eletiva
2024,2,Hospital Regional Norte,Pediatria,17,0.505,88,9.2,0.048,3,9581.16,0-14,Urgência
2024,2,Hospital Regional Norte,Oncologia,33,0.76,127,6.7,0.12,5,1952.24,30-49,Eletiva
2024,2,Hospital Regional Norte,Neurologia,17,0.719,98,4.8,0.108,1,6833.77,50-64,Urgência
2024,2,Hospital Regional Norte,Clínica Médica,28,0.661,154,,0.081,8,5535.99,65+,Urgência
2024,2,Hospital Regional Sul,Cardiologia,46,0.589,75,3.7,0.062,2,3388.46,0-14,Urgência
2024,2,Hospital Regional Sul,Cirurgia Geral,73,0.98,185,9.8,0.062,4,3449.2,50-64,Eletiva
2024,2,Hospital Regional Sul,Obstetrícia,71,0.664,85,8.4,0.089,0,4376.49,15-29,Urgência
2024,2,Hospital Regional Sul,Neurologia,69,0.744,120,4.1,0.062,4,4526.32,30-49,Eletiva
2024,2,Hospital Regional Sul,Ortopedia,76,0.761,124,1.6,0.0,3,3602.31,15-29,Urgência
2024,2,Hospital Universitário,Neurologia,54,0.963,111,5.4,0.036,2,3129.64,30-49,Urgência
2024,2,Hospital Universitário,Oncologia,79,0.644,99,5.1,0.112,5,1410.59,30-49,Urgência
2024,2,Hospital Universitário,Pediatria,78,0.948,126,7.7,0.091,1,3863.9,30-49,Urgência
2024,2,Hospital Municipal Centro,Obstetrícia,43,0.789,79,5.1,0.079,2,5797.39,30-49,Urgência
2024,2,Hospital Municipal Centro,Ortopedia,22,0.78,38,4.2,0.018,0,2329.99,15-29,Urgência
2024,2,Hospital Municipal Centro,Cardiologia,80,0.768,163,6.1,0.097,4,3695.64,30-49,Urgência
2024,2,Hospital Municipal Centro,Pediatria,65,0.718,135,5.2,0.068,3,2919.73,0-14,Urgência
2024,2,Hospital Municipal Centro,Oncologia,65,0.525,67,1.6,0.108,1,4910.31,0-14,Urgência
2024,2,Hospital Municipal Centro,Clínica Médica,62,0.654,69,3.5,0.093,2,2256.94,0-14,Urgência
2024,2,Hospital Municipal Leste,Neurologia,25,0.784,138,6.6,0.155,0,5234.65,65+,Urgência
2024,2,Hospital Municipal Leste,Oncologia,29,0.569,121,,0.083,2,3505.57,65+,Urgência
2024,2,Hospital Municipal Leste,Obstetrícia,26,0.678,91,2.3,0.088,4,7527.67,65+,Eletiva
2024,2,Hospital Municipal Leste,Clínica Médica,15,0.727,73,7.0,0.102,2,7176.37,0-14,Urgência
2024,2,Hospital Maternidade Vida,Cirurgia Geral,60,0.68,74,4.8,0.033,0,3039.94,65+,Urgência
2024,2,Hospital Maternidade Vida,Cardiologia,42,0.67,74,,0.119,1,3269.71,30-49,Urgência
2024,2,Hospital Maternidade Vida,Pediatria,24,0.84,44,6.0,0.086,1,4791.86,65+,Urgência
2024,2,Hospital Pronto-Socorro 24h,Neurologia,50,0.739,69,6.4,0.0,3,3471.23,15-29,Eletiva
2024,2,Hospital Pronto-Socorro 24h,Obstetrícia,62,0.801,97,10.1,0.043,0,3631.62,50-64,Urgência
2024,2,Hospital Pronto-Socorro 24h,Ortopedia,49,0.701,70,6.3,0.061,1,4118.49,30-49,Urgência
2024,2,Hospital Clínica Esperança,Oncologia,23,0.802,111,7.3,0.078,5,5452.19,15-29,Eletiva
2024,2,Hospital Clínica Esperança,Cirurgia Geral,22,0.593,94,9.2,0.108,3,8630.77,50-64,Urgência
2024,2,Hospital Clínica Esperança,Ortopedia,22,0.924,178,5.7,0.05,5,8849.69,50-64,Urgência
2024,2,Hospital Hospital do Coração,Pediatria,77,0.931,180,11.0,0.056,1,3951.83,65+,Urgência
2024,2,Hospital Hospital do Coração,Cardiologia,40,0.869,56,1.6,0.035,1,2963.13,0-14,Eletiva
2024,2,Hospital Hospital do Coração,Clínica Médica,73,0.754,102,3.0,0.007,3,1512.53,15-29,Urgência
2024,2,Hospital Hospital do Coração,Oncologia,43,0.673,54,6.8,0.164,1,3323.84,50-64,Urgência
2024,2,Hospital Oncológico,Obstetrícia,34,0.661,57,4.0,0.072,0,4549.09,0-14,Eletiva
