pedido_id,data_pedido,hora_pedido,vendedor_id,categoria,produto_id,preco_unitario,quantidade,valor_total,frete,estado_cliente,status_pedido,nota_avaliacao
PED-004533,2024-01-22,11:05,VEND-0094,Casa & Decoração,PROD-0407,195.73,1,195.73,7.31,CE,Em trânsito,
PED-004534,2024-08-11,10:13,VEND-0071,Beleza & Saúde,PROD-0035,15.0,1,15.0,43.11,MG,Entregue,2.0
PED-004535,2024-09-30,10:17,VEND-0081,Eletrônicos,PROD-0287,635.96,2,1271.92,34.33,RJ,Devolvido,
PED-004536,2024-06-11,09:54,VEND-0071,Beleza & Saúde,PROD-0424,115.16,1,115.16,31.44,CE,Entregue,4.0
PED-004537,2023-01-02,08:28,VEND-0029,Beleza & Saúde,PROD-0404,102.62,1,102.62,,SP,Entregue,1.0
PED-004538,2023-11-03,15:50,VEND-0005,Esporte & Lazer,PROD-0404,30.87,1,30.87,,PE,Entregue,5.0
PED-004539,2024-10-19,07:00,VEND-0043,Beleza & Saúde,PROD-0147,90.72,2,181.45,5.21,CE,Entregue,5.0
PED-004540,2024-04-30,13:16,VEND-0023,Casa & Decoração,PROD-0211,196.08,1,196.08,20.32,PA,Em trânsito,
PED-004541,2024-06-08,09:09,VEND-0058,Beleza & Saúde,PROD-0115,54.35,1,54.35,36.77,SP,Devolvido,
PED-004542,2023-01-24,15:47,VEND-0115,Casa & Decoração,PROD-0211,185.32,1,185.32,39.14,CE,Entregue,3.0
PED-004543,2023-10-19,16:15,VEND-0118,Moda Masculina,PROD-0170,263.82,1,263.82,18.85,RJ,Entregue,5.0
PED-004544,2024-03-04,17:18,VEND-0095,Eletrônicos,PROD-0124,445.11,1,445.11,16.74,CE,Entregue,5.0
PED-004545,2024-04-17,20:22,VEND-0054,Moda Masculina,PROD-0479,48.45,1,48.45,15.98,CE,Entregue,5.0
PED-004546,2023-07-21,19:42,VEND-0094,Infantil,PROD-0265,157.71,1,157.71,27.01,CE,Entregue,3.0
PED-004547,2023-01-22,09:48,VEND-0001,Moda Feminina,PROD-0474,116.14,2,232.28,6.34,PE,Entregue,1.0
PED-004548,2024-06-22,10:20,VEND-0004,Beleza & Saúde,PROD-0234,63.04,1,63.04,10.25,SP,Entregue,5.0
PED-004549,2024-07-21,19:52,VEND-0074,Casa & Decoração,PROD-0125,270.76,1,270.76,12.33,CE,Entregue,5.0
PED-004550,2024-06-03,10:26,VEND-0084,Esporte & Lazer,PROD-0417,160.69,1,160.69,22.82,RS,Entregue,5.0
PED-004551,2023-10-07,13:49,VEND-0078,Eletrônicos,PROD-0218,500.12,1,500.12,35.91,BA,Entregue,3.0
PED-004552,2023-06-20,09:36,VEND-0110,Eletrônicos,PROD-0349,577.72,2,1155.44,24.58,PA,Entregue,4.0
PED-004553,2023-05-15,10:34,VEND-0015,Beleza & Saúde,PROD-0051,55.12,1,55.12,20.52,CE,Entregue,3.0
PED-004554,2023-03-25,18:11,VEND-0027,Eletrônicos,PROD-0356,892.53,2,1785.06,10.17,PE,Cancelado,
PED-004555,2023-04-12,10:38,VEND-0018,Beleza & Saúde,PROD-0139,134.96,1,134.96,38.75,RJ,Entregue,5.0
PED-004556,2024-01-15,18:25,VEND-0094,Casa & Decoração,PROD-0033,188.68,1,188.68,42.07,BA,Entregue,2.0
PED-004557,2024-07-18,23:01,VEND-0097,Moda Feminina,PROD-0143,161.09,1,161.09,42.04,RJ,Entregue,1.0
PED-004558,2023-12-12,06:51,VEND-0107,Esporte & Lazer,PROD-0254,120.49,1,120.49,8.34,PE,Entregue,5.0
PED-004559,2024-06-04,03:02,VEND-0043,Moda Masculina,PROD-0271,17.56,1,17.56,26.11,CE,Entregue,5.0
PED-004560,2023-01-30,14:11,VEND-0080,Casa & Decoração,PROD-0302,225.23,1,225.23,11.79,CE,Entregue,4.0
PED-004561,2023-06-03,17:34,VEND-0093,Moda Masculina,PROD-0403,120.86,1,120.86,15.48,PI,Entregue,4.0
PED-004562,2024-06-04,15:50,VEND-0065,Beleza & Saúde,PROD-0325,134.86,1,134.86,31.49,PR,Devolvido,
PED-004563,2024-01-10,09:20,VEND-0100,Infantil,PROD-0363,49.88,1,49.88,34.82,MG,Em trânsito,
PED-004564,2023-08-30,14:07,VEND-0012,Eletrônicos,PROD-0353,458.39,1,458.39,16.67,SP,Entregue,4.0
PED-004565,2024-11-24,18:03,VEND-0035,Moda Masculina,PROD-0083,184.99,2,369.98,23.65,PB,Entregue,2.0
PED-004566,2023-08-10,01:18,VEND-0058,Beleza & Saúde,PROD-0223,82.37,1,82.37,30.56,RN,Entregue,1.0
PED-004567,2023-09-29,22:01,VEND-0072,Casa & Decoração,PROD-0362,185.65,1,185.65,8.21,CE,Entregue,5.0
PED-004568,2023-07-01,18:05,VEND-0073,Esporte & Lazer,PROD-0433,163.89,1,163.89,21.22,CE,Entregue,4.0
PED-004569,2024-06-07,16:08,VEND-0064,Casa & Decoração,PROD-0268,243.19,1,243.19,9.01,GO,Entregue,5.0
PED-004570,2023-03-08,17:59,VEND-0111,Acessórios,PROD-0315,50.14,1,50.14,8.17,GO,Cancelado,
PED-004571,2023-08-12,18:15,VEND-0019,Esporte & Lazer,PROD-0351,166.63,1,166.63,27.42,RN,Em trânsito,
PED-004572,2024-10-08,14:45,VEND-0029,Beleza & Saúde,PROD-0228,55.9,2,111.81,15.5,MG,Entregue,3.0
PED-004573,2024-05-21,13:32,VEND-0061,Infantil,PROD-0261,127.65,1,127.65,28.3,CE,Entregue,5.0
PED-004574,2023-07-12,17:14,VEND-0008,Eletrônicos,PROD-0178,340.71,1,340.71,6.22,BA,Devolvido,
PED-004575,2024-03-03,16:59,VEND-0004,Eletrônicos,PROD-0256,439.93,1,439.93,8.91,CE,Entregue,5.0
PED-004576,2024-07-03,11:50,VEND-0042,Moda Feminina,PROD-0129,118.63,1,118.63,37.74,RJ,Entregue,5.0
PED-004577,2024-03-12,19:13,VEND-0104,Casa & Decoração,PROD-0346,286.86,1,286.86,35.75,CE,Entregue,5.0
PED-004578,2023-08-17,11:14,VEND-0053,Eletrônicos,PROD-0445,510.88,1,510.88,36.23,CE,Entregue,5.0
PED-004579,2023-03-29,09:59,VEND-0065,Casa & Decoração,PROD-0242,204.2,1,204.2,34.5,BA,Cancelado,
PED-004580,2024-03-30,11:47,VEND-0027,Eletrônicos,PROD-0321,550.82,2,1101.63,7.04,MG,Em trânsito,
PED-004581,2023-07-03,13:04,VEND-0109,Moda Feminina,PROD-0086,104.83,1,104.83,44.13,PB,Entregue,3.0
PED-004582,2023-07-31,20:26,VEND-0075,Moda Masculina,PROD-0452,153.04,2,306.09,19.68,GO,Em trânsito,
PED-004583,2024-05-27,20:16,VEND-0029,Moda Feminina,PROD-0008,138.1,1,138.1,43.02,RJ,Entregue,5.0
PED-004584,2023-03-14,09:33,VEND-0088,Esporte & Lazer,PROD-0136,330.14,1,330.14,7.99,SE,Em trânsito,
PED-004585,2024-05-06,19:38,VEND-0023,Infantil,PROD-0089,65.77,2,131.54,9.93,CE,Entregue,4.0
PED-004586,2023-05-05,19:05,VEND-0085,Infantil,PROD-0309,65.31,1,65.31,30.6,RJ,Cancelado,
PED-004587,2024-02-12,16:03,VEND-0073,Acessórios,PROD-0167,86.04,1,86.04,24.65,PA,Cancelado,
PED-004588,2023-09-12,18:04,VEND-0099,Infantil,PROD-0312,79.41,1,79.41,8.83,SP,Devolvido,
PED-004589,2023-07-09,11:15,VEND-0116,Eletrônicos,PROD-0054,354.26,2,708.52,22.69,CE,Entregue,3.0
PED-004590,2023-11-13,03:01,VEND-0081,Eletrônicos,PROD-0434,272.32,1,272.32,16.45,MG,Cancelado,
PED-004591,2023-07-11,09:42,VEND-0002,Esporte & Lazer,PROD-0083,171.04,2,342.09,21.37,CE,Em trânsito,
PED-004592,2023-10-14,08:53,VEND-0118,Beleza & Saúde,PROD-0118,74.31,2,148.62,34.68,SP,Entregue,5.0
PED-004593,2023-06-12,15:46,VEND-0040,Esporte & Lazer,PROD-0369,107.44,1,107.44,28.08,CE,Entregue,5.0
PED-004594,2023-09-11,17:06,VEND-0079,Casa & Decoração,PROD-0159,194.49,1,194.49,27.78,PE,Cancelado,
PED-004595,2023-11-13,05:29,VEND-0081,Esporte & Lazer,PROD-0212,163.07,1,163.07,,SP,Entregue,5.0
PED-004596,2023-03-28,18:51,VEND-0102,Acessórios,PROD-0155,40.65,1,40.65,9.82,CE,Entregue,3.0
PED-004597,2024-11-07,16:54,VEND-0029,Eletrônicos,PROD-0489,221.44,1,221.44,16.84,CE,Entregue,4.0
PED-004598,2023-11-16,18:28,VEND-0079,Moda Feminina,PROD-0481,149.28,1,149.28,27.76,RS,Entregue,5.0
PED-004599,2024-04-16,16:27,VEND-0056,Moda Feminina,PROD-0295,171.65,1,171.65,34.06,RJ,Cancelado,
PED-004600,2023-12-30,13:45,VEND-0003,Esporte & Lazer,PROD-0102,216.76,1,216.76,36.5,PR,Cancelado,
PED-004601,2024-03-06,07:19,VEND-0003,Infantil,PROD-0390,126.37,1,126.37,37.03,MG,Entregue,4.0
PED-004602,2023-11-22,14:44,VEND-0012,Infantil,PROD-0454,92.48,1,92.48,,PR,Entregue,3.0
PED-004603,2023-10-06,16:23,VEND-0104,Beleza & Saúde,PROD-0002,80.22,2,160.44,20.24,CE,Entregue,4.0
PED-004604,2023-06-12,16:16,VEND-0056,Acessórios,PROD-0384,54.82,2,109.64,20.11,RS,Entregue,5.0
PED-004605,2023-10-29,14:21,VEND-0101,Infantil,PROD-0046,46.14,1,46.14,9.81,CE,Entregue,4.0
PED-004606,2024-02-05,09:13,VEND-0072,Moda Masculina,PROD-0117,188.92,1,188.92,31.94,RJ,Entregue,3.0
PED-004607,2023-04-07,18:22,VEND-0101,Casa & Decoração,PROD-0182,82.17,1,82.17,38.22,CE,Entregue,3.0
PED-004608,2023-08-26,11:44,VEND-0017,Moda Masculina,PROD-0296,61.14,1,61.14,19.98,MG,Entregue,4.0
PED-004609,2023-09-03,21:04,VEND-0018,Moda Masculina,PROD-0282,151.15,2,302.31,5.24,MG,Entregue,4.0
PED-004610,2024-10-21,15:00,VEND-0073,Acessórios,PROD-0344,77.03,2,154.06,8.22,RJ,Entregue,5.0
PED-004611,2023-01-11,22:19,VEND-0101,Moda Feminina,PROD-0083,123.74,1,123.74,38.12,SP,Entregue,5.0
PED-004612,2023-02-16,18:07,VEND-0010,Beleza & Saúde,PROD-0311,67.18,1,67.18,8.28,PA,Devolvido,
PED-004613,2023-01-24,22:01,VEND-0061,Esporte & Lazer,PROD-0041,183.19,1,183.19,29.89,MG,Entregue,2.0
PED-004614,2023-06-02,18:55,VEND-0098,Moda Masculina,PROD-0143,58.02,1,58.02,10.79,RJ,Entregue,2.0
PED-004615,2023-12-13,11:00,VEND-0055,Casa & Decoração,PROD-0198,227.02,1,227.02,31.15,RN,Entregue,5.0
PED-004616,2024-07-29,13:46,VEND-0068,Casa & Decoração,PROD-0135,201.73,1,201.73,11.01,SP,Entregue,5.0
PED-004617,2024-11-06,13:26,VEND-0031,Esporte & Lazer,PROD-0331,111.59,1,111.59,,CE,Entregue,5.0
PED-004618,2024-03-24,10:54,VEND-0104,Esporte & Lazer,PROD-0272,192.68,1,192.68,9.79,RS,Devolvido,
PED-004619,2024-08-22,10:18,VEND-0014,Eletrônicos,PROD-0414,195.54,1,195.54,5.13,BA,Cancelado,
PED-004620,2023-07-19,16:33,VEND-0011,Casa & Decoração,PROD-0207,195.42,2,390.84,21.76,GO,Entregue,5.0
PED-004621,2024-02-28,15:18,VEND-0095,Eletrônicos,PROD-0247,80.34,3,241.02,18.16,CE,Devolvido,
PED-004622,2024-10-14,16:22,VEND-0112,Eletrônicos,PROD-0500,641.46,2,1282.92,5.09,SE,Entregue,5.0
PED-004623,2024-09-11,05:18,VEND-0078,Beleza & Saúde,PROD-0463,39.66,1,39.66,40.57,PE,Entregue,4.0
PED-004624,2024-09-30,15:10,VEND-0103,Esporte & Lazer,PROD-0371,313.9,1,313.9,,BA,Entregue,3.0
PED-004625,2023-01-19,15:51,VEND-0104,Eletrônicos,PROD-0371,542.36,1,542.36,20.97,PE,Entregue,5.0
PED-004626,2024-07-18,21:43,VEND-0088,Casa & Decoração,PROD-0015,166.4,1,166.4,7.67,PB,Entregue,4.0
PED-004627,2023-12-21,10:39,VEND-0047,Casa & Decoração,PROD-0006,132.85,1,132.85,24.13,PE,Entregue,5.0
PED-004628,2023-02-01,09:38,VEND-0048,Eletrônicos,PROD-0342,411.18,1,411.18,14.48,PB,Entregue,4.0
PED-004629,2023-08-31,21:39,VEND-0086,Acessórios,PROD-0359,15.0,1,15.0,21.4,MG,Entregue,1.0
PED-004630,2024-12-22,08:39,VEND-0051,Infantil,PROD-0360,92.57,1,92.57,25.28,PB,Entregue,5.0
PED-004631,2023-10-03,11:08,VEND-0038,Eletrônicos,PROD-0408,540.36,1,540.36,43.55,PB,Em trânsito,
PED-004632,2023-09-16,11:53,VEND-0110,Moda Feminina,PROD-0346,169.72,1,169.72,43.01,CE,Entregue,2.0
PED-004633,2024-08-19,16:03,VEND-0034,Esporte & Lazer,PROD-0225,161.31,1,161.31,32.85,BA,Entregue,4.0
PED-004634,2024-12-06,11:51,VEND-0099,Moda Feminina,PROD-0174,92.78,1,92.78,12.61,GO,Entregue,5.0
PED-004635,2023-06-02,22:28,VEND-0080,Casa & Decoração,PROD-0038,125.12,1,125.12,41.07,RN,Entregue,2.0
PED-004636,2024-01-16,19:19,VEND-0016,Eletrônicos,PROD-0133,395.95,1,395.95,21.92,RS,Entregue,5.0
PED-004637,2024-05-19,14:47,VEND-0056,Eletrônicos,PROD-0338,506.31,3,1518.92,25.48,MA,Devolvido,
PED-004638,2023-04-16,15:56,VEND-0029,Beleza & Saúde,PROD-0383,93.25,1,93.25,17.39,BA,Entregue,2.0
PED-004639,2024-07-15,09:11,VEND-0116,Beleza & Saúde,PROD-0252,113.29,1,113.29,8.13,PA,Entregue,5.0
PED-004640,2024-01-14,07:11,VEND-0086,Moda Masculina,PROD-0279,270.57,1,270.57,,SP,Devolvido,
PED-004641,2024-02-26,14:17,VEND-0120,Beleza & Saúde,PROD-0230,81.84,3,245.52,12.04,CE,Entregue,3.0
PED-004642,2023-05-11,11:46,VEND-0030,Esporte & Lazer,PROD-0455,211.65,1,211.65,11.59,CE,Entregue,2.0
PED-004643,2023-07-24,15:10,VEND-0112,Infantil,PROD-0477,74.8,1,74.8,34.32,BA,Cancelado,
PED-004644,2023-02-11,16:07,VEND-0017,Moda Feminina,PROD-0225,110.2,1,110.2,24.13,SP,Entregue,5.0
PED-004645,2024-07-01,07:08,VEND-0120,Eletrônicos,PROD-0357,330.41,2,660.81,17.74,GO,Entregue,1.0
PED-004646,2024-03-12,11:53,VEND-0014,Casa & Decoração,PROD-0297,15.0,1,15.0,37.96,RN,Devolvido,
PED-004647,2024-09-11,15:03,VEND-0100,Acessórios,PROD-0006,60.22,2,120.44,34.62,PA,Devolvido,
PED-004648,2023-08-18,00:58,VEND-0049,Eletrônicos,PROD-0083,539.19,1,539.19,35.11,PB,Em trânsito,
PED-004649,2024-12-16,13:32,VEND-0035,Moda Masculina,PROD-0296,137.79,1,137.79,41.45,PE,Devolvido,
PED-004650,2024-01-26,03:51,VEND-0024,Eletrônicos,PROD-0196,718.5,1,718.5,27.3,PA,Cancelado,
PED-004651,2023-04-14,12:45,VEND-0070,Beleza & Saúde,PROD-0294,15.0,1,15.0,23.35,PA,Entregue,4.0
PED-004652,2024-01-12,08:29,VEND-0111,Casa & Decoração,PROD-0429,295.75,1,295.75,21.12,PR,Entregue,5.0
PED-004653,2024-07-26,11:08,VEND-0069,Esporte & Lazer,PROD-0088,184.69,1,184.69,16.99,SP,Entregue,4.0
PED-004654,2024-03-15,13:46,VEND-0072,Casa & Decoração,PROD-0478,133.36,1,133.36,30.08,MA,Devolvido,
PED-004655,2024-11-01,12:17,VEND-0004,Casa & Decoração,PROD-0137,316.79,1,316.79,23.03,RJ,Entregue,2.0
PED-004656,2023-12-26,14:48,VEND-0066,Esporte & Lazer,PROD-0076,266.09,1,266.09,8.19,RS,Cancelado,
PED-004657,2023-05-09,15:32,VEND-0054,Beleza & Saúde,PROD-0477,18.05,2,36.11,12.1,CE,Devolvido,
PED-004658,2024-11-19,10:15,VEND-0030,Infantil,PROD-0167,78.57,1,78.57,38.39,PE,Entregue,5.0
PED-004659,2024-01-27,20:06,VEND-0033,Eletrônicos,PROD-0306,437.81,1,437.81,38.61,RN,Entregue,5.0
PED-004660,2023-07-09,10:17,VEND-0028,Casa & Decoração,PROD-0158,257.88 ,1,257.88,19.8,CE,Entregue,3.0
PED-004661,2024-01-05,18:37,VEND-0117,Moda Feminina,PROD-0360,110.43,1,110.43,41.28,RJ,Entregue,3.0
PED-004662,2024-12-29,00:57,VEND-0030,Moda Masculina,PROD-0174,150.7,1,150.7,30.5,CE,Em trânsito,
PED-004663,2024-03-14,08:29,VEND-0047,Eletrônicos,PROD-0164,15.0,2,30.0,29.74,PA,Entregue,1.0
PED-004664,2024-02-13,21:08,VEND-0118,Moda Feminina,PROD-0465,160.3,3,480.9,23.28,RS,Entregue,3.0
PED-004665,2024-01-14,15:51,VEND-0002,Moda Feminina,PROD-0051,182.25,3,546.75,19.12,BA,Entregue,5.0
PED-004666,2024-09-15,06:14,VEND-0060,Esporte & Lazer,PROD-0368,165.11,1,165.11,,CE,Entregue,5.0
PED-004667,2024-11-09,20:40,VEND-0030,Casa & Decoração,PROD-0376,191.33,1,191.33,7.77,PR,Entregue,3.0
PED-004668,2024-11-13,13:12,VEND-0099,Beleza & Saúde,PROD-0256,104.78,1,104.78,10.49,MG,Em trânsito,
PED-004669,2023-10-12,14:52,VEND-0104,Eletrônicos,PROD-0219,361.19,1,361.19,41.37,RJ,Cancelado,
PED-004670,2023-02-10,23:26,VEND-0017,Infantil,PROD-0034,157.45,1,157.45,37.8,CE,Devolvido,
PED-004671,2023-11-16,12:38,VEND-0004,Eletrônicos,PROD-0019,212.88,1,212.88,30.87,RJ,Entregue,2.0
PED-004672,2023-06-15,11:50,VEND-0005,Moda Feminina,PROD-0297,15.0,1,15.0,36.63,PA,Entregue,5.0
PED-004673,2023-10-06,18:10,VEND-0117,Acessórios,PROD-0477,35.73,1,35.73,16.47,SP,Em trânsito,
PED-004674,2023-11-27,14:16,VEND-0008,Casa & Decoração,PROD-0467,294.55,3,883.66,5.62,PI,Devolvido,
PED-004675,2024-05-22,09:59,VEND-0021,Moda Masculina,PROD-0323,82.22,1,82.22,36.68,SP,Entregue,5.0
PED-004676,2024-03-18,02:47,VEND-0052,Moda Feminina,PROD-0403,108.17,1,108.17,30.26,PE,Entregue,4.0
PED-004677,2024-01-02,05:17,VEND-0112,Eletrônicos,PROD-0021,758.46,1,758.46,41.22,RS,Entregue,3.0
PED-004678,2024-09-13,09:44,VEND-0100,Moda Feminina,PROD-0164,180.5,3,541.5,12.68,SP,Devolvido,
PED-004679,2024-01-22,12:58,VEND-0078,Eletrônicos,PROD-0367,610.11,1,610.11,42.5,PB,Entregue,1.0
PED-004680,2023-08-06,09:43,VEND-0078,Eletrônicos,PROD-0139,384.24,1,384.24,17.23,PB,Cancelado,
PED-004681,2024-01-07,11:46,VEND-0083,Moda Masculina,PROD-0351,256.04,1,256.04,38.28,SE,Entregue,3.0
PED-004682,2023-01-19,07:34,VEND-0032,Moda Feminina,PROD-0012,162.31,1,162.31,30.72,CE,Entregue,1.0
PED-004683,2023-10-14,16:35,VEND-0053,Moda Feminina,PROD-0101,124.7,1,124.7,24.52,RJ,Entregue,4.0
PED-004684,2024-06-18,19:47,VEND-0054,Eletrônicos,PROD-0074,241.16,3,723.48,11.41,CE,Entregue,5.0
PED-004685,2023-01-05,13:20,VEND-0012,Casa & Decoração,PROD-0258,149.29,1,149.29,43.24,PE,Entregue,5.0
PED-004686,2023-10-18,09:35,VEND-0055,Moda Masculina,PROD-0398,259.15,1,259.15,42.21,CE,Entregue,4.0
PED-004687,2023-06-08,15:15,VEND-0025,Moda Feminina,PROD-0123,34.79,1,34.79,24.22,MG,Entregue,5.0
PED-004688,2024-02-19,16:30,VEND-0062,Acessórios,PROD-0075,72.89,1,72.89,44.64,RJ,Cancelado,
PED-004689,2024-07-06,07:51,VEND-0070,Infantil,PROD-0159,112.24,1,112.24,25.44,RJ,Em trânsito,
PED-004690,2023-05-31,11:42,VEND-0116,Casa & Decoração,PROD-0099,234.09,2,468.18,5.51,BA,Em trânsito,
PED-004691,2024-06-02,16:51,VEND-0081,Eletrônicos,PROD-0319,388.0,1,388.0,16.0,GO,Entregue,4.0
PED-004692,2023-01-17,20:09,VEND-0054,Beleza & Saúde,PROD-0277,110.61,1,110.61,40.86,PE,Cancelado,
PED-004693,2023-10-17,11:54,VEND-0064,Eletrônicos,PROD-0021,300.01,1,300.01,44.57,RJ,Entregue,1.0
PED-004694,2024-07-05,19:19,VEND-0043,Casa & Decoração,PROD-0422,335.04,1,335.04,24.83,PE,Entregue,4.0
PED-004695,2024-04-27,08:14,VEND-0069,Eletrônicos,PROD-0104,548.74,1,548.74,38.18,PA,Devolvido,
PED-004696,2024-03-03,10:12,VEND-0099,Casa & Decoração,PROD-0355,227.48,1,227.48,18.79,BA,Entregue,4.0
PED-004697,2024-09-28,10:16,VEND-0041,Beleza & Saúde,PROD-0108,86.03,2,172.06,16.35,RJ,Entregue,3.0
PED-004698,2023-03-01,05:37,VEND-0042,Moda Feminina,PROD-0479,143.67,2,287.33,44.73,RS,Entregue,5.0
PED-004699,2024-07-23,08:04,VEND-0109,Beleza & Saúde,PROD-0283,67.89,1,67.89,35.48,RN,Cancelado,
PED-004700,2024-03-18,06:03,VEND-0054,Beleza & Saúde,PROD-0420,82.96,1,82.96,11.49,SP,Entregue,5.0
PED-004701,2024-03-07,04:17,VEND-0016,Moda Feminina,PROD-0476,112.84,1,112.84,7.78,BA,Entregue,3.0
PED-004702,2023-08-17,16:47,VEND-0103,Moda Masculina,PROD-0089,147.57,2,295.13,26.65,PA,Entregue,3.0
PED-004703,2024-08-21,03:35,VEND-0042,Casa & Decoração,PROD-0223,337.89,1,337.89,5.13,CE,Entregue,3.0
PED-004704,2023-05-19,05:41,VEND-0045,Casa & Decoração,PROD-0124,302.61,1,302.61,7.37,RJ,Em trânsito,
PED-004705,2024-02-24,12:18,VEND-0073,Moda Feminina,PROD-0208,140.44,1,140.44,17.44,PR,Em trânsito,
PED-004706,2023-07-10,17:18,VEND-0057,Beleza & Saúde,PROD-0016,50.56,2,101.13,16.38,RS,Cancelado,
PED-004707,2024-02-20,09:19,VEND-0011,Moda Masculina,PROD-0274,181.11,1,181.11,33.77,PA,Entregue,2.0
PED-004708,2024-03-24,16:03,VEND-0079,Casa & Decoração,PROD-0172,216.99,1,216.99,42.01,CE,Entregue,3.0
PED-004709,2024-11-01,17:02,VEND-0015,Moda Masculina,PROD-0355,149.39,3,448.17,25.62,PA,Entregue,4.0
PED-004710,2024-01-02,22:47,VEND-0120,Eletrônicos,PROD-0167,15.0,1,15.0,,GO,Entregue,4.0
PED-004711,2023-06-20,16:00,VEND-0012,Moda Feminina,PROD-0017,56.04,1,56.04,6.42,BA,Entregue,5.0
PED-004712,2024-05-11,12:13,VEND-0094,Moda Feminina,PROD-0381,122.56,2,245.13,38.21,RS,Entregue,5.0
PED-004713,2023-07-07,12:07,VEND-0038,Beleza & Saúde,PROD-0231,40.11,1,40.11,16.82,CE,Entregue,4.0
PED-004714,2023-02-12,08:37,VEND-0110,Infantil,PROD-0341,56.8,1,56.8,20.51,PR,Entregue,5.0
PED-004715,2023-11-11,21:13,VEND-0070,Beleza & Saúde,PROD-0004,64.2,1,64.2,17.71,PB,Entregue,2.0
PED-004716,2023-08-04,11:55,VEND-0109,Infantil,PROD-0452,89.39,1,89.39,13.57,PB,Cancelado,
PED-004717,2024-07-19,05:44,VEND-0019,Eletrônicos,PROD-0081,178.3,1,178.3,13.53,CE,Entregue,2.0
PED-004718,2023-12-24,09:59,VEND-0090,Eletrônicos,PROD-0048,710.02,1,710.02,8.85,SP,Cancelado,
PED-004719,2023-06-13,10:49,VEND-0102,Casa & Decoração,PROD-0053,221.28,1,221.28,37.6,RJ,Em trânsito,
PED-004720,2023-11-24,07:32,VEND-0085,Acessórios,PROD-0387,24.87,2,49.74,21.68,RJ,Devolvido,
PED-004721,2024-11-16,14:59,VEND-0007,Eletrônicos,PROD-0411,285.91,1,285.91,27.17,BA,Entregue,2.0
PED-004722,2024-05-15,21:47,VEND-0067,Moda Masculina,PROD-0007,193.9,1,193.9,39.29,PA,Entregue,4.0
PED-004723,2024-04-18,22:19,VEND-0085,Moda Masculina,PROD-0336,140.16,1,140.16,25.43,RJ,Cancelado,
PED-004724,2023-04-17,12:19,VEND-0112,Eletrônicos,PROD-0086,442.3,1,442.3,33.48,MG,Entregue,5.0
PED-004725,2024-09-29,10:53,VEND-0059,Esporte & Lazer,PROD-0074,128.51,1,128.51,10.6,BA,Entregue,5.0
PED-004726,2024-06-17,17:06,VEND-0070,Eletrônicos,PROD-0313,652.74,2,1305.48,39.62,SE,Entregue,5.0
PED-004727,2024-10-04,11:57,VEND-0050,Casa & Decoração,PROD-0057,136.29,2,272.58,10.84,SP,Entregue,5.0
PED-004728,2024-07-02,15:04,VEND-0115,Moda Masculina,PROD-0157,68.33,2,136.66,27.26,MA,Devolvido,
PED-004729,2023-06-01,10:14,VEND-0114,Esporte & Lazer,PROD-0209,259.6,1,259.6,44.3,CE,Entregue,5.0
PED-004730,2024-05-03,06:14,VEND-0081,Acessórios,PROD-0054,55.38,1,55.38,26.26,CE,Cancelado,
PED-004731,2023-11-10,11:17,VEND-0104,Acessórios,PROD-0190,61.44,1,61.44,43.31,PI,Entregue,5.0
PED-004732,2023-08-29,08:04,VEND-0115,Esporte & Lazer,PROD-0079,128.54,1,128.54,20.0,PE,Devolvido,
PED-004733,2024-08-02,10:48,VEND-0104,Moda Masculina,PROD-0237,132.92,1,132.92,32.85,CE,Entregue,5.0
PED-004734,2023-01-14,15:33,VEND-0087,Moda Feminina,PROD-0309,68.29,1,68.29,31.65,CE,Entregue,5.0
PED-004735,2023-03-22,11:27,VEND-0088,Casa & Decoração,PROD-0433,285.23,2,570.45,32.52,RS,Entregue,5.0
PED-004736,2023-06-12,15:28,VEND-0055,Moda Feminina,PROD-0380,42.7,1,42.7,30.43,SP,Cancelado,
PED-004737,2024-10-20,13:50,VEND-0027,Casa & Decoração,PROD-0053,339.66,2,679.32,12.31,PA,Entregue,1.0
PED-004738,2024-01-24,17:28,VEND-0031,Beleza & Saúde,PROD-0273,34.18,1,34.18,23.14,PE,Entregue,4.0
PED-004739,2023-02-26,12:29,VEND-0082,Eletrônicos,PROD-0017,607.31,1,607.31,29.03,RJ,Entregue,5.0
PED-004740,2024-03-13,10:44,VEND-0079,Beleza & Saúde,PROD-0403,37.28,1,37.28,6.1,PR,Entregue,4.0
PED-004741,2024-05-21,18:59,VEND-0067,Beleza & Saúde,PROD-0457,66.13,1,66.13,20.92,RJ,Entregue,5.0
PED-004742,2023-07-25,06:41,VEND-0030,Acessórios,PROD-0086,54.17,1,54.17,40.56,CE,Entregue,3.0
PED-004743,2024-05-04,15:48,VEND-0008,Beleza & Saúde,PROD-0081,25.69,1,25.69,10.42,PA,Entregue,2.0
PED-004744,2024-07-11,13:56,VEND-0011,Moda Feminina,PROD-0452,121.0,1,121.0,40.21,CE,Em trânsito,
PED-004745,2024-07-24,18:35,VEND-0087,Casa & Decoração,PROD-0007,229.75,2,459.5,40.76,PE,Entregue,2.0
PED-004746,2024-02-17,18:38,VEND-0027,Infantil,PROD-0432,97.93,1,97.93,18.82,CE,Cancelado,
