municipio,ano,programa,valor_repassado,valor_executado_declarado,fonte
Município 119,2020,Saúde Básica,675654.16,670106.05,FUNDEB
Município 119,2020,Educação Fundamental,163087.21,140804.02,FUNDEB
Município 119,2020,Saneamento,801739.73,727408.52,Emenda Parlamentar
Município 119,2020,Assistência Social,718077.88,619787.9,SUS
Município 119,2021,Esporte,410631.06,406304.91,Emenda Parlamentar
Município 119,2021,Assistência Social,586485.01,537813.21,SUS
Município 119,2021,Saúde Básica,871973.04,840695.15,FPM
Município 119,2021,Saneamento,547370.1,484573.12,FPM
Município 119,2022,Esporte,306456.58,281398.28,Emenda Parlamentar
Município 119,2022,Infraestrutura,627447.93,593269.13,Emenda Parlamentar
Município 119,2022,Assistência Social,902299.66,836217.51,PAC
Município 119,2022,Saneamento,344919.54,338729.11,PAC
Município 119,2022,Cultura,715515.16,710176.27,FUNDEB
Município 119,2022,Educação Fundamental,672422.02,650849.62,FPM
Município 119,2023,Cultura,676049.22,648773.22,FUNDEB
Município 119,2023,Saneamento,721977.2,681420.68,FPM
Município 119,2023,Esporte,50000.0,45297.72,FPM
Município 119,2023,Saúde Básica,652903.42,589082.72,FUNDEB
Município 119,2023,Assistência Social,652085.21,565830.99,FUNDEB
Município 119,2023,Infraestrutura,586674.75,551725.05,Emenda Parlamentar
Município 120,2020,Saneamento,711855.66,689073.91,SUS
Município 120,2020,Saúde Básica,186019.07,160510.46,FPM
Município 120,2020,Infraestrutura,516069.68,499371.99,FUNDEB
Município 120,2020,Educação Fundamental,93201.35,80745.87,FPM
Município 120,2020,Cultura,477990.04,449395.0,FPM
Município 120,2021,Assistência Social,328429.83,316385.56,Emenda Parlamentar
Município 120,2021,Cultura,735096.19,698887.83,SUS
Município 120,2021,Saneamento,569077.96,490016.08,Emenda Parlamentar
Município 120,2022,Cultura,481841.88,429539.64,FPM
Município 120,2022,Saúde Básica,637957.49,544022.79,FUNDEB
Município 120,2022,Esporte,499637.07,473052.41,PAC
Município 120,2022,Saneamento,700863.24,616034.48,SUS
Município 120,2022,Educação Fundamental,569563.96,546957.8,FPM
Município 120,2023,Esporte,660052.02,569867.62,FPM
Município 120,2023,Educação Fundamental,277727.26,253867.86,FUNDEB
Município 120,2023,Saúde Básica,651877.68,568779.82,PAC
Município 120,2023,Cultura,343150.2,300132.5,FUNDEB
Município 121,2020,Saúde Básica,489604.27,478304.7,PAC
Município 121,2020,Infraestrutura,608782.71,521584.57,SUS
Município 121,2020,Cultura,766615.58,672553.68,Emenda Parlamentar
Município 121,2020,Assistência Social,584369.29,582785.52,FUNDEB
Município 121,2020,Saneamento,376061.75,324585.19,PAC
Município 121,2021,Assistência Social,457506.99,404729.47,Emenda Parlamentar
Município 121,2021,Infraestrutura,476331.21,463452.04,PAC
Município 121,2021,Esporte,532709.56,480726.34,SUS
Município 121,2021,Cultura,433567.89,422682.47,PAC
Município 121,2022,Infraestrutura,482618.09,459339.48,SUS
Município 121,2022,Cultura,766457.91,700831.34,SUS
Município 121,2022,Educação Fundamental,515564.91,503175.16,SUS
Município 121,2022,Saúde Básica,632151.43,596643.95,FUNDEB
Município 121,2023,Saneamento,697245.02,622531.33,FPM
Município 121,2023,Cultura,543720.27,492214.6,Emenda Parlamentar
Município 121,2023,Infraestrutura,450989.5,411071.98,FUNDEB
Município 121,2023,Esporte,366651.35,316298.98,FPM
Município 122,2020,Cultura,560264.17,555412.16,FUNDEB
Município 122,2020,Educação Fundamental,437893.43,425033.02,SUS
Município 122,2020,Saúde Básica,823491.36,713114.23,FUNDEB
Município 122,2020,Saneamento,538897.13,518794.84,FPM
Município 122,2020,Infraestrutura,800704.44,701249.52,FPM
Município 122,2021,Assistência Social,249725.9,234868.71,Emenda Parlamentar
Município 122,2021,Saneamento,912561.01,833968.92,FPM
Município 122,2021,Cultura,573329.08,487477.3,FPM
Município 122,2021,Educação Fundamental,448529.47,419330.37,SUS
Município 122,2021,Saúde Básica,686510.85,621807.89,PAC
Município 122,2021,Infraestrutura,394444.27,337388.6,Emenda Parlamentar
Município 122,2022,Cultura,437483.96,384107.43,FPM
Município 122,2022,Infraestrutura,276877.6,240738.1,FPM
Município 122,2022,Assistência Social,610886.66,607812.71,FUNDEB
Município 122,2022,Educação Fundamental,452558.19,394528.35,Emenda Parlamentar
Município 122,2022,Saúde Básica,699834.87,636974.77,Emenda Parlamentar
Município 122,2023,Cultura,140436.12,138559.38,SUS
Município 122,2023,Assistência Social,275531.27,261103.37,PAC
Município 122,2023,Esporte,692831.85,595230.25,SUS
Município 123,2020,Assistência Social,389222.39,339559.39,FPM
Município 123,2020,Educação Fundamental,424436.77,392863.12,FPM
Município 123,2020,Infraestrutura,521640.13,471649.51,PAC
Município 123,2021,Saúde Básica,948255.65,903529.13,SUS
Município 123,2021,Esporte,862859.17,843625.17,SUS
Município 123,2021,Cultura,1015127.88,939603.7,FPM
Município 123,2021,Saneamento,809002.17,750466.63,SUS
Município 123,2021,Infraestrutura,361049.94,355668.98,PAC
Município 123,2022,Infraestrutura,534987.57,464353.96,FUNDEB
Município 123,2022,Saúde Básica,724220.5,646640.46,PAC
Município 123,2022,Esporte,613721.41,538396.11,FUNDEB
Município 123,2022,Educação Fundamental,551103.1,499032.55,FPM
Município 123,2022,Cultura,316797.05,272559.91,PAC
Município 123,2023,Saúde Básica,413035.32,406550.92,FPM
Município 123,2023,Esporte,709449.29,618498.59,Emenda Parlamentar
Município 123,2023,Educação Fundamental,323069.74,320539.0,FPM
Município 123,2023,Infraestrutura,285848.27,254865.44,PAC
Município 123,2023,Cultura,535673.53,496264.75,PAC
Município 123,2023,Saneamento,333835.33,323578.51,FUNDEB
Município 124,2020,Saneamento,778827.57,745825.16,SUS
Município 124,2020,Educação Fundamental,592644.73,592040.67,FPM
Município 124,2020,Saúde Básica,416750.76,410818.28,SUS
Município 124,2020,Assistência Social,629450.16,564363.49,Emenda Parlamentar
Município 124,2020,Infraestrutura,209861.47,204748.32,Emenda Parlamentar
Município 124,2021,Educação Fundamental,594183.02,514755.64,FPM
Município 124,2021,Cultura,759776.52,724894.19,FUNDEB
Município 124,2021,Infraestrutura,559689.99,499692.23,FUNDEB
Município 124,2022,Infraestrutura,411550.85,387528.44,FUNDEB
Município 124,2022,Esporte,519103.9,472035.55,PAC
Município 124,2022,Cultura,400440.38,355011.87,PAC
Município 124,2022,Assistência Social,479231.42,424370.15,PAC
Município 124,2023,Saneamento,159129.27,143146.24,FPM
Município 124,2023,Assistência Social,603248.85,566825.52,FUNDEB
Município 124,2023,Infraestrutura,66368.41,58125.22,SUS
Município 124,2023,Cultura,639965.38,616045.82,FPM
Município 124,2023,Saúde Básica,389131.55,367026.91,FUNDEB
Município 124,2023,Educação Fundamental,652946.6,649288.73,FPM
Município 125,2020,Educação Fundamental,443084.47,403775.14,FUNDEB
Município 125,2020,Assistência Social,408504.82,359792.38,PAC
Município 125,2020,Infraestrutura,469780.93,426339.6,FUNDEB
Município 125,2021,Infraestrutura,717008.83,673408.55,PAC
Município 125,2021,Saneamento,367705.21,314697.08,SUS
Município 125,2021,Assistência Social,580665.51,556879.24,FUNDEB
Município 125,2021,Esporte,628352.61,539078.95,SUS
Município 125,2022,Esporte,192065.1,184122.93,PAC
Município 125,2022,Educação Fundamental,484565.87,476904.0,Emenda Parlamentar
Município 125,2022,Saneamento,478977.11,430714.13,FPM
Município 125,2022,Infraestrutura,459856.9,392134.26,PAC
Município 125,2023,Cultura,413712.56,358139.69,PAC
Município 125,2023,Saneamento,830951.03,809677.1,SUS
Município 125,2023,Infraestrutura,683733.39,600167.62,SUS
Município 125,2023,Esporte,421441.78,381578.19,PAC
Município 125,2023,Educação Fundamental,491512.03,432324.49,PAC
Município 126,2020,Educação Fundamental,369725.76,346331.48,FUNDEB
Município 126,2020,Saúde Básica,479896.97,423254.09,SUS
Município 126,2020,Saneamento,585197.0,503641.87,Emenda Parlamentar
Município 126,2020,Cultura,810216.61,762906.98,FUNDEB
Município 126,2021,Assistência Social,386473.24,348851.94,FUNDEB
Município 126,2021,Cultura,317994.15,296504.57,PAC
Município 126,2021,Saúde Básica,1045412.23,1008513.31,PAC
Município 126,2021,Saneamento,252785.38,250774.26,Emenda Parlamentar
Município 126,2022,Cultura,570470.96,536676.46,Emenda Parlamentar
Município 126,2022,Educação Fundamental,746331.2,718527.95,PAC
Município 126,2022,Infraestrutura,350344.46,341576.01,SUS
Município 126,2022,Esporte,489985.23,476540.36,PAC
Município 126,2022,Assistência Social,474110.96,407695.04,Emenda Parlamentar
Município 126,2022,Saúde Básica,624814.33,617473.64,PAC
Município 126,2023,Educação Fundamental,426519.88,395306.53,FUNDEB
Município 126,2023,Infraestrutura,445982.12,436085.78,SUS
Município 126,2023,Assistência Social,630999.21,599625.58,Emenda Parlamentar
Município 126,2023,Cultura,705989.1,629739.37,FUNDEB
Município 127,2020,Assistência Social,344436.36,301118.22,SUS
Município 127,2020,Cultura,668287.43,602272.9,FUNDEB
Município 127,2020,Saneamento,777583.44,770217.95,FUNDEB
Município 127,2020,Infraestrutura,627956.14,548634.86,FPM
Município 127,2020,Saúde Básica,476047.97,463526.99,PAC
Município 127,2020,Esporte,50000.0,47744.38,FUNDEB
Município 127,2021,Infraestrutura,509078.71,466305.04,Emenda Parlamentar
Município 127,2021,Educação Fundamental,126426.57,120648.65,Emenda Parlamentar
Município 127,2021,Esporte,503864.85,499630.35,Emenda Parlamentar
Município 127,2021,Saúde Básica,568065.54,509933.68,FUNDEB
Município 127,2022,Saneamento,895768.13,804126.01,FPM
Município 127,2022,Saúde Básica,718492.83,714059.83,Emenda Parlamentar
Município 127,2022,Esporte,361157.74,346477.21,PAC
Município 127,2023,Esporte,225499.47,215603.83,FPM
Município 127,2023,Assistência Social,825142.55,772982.88,Emenda Parlamentar
Município 127,2023,Saúde Básica,470434.36,407310.6,SUS
Município 128,2020,Infraestrutura,669975.51,580130.76,SUS
Município 128,2020,Saúde Básica,743554.65,723508.63,PAC
Município 128,2020,Assistência Social,667335.02,663826.65,FUNDEB
Município 128,2020,Cultura,609295.74,588831.78,Emenda Parlamentar
Município 128,2020,Esporte,848450.87,811484.93,PAC
Município 128,2021,Saúde Básica,666073.72,653857.45,Emenda Parlamentar
Município 128,2021,Infraestrutura,297047.51,262474.13,FPM
Município 128,2021,Esporte,826373.64,803004.09,Emenda Parlamentar
Município 128,2022,Infraestrutura,659785.8,576871.19,Emenda Parlamentar
Município 128,2022,Saúde Básica,386950.97,343536.42,FPM
Município 128,2022,Esporte,633947.48,626388.96,FUNDEB
Município 128,2023,Educação Fundamental,560923.83,486427.52,FUNDEB
Município 128,2023,Saúde Básica,119962.55,108660.67,FUNDEB
Município 128,2023,Cultura,719938.54,671761.88,PAC
Município 128,2023,Saneamento,456732.12,397972.69,FUNDEB
Município 129,2020,Esporte,644799.68,576029.03,FUNDEB
Município 129,2020,Infraestrutura,260189.77,247639.98,FPM
Município 129,2020,Assistência Social,749710.55,685702.97,Emenda Parlamentar
Município 129,2020,Cultura,671495.7,614399.79,FUNDEB
Município 129,2020,Educação Fundamental,493116.41,433206.22,FUNDEB
Município 129,2020,Saúde Básica,771554.78,673083.17,SUS
Município 129,2021,Saneamento,617974.93,602507.4,SUS
Município 129,2021,Cultura,583395.94,522025.89,FUNDEB
Município 129,2021,Saúde Básica,540369.74,494518.7,FPM
Município 129,2021,Infraestrutura,296122.62,271452.55,FUNDEB
Município 129,2022,Saúde Básica,553469.56,548969.14,FUNDEB
Município 129,2022,Infraestrutura,366497.02,317144.41,PAC
Município 129,2022,Assistência Social,456593.07,424192.84,FPM
Município 129,2022,Educação Fundamental,474444.93,462935.53,SUS
Município 129,2022,Cultura,760262.95,659915.23,FPM
Município 129,2022,Esporte,666467.88,642671.66,PAC
Município 129,2023,Esporte,295341.67,285104.39,Emenda Parlamentar
Município 129,2023,Assistência Social,649886.94,562412.1,SUS
Município 129,2023,Infraestrutura,688831.43,609312.85,SUS
Município 129,2023,Educação Fundamental,270980.76,257201.79,Emenda Parlamentar
Município 129,2023,Saúde Básica,293463.97,289186.03,SUS
Município 129,2023,Saneamento,708830.99,619934.13,PAC
Município 130,2020,Saneamento,407667.71,357725.19,PAC
Município 130,2020,Cultura,629397.69,626903.5,PAC
Município 130,2020,Infraestrutura,614907.58,527248.61,FUNDEB
Município 130,2020,Assistência Social,379766.04,373021.65,Emenda Parlamentar
Município 130,2020,Saúde Básica,598198.85,517963.56,FPM
Município 130,2021,Cultura,517290.98,459336.42,Emenda Parlamentar
Município 130,2021,Esporte,365301.36,360309.95,FPM
Município 130,2021,Educação Fundamental,545613.15,496818.19,FPM
Município 130,2021,Infraestrutura,304637.06,282511.44,SUS
Município 130,2022,Esporte,447346.69,402718.19,FUNDEB
Município 130,2022,Saneamento,188478.06,178700.83,Emenda Parlamentar
Município 130,2022,Infraestrutura,399915.38,347887.93,Emenda Parlamentar
Município 130,2022,Educação Fundamental,430549.08,377767.02,FPM
Município 130,2023,Saúde Básica,372289.94,347296.91,Emenda Parlamentar
Município 130,2023,Saneamento,586377.45,533348.24,FPM
Município 130,2023,Esporte,664059.92,584200.88,FPM
Município 131,2020,Infraestrutura,626864.58,556612.26,SUS
Município 131,2020,Esporte,274621.22,254325.55,PAC
Município 131,2020,Educação Fundamental,266766.13,246278.18,Emenda Parlamentar
Município 131,2020,Saúde Básica,560945.81,498281.51,SUS
Município 131,2020,Saneamento,213998.49,195885.58,Emenda Parlamentar
Município 131,2020,Cultura,140704.03,129128.24,FPM
Município 131,2021,Esporte,450544.34,437270.07,SUS
Município 131,2021,Infraestrutura,1120300.1,1086116.34,FPM
Município 131,2021,Assistência Social,465813.99,441786.51,FUNDEB
Município 131,2021,Cultura,337298.52,320687.15,PAC
Município 131,2022,Esporte,396275.82,351930.37,FPM
Município 131,2022,Infraestrutura,530184.05,529387.1,FPM
Município 131,2022,Educação Fundamental,202821.72,194400.15,Emenda Parlamentar
Município 131,2022,Saúde Básica,50825.95,43333.83,SUS
Município 131,2023,Saneamento,554544.63,511111.92,FPM
Município 131,2023,Assistência Social,850728.36,782053.71,FPM
Município 131,2023,Educação Fundamental,101435.99,96426.63,SUS
Município 132,2020,Assistência Social,255839.54,245629.54,SUS
Município 132,2020,Cultura,775584.91,773591.91,FUNDEB
Município 132,2020,Saúde Básica,490228.5,480954.24,FPM
Município 132,2020,Esporte,768925.63,671687.19,FUNDEB
Município 132,2020,Saneamento,344595.96,333299.03,FUNDEB
Município 132,2020,Infraestrutura,347817.77,330331.94,PAC
Município 132,2021,Infraestrutura,730462.27,718461.18,Emenda Parlamentar
Município 132,2021,Educação Fundamental,904624.32,789596.83,FUNDEB
Município 132,2021,Saúde Básica,541258.37,532697.87,PAC
Município 132,2022,Esporte,454807.82,426554.39,FPM
Município 132,2022,Cultura,426419.32,411649.03,Emenda Parlamentar
Município 132,2022,Assistência Social,663315.19,571660.8,FPM
Município 132,2022,Infraestrutura,588392.63,504057.16,FUNDEB
Município 132,2022,Educação Fundamental,544298.87,526479.93,Emenda Parlamentar
Município 132,2023,Esporte,334468.97,317003.47,PAC
Município 132,2023,Cultura,553594.5,476718.91,FUNDEB
Município 132,2023,Assistência Social,506405.72,457219.27,FPM
Município 133,2020,Saneamento,616410.14,556799.54,FUNDEB
Município 133,2020,Cultura,641414.81,622849.87,FPM
Município 133,2020,Assistência Social,246514.79,230141.73,FPM
Município 133,2020,Esporte,491546.35,451077.35,Emenda Parlamentar
Município 133,2020,Educação Fundamental,510125.38,506086.71,FUNDEB
Município 133,2020,Infraestrutura,464168.4,446700.54,PAC
Município 133,2021,Cultura,330123.07,289196.02,FUNDEB
Município 133,2021,Infraestrutura,740253.46,739682.17,SUS
Município 133,2021,Saneamento,145078.03,139534.97,SUS
Município 133,2021,Saúde Básica,552104.66,497417.75,Emenda Parlamentar
Município 133,2021,Esporte,118959.52,105005.1,FUNDEB
Município 133,2021,Assistência Social,513393.56,458144.73,FPM
Município 133,2022,Educação Fundamental,883986.22,868948.11,FPM
Município 133,2022,Assistência Social,773823.69,722320.41,PAC
Município 133,2022,Cultura,496870.3,461456.11,SUS
Município 133,2022,Saneamento,278775.26,277026.85,FPM
Município 133,2022,Esporte,534584.56,518847.46,FUNDEB
Município 133,2022,Saúde Básica,653996.94,571647.26,FPM
Município 133,2023,Infraestrutura,526107.13,525930.37,PAC
Município 133,2023,Esporte,586289.82,586276.95,FUNDEB
Município 133,2023,Saneamento,458764.47,416033.46,Emenda Parlamentar
Município 134,2020,Saneamento,667646.28,591005.75,PAC
Município 134,2020,Saúde Básica,529331.84,491898.33,SUS
Município 134,2020,Cultura,607608.05,544919.46,SUS
Município 134,2020,Esporte,520737.2,468444.97,PAC
Município 134,2020,Infraestrutura,485764.17,458572.46,PAC
Município 134,2021,Educação Fundamental,628496.04,601853.64,FPM
Município 134,2021,Saúde Básica,734120.84,726377.32,Emenda Parlamentar
Município 134,2021,Assistência Social,724165.32,638967.24,SUS
Município 134,2021,Esporte,471582.01,426491.21,FPM
Município 134,2022,Educação Fundamental,247613.3,221118.39,SUS
Município 134,2022,Esporte,265395.28,243173.23,SUS
Município 134,2022,Assistência Social,258848.39,239875.48,FPM
Município 134,2023,Assistência Social,232454.94,213893.18,Emenda Parlamentar
Município 134,2023,Saneamento,457395.04,389048.62,FUNDEB
Município 134,2023,Cultura,343735.5,315892.1,PAC
Município 135,2020,Esporte,225166.12,204162.76,FPM
Município 135,2020,Assistência Social,192865.87,168672.95,SUS
