manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro
MAN-02624,VEI-0010,Caminhão,2022,2024-10-22,Preventiva,Freios,821.57,1.0,120949
MAN-02625,VEI-0120,Van,2023,2023-08-13,Preventiva,Elétrica,218.12,18.9,182963
MAN-02626,VEI-0070,Van,2020,2024-05-10,Corretiva,Elétrica,705.54,15.9,287600
MAN-02627,VEI-0021,Utilitário,2015,2024-03-27,Corretiva,Direção,902.58,22.8,250923
MAN-02628,VEI-0119,Van,2019,2024-12-08,Corretiva,Arrefecimento,789.32,26.0,152592
MAN-02629,VEI-0163,Van,2017,2023-12-11,Preventiva,Motor,560.18,25.8,78042
MAN-02630,VEI-0048,Utilitário,2022,2024-10-19,Corretiva,Arrefecimento,791.1,23.4,91567
MAN-02631,VEI-0059,Van,2016,2023-08-31,Corretiva,Freios,716.3,18.6,87648
MAN-02632,VEI-0086,Caminhão,2016,2024-12-02,Corretiva,Motor,2369.16,13.4,281919
MAN-02633,VEI-0148,Van,2022,2024-09-07,Corretiva,Motor,1925.23,31.4,198151
MAN-02634,VEI-0104,Caminhão,2015,2023-09-03,Preventiva,Elétrica,355.75,11.0,143660
MAN-02635,VEI-0172,Caminhão,2019,2023-10-02,Preventiva,Motor,926.42,4.2,388550
MAN-02636,VEI-0104,Caminhão,2015,2024-02-03,Preventiva,Freios,448.6,6.9,190566
MAN-02637,VEI-0134,Utilitário,2018,2024-05-27,Corretiva,Motor,2487.79,30.4,226180
MAN-02638,VEI-0167,Caminhão,2019,2023-08-01,Preventiva,Transmissão,1821.68,17.3,24959
MAN-02639,VEI-0105,Utilitário,2015,2024-05-07,Corretiva,Pneus,892.7,26.2,305705
MAN-02640,VEI-0012,Utilitário,2022,2023-08-31,Corretiva,Arrefecimento,1152.09,17.9,284876
MAN-02641,VEI-0140,Caminhão,2023,2024-03-21,Corretiva,Motor,2686.65,25.5,201722
MAN-02642,VEI-0184,Caminhão,2016,2024-07-30,Preventiva,Direção,103.2,1.0,353532
MAN-02643,VEI-0068,Utilitário,2023,2023-11-20,Preventiva,Elétrica,257.97,3.7,55792
MAN-02644,VEI-0008,Utilitário,2022,2024-01-03,Preventiva,Arrefecimento,671.45,9.5,142893
MAN-02645,VEI-0095,Utilitário,2023,2023-09-27,Corretiva,Motor,4442.5,24.5,155493
MAN-02646,VEI-0006,Caminhão,2018,2024-06-11,Corretiva,Elétrica,284.87,32.6,202787
MAN-02647,VEI-0147,Utilitário,2019,2024-02-16,Preventiva,Pneus,1516.2,2.1,307904
MAN-02648,VEI-0198,Van,2021,2023-10-20,Corretiva,Direção,890.38,15.0,123191
MAN-02649,VEI-0091,Van,2020,2024-06-29,Preventiva,Arrefecimento,50.38,2.5,74349
MAN-02650,VEI-0021,Utilitário,2015,2023-09-07,Corretiva,Elétrica,312.39,11.0,201859
MAN-02651,VEI-0134,Utilitário,2018,2024-05-02,Corretiva,Transmissão,2910.61,25.1,250476
MAN-02652,VEI-0005,Utilitário,2015,2024-11-05,Corretiva,Transmissão,3021.47,30.6,69434
MAN-02653,VEI-0049,Caminhão,2016,2024-01-28,Corretiva,Motor,1312.04,34.6,163827
MAN-02654,VEI-0137,Utilitário,2019,2024-03-04,Corretiva,Freios,852.49,33.3,25508
MAN-02655,VEI-0146,Utilitário,2021,2024-04-14,Preventiva,Transmissão,2648.27,9.3,275667
MAN-02656,VEI-0011,Utilitário,2016,2024-07-18,Corretiva,Transmissão,1842.84,20.8,206706
MAN-02657,VEI-0120,Van,2023,2024-02-07,Preventiva,Motor,2112.58,9.0,166353
MAN-02658,VEI-0180,Caminhão,2016,2024-10-26,Preventiva,Transmissão,2106.3,11.0,194728
MAN-02659,VEI-0056,Utilitário,2018,2023-09-26,Corretiva,Suspensão,829.24,20.1,86884
MAN-02660,VEI-0006,Caminhão,2018,2024-01-13,Preventiva,Motor,519.54,12.2,213997
MAN-02661,VEI-0182,Utilitário,2020,2023-10-12,Preventiva,Suspensão,894.24,4.7,40667
MAN-02662,VEI-0087,Caminhão,2018,2023-07-17,Corretiva,Transmissão,3140.43,30.6,218323
MAN-02663,VEI-0021,Utilitário,2015,2024-05-09,Corretiva,Pneus,1879.22,21.2,236679
MAN-02664,VEI-0122,Van,2018,2024-09-18,Preventiva,Freios,538.89,6.6,87827
MAN-02665,VEI-0127,Caminhão,2015,2023-07-26,Corretiva,Freios,216.74,24.8,67377
MAN-02666,VEI-0083,Caminhão,2015,2023-11-29,Corretiva,Motor,2461.72,24.3,84715
MAN-02667,VEI-0128,Caminhão,2017,2024-08-17,Corretiva,Elétrica,745.14,20.5,261379
MAN-02668,VEI-0111,Caminhão,2020,2024-12-02,Corretiva,Pneus,1172.74,20.4,220502
MAN-02669,VEI-0027,Van,2021,2024-01-14,Corretiva,Direção,561.63,30.0,185512
MAN-02670,VEI-0148,Van,2022,2024-01-30,Preventiva,Direção,455.17,5.9,224363
MAN-02671,VEI-0020,Caminhão,2020,2024-02-21,Preventiva,Pneus,1197.25,5.2,347950
MAN-02672,VEI-0005,Utilitário,2015,2024-05-08,Corretiva,Pneus,666.05,9.9,72836
MAN-02673,VEI-0048,Utilitário,2022,2024-02-10,Preventiva,Arrefecimento,592.48,7.2,87062
MAN-02674,VEI-0069,Caminhão,2016,2023-10-22,Corretiva,Transmissão,4513.87,25.8,102450
MAN-02675,VEI-0001,Van,2019,2024-05-27,Corretiva,Motor,3369.67,22.5,354914
MAN-02676,VEI-0061,Caminhão,2019,2024-06-18,Corretiva,Pneus,2048.04,18.6,119397
MAN-02677,VEI-0112,Utilitário,2022,2023-12-21,Corretiva,Direção,1206.38,21.1,105218
MAN-02678,VEI-0157,Van,2019,2024-03-20,Corretiva,Arrefecimento,565.33,24.2,140370
MAN-02679,VEI-0114,Van,2015,2023-08-05,Preventiva,Freios,411.65,12.4,283932
MAN-02680,VEI-0045,Utilitário,2015,2024-04-02,Corretiva,Suspensão,819.49,21.4,115196
MAN-02681,VEI-0093,Van,2018,2023-09-15,Corretiva,Elétrica,333.43,31.9,311576
MAN-02682,VEI-0044,Utilitário,2019,2024-10-23,Corretiva,Freios,718.24,25.2,214276
MAN-02683,VEI-0140,Caminhão,2023,2023-11-25,Corretiva,Motor,3199.18,24.3,194312
MAN-02684,VEI-0069,Caminhão,2016,2024-01-05,Corretiva,Transmissão,3505.21,17.2,50371
MAN-02685,VEI-0168,Van,2020,2023-11-15,Preventiva,Direção,262.86,8.4,132049
MAN-02686,VEI-0092,Caminhão,2023,2023-12-30,Preventiva,Freios,323.1,3.5,346454
MAN-02687,VEI-0166,Caminhão,2022,2023-12-14,Corretiva,Motor,1906.71,25.1,93247
MAN-02688,VEI-0156,Utilitário,2020,2024-06-03,Preventiva,Elétrica,440.38,7.7,75604
MAN-02689,VEI-0166,Caminhão,2022,2024-06-09,Corretiva,Freios,838.42,,70515
MAN-02690,VEI-0108,Utilitário,2021,2023-07-07,Preventiva,Freios,797.48,11.6,285290
MAN-02691,VEI-0044,Utilitário,2019,2023-10-04,Corretiva,Motor,1516.27,26.2,213670
MAN-02692,VEI-0104,Caminhão,2015,2024-11-26,Preventiva,Suspensão,441.99,,146295
MAN-02693,VEI-0191,Utilitário,2022,2023-10-23,Preventiva,Elétrica,275.43,13.2,147936
MAN-02694,VEI-0014,Caminhão,2023,2024-09-16,Corretiva,Suspensão,1328.99,23.8,334818
MAN-02695,VEI-0080,Van,2019,2023-09-23,Preventiva,Suspensão,312.37,1.0,107540
MAN-02696,VEI-0148,Van,2022,2024-01-22,Corretiva,Elétrica,817.5,18.2,186978
MAN-02697,VEI-0150,Van,2015,2024-12-22,Corretiva,Freios,711.99,16.6,261916
MAN-02698,VEI-0154,Utilitário,2018,2024-09-21,Corretiva,Freios,370.72,25.5,383075
MAN-02699,VEI-0177,Caminhão,2017,2023-09-21,Corretiva,Suspensão,1218.97,25.3,328393
MAN-02700,VEI-0116,Van,2019,2024-07-30,Preventiva,Pneus,1164.71,10.2,153450
MAN-02701,VEI-0025,Caminhão,2018,2024-03-27,Corretiva,Elétrica,650.62,21.8,213082
MAN-02702,VEI-0055,Utilitário,2023,2024-02-09,Corretiva,Freios,982.29,17.4,243413
MAN-02703,VEI-0092,Caminhão,2023,2023-12-19,Preventiva,Freios,340.81,1.0,305458
MAN-02704,VEI-0005,Utilitário,2015,2024-02-05,Corretiva,Transmissão,2020.42,21.8,91223
MAN-02705,VEI-0153,Van,2015,2024-12-13,Preventiva,Direção,461.2,7.5,241810
MAN-02706,VEI-0134,Utilitário,2018,2024-07-31,Corretiva,Arrefecimento,991.91,36.9,244926
MAN-02707,VEI-0123,Utilitário,2023,2024-08-16,Preventiva,Freios,364.62,14.6,257285
MAN-02708,VEI-0138,Van,2016,2024-01-14,Corretiva,Freios,655.57,17.4,222086
MAN-02709,VEI-0013,Caminhão,2015,2024-01-18,Corretiva,Suspensão,1118.5,19.3,170746
MAN-02710,VEI-0100,Van,2021,2023-09-08,Preventiva,Pneus,1162.61,14.0,258113
MAN-02711,VEI-0170,Van,2023,2023-11-29,Preventiva,Transmissão,1642.16,15.0,225289
MAN-02712,VEI-0151,Van,2016,2024-08-27,Preventiva,Arrefecimento,591.26,4.3,93715
MAN-02713,VEI-0155,Van,2020,2024-06-27,Corretiva,Arrefecimento,696.25,31.2,323488
MAN-02714,VEI-0175,Utilitário,2023,2024-06-20,Corretiva,Direção,288.49,20.0,268387
MAN-02715,VEI-0153,Van,2015,2024-12-23,Preventiva,Transmissão,3323.96,4.2,238424
MAN-02716,VEI-0185,Van,2020,2023-09-02,Preventiva,Elétrica,355.52,,162153
MAN-02717,VEI-0159,Caminhão,2021,2024-07-01,Preventiva,Motor,130.12,11.5,250994
MAN-02718,VEI-0178,Van,2019,2024-06-18,Corretiva,Arrefecimento,588.28,30.0,277168
MAN-02719,VEI-0104,Caminhão,2015,2024-06-14,Preventiva,Elétrica,179.31,2.6,195790
MAN-02720,VEI-0182,Utilitário,2020,2024-07-09,Preventiva,Pneus,1039.67,1.6,42612
MAN-02721,VEI-0037,Caminhão,2016,2024-09-25,Corretiva,Direção,1332.92,21.1,176831
MAN-02722,VEI-0004,Caminhão,2020,2024-05-25,Corretiva,Direção,744.25,17.2,120674
MAN-02723,VEI-0200,Caminhão,2019,2023-07-26,Corretiva,Arrefecimento,567.62,16.1,235036
MAN-02724,VEI-0140,Caminhão,2023,2024-02-28,Corretiva,Freios,784.01,29.0,176295
MAN-02725,VEI-0007,Utilitário,2020,2024-06-01,Corretiva,Elétrica,898.39,25.7,186402
MAN-02726,VEI-0197,Caminhão,2020,2023-10-31,Corretiva,Arrefecimento,1000.48,20.7,273089
MAN-02727,VEI-0186,Caminhão,2021,2023-12-24,Corretiva,Elétrica,747.06,19.3,332843
MAN-02728,VEI-0024,Van,2018,2023-07-27,Corretiva,Suspensão,776.38,26.6,138814
MAN-02729,VEI-0162,Van,2021,2023-09-08,Corretiva,Motor,3706.26,19.5,216954
MAN-02730,VEI-0018,Caminhão,2019,2023-12-26,Corretiva,Motor,2649.46,27.5,220630
MAN-02731,VEI-0166,Caminhão,2022,2024-01-11,Preventiva,Freios,426.92,1.0,60780
MAN-02732,VEI-0199,Van,2022,2023-11-29,Corretiva,Transmissão,2938.32,20.3,323299
MAN-02733,VEI-0084,Utilitário,2022,2024-03-08,Preventiva,Arrefecimento,336.87,1.0,191192
MAN-02734,VEI-0145,Utilitário,2022,2024-11-12,Preventiva,Freios,233.44,4.2,168246
MAN-02735,VEI-0082,Caminhão,2019,2024-06-10,Corretiva,Transmissão,3060.41,24.5,51027
MAN-02736,VEI-0181,Van,2015,2023-08-11,Preventiva,Freios,893.27,5.6,293069
MAN-02737,VEI-0063,Utilitário,2017,2024-12-15,Corretiva,Direção,435.23,28.1,262876
MAN-02738,VEI-0010,Caminhão,2022,2024-12-09,Corretiva,Direção,740.41,23.2,90126
MAN-02739,VEI-0113,Caminhão,2020,2024-02-05,Corretiva,Direção,592.91,19.6,228887
MAN-02740,VEI-0109,Van,2022,2024-03-03,Corretiva,Arrefecimento,1139.63,30.4,297082
MAN-02741,VEI-0025,Caminhão,2018,2023-07-20,Preventiva,Suspensão,882.26,8.7,265069
MAN-02742,VEI-0041,Utilitário,2020,2023-11-10,Corretiva,Elétrica,472.26,31.1,186506
MAN-02743,VEI-0149,Caminhão,2018,2024-06-11,Corretiva,Transmissão,4037.4,24.1,225817
MAN-02744,VEI-0151,Van,2016,2024-07-08,Preventiva,Freios,593.43,1.0,86853
MAN-02745,VEI-0137,Utilitário,2019,2024-08-22,Corretiva,Transmissão,2547.24,31.6,53949
MAN-02746,VEI-0016,Caminhão,2022,2024-09-29,Preventiva,Arrefecimento,482.61,8.1,245003
MAN-02747,VEI-0079,Caminhão,2021,2023-07-05,Preventiva,Freios,505.91,7.1,151964
MAN-02748,VEI-0197,Caminhão,2020,2024-10-31,Preventiva,Motor,1013.03,5.7,284969
MAN-02749,VEI-0169,Van,2017,2023-07-31,Preventiva,Freios,345.65,12.5,205540
MAN-02750,VEI-0048,Utilitário,2022,2023-07-15,Preventiva,Suspensão,726.17,1.0,94540
MAN-02751,VEI-0148,Van,2022,2023-12-12,Corretiva,Direção,1266.14,20.5,209299
MAN-02752,VEI-0131,Utilitário,2022,2024-08-25,Preventiva,Direção,247.24,8.2,27585
MAN-02753,VEI-0194,Van,2020,2023-10-16,Preventiva,Pneus,1911.81,16.4,31722
MAN-02754,VEI-0104,Caminhão,2015,2024-04-29,Corretiva,Suspensão,889.4,24.4,177003
MAN-02755,VEI-0020,Caminhão,2020,2024-03-03,Corretiva,Direção,284.17,18.2,379953
MAN-02756,VEI-0198,Van,2021,2023-08-30,Corretiva,Transmissão,2997.58,26.4,119529
MAN-02757,VEI-0088,Van,2015,2024-04-14,Corretiva,Freios,619.04,26.9,157544
MAN-02758,VEI-0098,Van,2021,2024-08-07,Preventiva,Freios,824.4,14.8,47654
MAN-02759,VEI-0175,Utilitário,2023,2024-07-29,Preventiva,Suspensão,710.67,10.8,277658
MAN-02760,VEI-0016,Caminhão,2022,2024-07-03,Corretiva,Transmissão,2895.54,29.8,232376
MAN-02761,VEI-0021,Utilitário,2015,2023-10-07,Corretiva,Elétrica,523.41,25.0,214137
MAN-02762,VEI-0193,Caminhão,2020,2024-04-24,Corretiva,Pneus,1288.11,28.6,93672
MAN-02763,VEI-0141,Van,2017,2024-09-27,Corretiva,Suspensão,1196.0,24.4,261726
MAN-02764,VEI-0045,Utilitário,2015,2024-06-19,Corretiva,Motor,2854.29,23.0,117664
MAN-02765,VEI-0081,Caminhão,2015,2024-03-20,Corretiva,Suspensão,1630.02,27.9,116436
MAN-02766,VEI-0051,Van,2016,2023-10-02,Corretiva,Pneus,1106.39,23.7,329989
MAN-02767,VEI-0192,Caminhão,2022,2023-07-17,Corretiva,Pneus,1373.36,20.4,269755
MAN-02768,VEI-0190,Van,2020,2024-11-16,Preventiva,Arrefecimento,154.3,20.2,203201
MAN-02769,VEI-0041,Utilitário,2020,2024-12-24,Corretiva,Motor,3624.12,24.3,198141
MAN-02770,VEI-0170,Van,2023,2024-05-02,Corretiva,Transmissão,3445.88,24.8,193269
MAN-02771,VEI-0115,Utilitário,2020,2023-07-19,Corretiva,Transmissão,3352.57,20.3,240900
MAN-02772,VEI-0184,Caminhão,2016,2024-06-13,Preventiva,Direção,1052.62,7.9,365279
MAN-02773,VEI-0040,Van,2023,2024-03-16,Corretiva,Motor,2072.55,31.1,117658
MAN-02774,VEI-0009,Utilitário,2019,2024-07-22,Corretiva,Direção,745.79,22.4,266665
MAN-02775,VEI-0005,Utilitário,2015,2024-05-11,Corretiva,Motor,2350.17,25.4,105105
MAN-02776,VEI-0102,Caminhão,2017,2024-03-01,Corretiva,Freios,579.53,23.5,100282
MAN-02777,VEI-0196,Van,2019,2024-04-08,Corretiva,Motor,2414.41,26.9,145471
MAN-02778,VEI-0082,Caminhão,2019,2024-06-15,Corretiva,Elétrica,542.72,20.8,69071
MAN-02779,VEI-0140,Caminhão,2023,2024-05-26,Corretiva,Direção,582.59,25.5,219725
MAN-02780,VEI-0178,Van,2019,2024-02-29,Preventiva,Suspensão,666.13,7.2,309188
MAN-02781,VEI-0164,Van,2017,2024-04-06,Corretiva,Arrefecimento,532.47,17.2,207131
MAN-02782,VEI-0144,Utilitário,2018,2024-08-12,Corretiva,Motor,2343.22,25.4,79210
MAN-02783,VEI-0117,Van,2016,2024-04-28,Corretiva,Transmissão,2575.26,24.2,168326
MAN-02784,VEI-0164,Van,2017,2024-09-10,Corretiva,Direção,654.66,25.3,187337
MAN-02785,VEI-0034,Caminhão,2018,2024-08-06,Corretiva,Freios,964.17,27.1,182656
MAN-02786,VEI-0137,Utilitário,2019,2024-06-01,Corretiva,Transmissão,4364.69,23.4,33448
MAN-02787,VEI-0199,Van,2022,2024-03-23,Preventiva,Elétrica,304.82,4.3,329453
MAN-02788,VEI-0053,Van,2022,2024-02-13,Corretiva,Pneus,2391.55,20.6,114083
MAN-02789,VEI-0111,Caminhão,2020,2023-12-06,Corretiva,Arrefecimento,355.63,24.0,191082
MAN-02790,VEI-0069,Caminhão,2016,2024-12-14,Corretiva,Transmissão,4903.77,25.9,54057
MAN-02791,VEI-0013,Caminhão,2015,2023-10-29,Corretiva,Transmissão,2792.95,25.9,179068
MAN-02792,VEI-0148,Van,2022,2024-12-29,Corretiva,Motor,2036.74,24.4,196569
MAN-02793,VEI-0179,Van,2021,2024-03-27,Preventiva,Freios,573.2,17.7,362928
MAN-02794,VEI-0126,Van,2020,2023-09-03,Corretiva,Arrefecimento,633.17,28.3,160059
MAN-02795,VEI-0064,Caminhão,2020,2024-07-03,Corretiva,Transmissão,2756.12,18.8,352220
MAN-02796,VEI-0088,Van,2015,2023-12-25,Corretiva,Suspensão,1000.05,19.1,203549
MAN-02797,VEI-0191,Utilitário,2022,2024-06-07,Preventiva,Suspensão,1118.17,3.4,173413
MAN-02798,VEI-0152,Caminhão,2021,2024-11-13,Preventiva,Transmissão,2378.07,6.2,111864
MAN-02799,VEI-0015,Utilitário,2023,2024-09-18,Preventiva,Suspensão,913.49,8.5,356334
MAN-02800,VEI-0132,Caminhão,2018,2024-09-15,Preventiva,Arrefecimento,455.81,14.9,363679
MAN-02801,VEI-0169,Van,2017,2023-09-27,Corretiva,Freios,925.53,27.5,192900
MAN-02802,VEI-0139,Caminhão,2022,2024-10-28,Corretiva,Pneus,1656.75,,29608
MAN-02803,VEI-0038,Utilitário,2022,2023-10-18,Corretiva,Direção,1165.44,22.7,218958
MAN-02804,VEI-0171,Caminhão,2019,2023-11-09,Corretiva,Transmissão,4089.5,26.8,289035
MAN-02805,VEI-0002,Van,2017,2024-01-07,Preventiva,Freios,50.0,5.3,351412
MAN-02806,VEI-0064,Caminhão,2020,2023-10-19,Corretiva,Pneus,1642.64,26.7,369493
MAN-02807,VEI-0022,Utilitário,2017,2024-09-14,Corretiva,Suspensão,1426.85,18.7,127426
MAN-02808,VEI-0033,Van,2017,2024-08-21,Corretiva,Motor,2294.3,35.5,257161
MAN-02809,VEI-0017,Utilitário,2018,2024-03-05,Preventiva,Elétrica,335.81,7.2,144007
MAN-02810,VEI-0196,Van,2019,2024-08-01,Corretiva,Elétrica,506.69,13.5,161590
MAN-02811,VEI-0016,Caminhão,2022,2023-07-23,Preventiva,Pneus,50.0,9.0,195815
MAN-02812,VEI-0156,Utilitário,2020,2024-07-31,Corretiva,Arrefecimento,654.13,30.6,110619
MAN-02813,VEI-0178,Van,2019,2024-11-21,Corretiva,Suspensão,1338.21,12.0,319704
MAN-02814,VEI-0098,Van,2021,2023-07-08,Corretiva,Freios,525.17,19.7,32008
MAN-02815,VEI-0090,Utilitário,2022,2024-11-24,Corretiva,Elétrica,879.06,32.8,92564
MAN-02816,VEI-0052,Caminhão,2021,2023-12-23,Preventiva,Suspensão,870.28,11.3,296755
MAN-02817,VEI-0061,Caminhão,2019,2024-07-03,Corretiva,Arrefecimento,595.41,26.7,130224
MAN-02818,VEI-0100,Van,2021,2024-06-03,Corretiva,Direção,804.18,20.6,243471
MAN-02819,VEI-0144,Utilitário,2018,2023-09-30,Corretiva,Direção,1148.79,24.0,104591
MAN-02820,VEI-0023,Utilitário,2020,2024-07-21,Preventiva,Transmissão,1783.77,12.0,367668
MAN-02821,VEI-0166,Caminhão,2022,2023-12-27,Corretiva,Motor,2067.44,20.7,78621
MAN-02822,VEI-0191,Utilitário,2022,2024-10-27,Corretiva,Transmissão,4745.65,13.0,124650
MAN-02823,VEI-0018,Caminhão,2019,2024-05-24,Preventiva,Transmissão,775.14,12.1,235560
MAN-02824,VEI-0105,Utilitário,2015,2024-04-25,Preventiva,Suspensão,848.16,1.0,296715
MAN-02825,VEI-0152,Caminhão,2021,2024-02-25,Preventiva,Pneus,1086.22,16.5,107752
MAN-02826,VEI-0124,Van,2016,2024-02-21,Preventiva,Freios,403.49,7.0,293825
MAN-02827,VEI-0185,Van,2020,2024-11-02,Preventiva,Suspensão,857.13,1.7,131455
MAN-02828,VEI-0045,Utilitário,2015,2023-08-26,Corretiva,Transmissão,3400.29,18.1,148665
MAN-02829,VEI-0076,Van,2018,2023-08-04,Preventiva,Elétrica,249.89,12.3,103408
MAN-02830,VEI-0182,Utilitário,2020,2024-01-20,Preventiva,Elétrica,272.54,8.6,83024
MAN-02831,VEI-0199,Van,2022,2024-10-01,Corretiva,Direção,858.95,22.3,310753
MAN-02832,VEI-0048,Utilitário,2022,2024-03-17,Preventiva,Arrefecimento,325.61,8.9,117251
MAN-02833,VEI-0095,Utilitário,2023,2023-12-10,Corretiva,Elétrica,719.26,28.7,87331
MAN-02834,VEI-0196,Van,2019,2023-07-02,Corretiva,Motor,2388.99,23.8,132706
MAN-02835,VEI-0132,Caminhão,2018,2023-12-03,Corretiva,Suspensão,1045.34,21.7,356512
MAN-02836,VEI-0138,Van,2016,2024-12-21,Corretiva,Transmissão,2899.77,17.6,253706
MAN-02837,VEI-0085,Caminhão,2016,2023-11-27,Corretiva,Arrefecimento,1030.89,26.9,234365
MAN-02838,VEI-0057,Caminhão,2019,2023-08-05,Preventiva,Transmissão,1320.05,5.3,234907
MAN-02839,VEI-0053,Van,2022,2024-06-20,Preventiva,Motor,2332.03,20.3,120480
MAN-02840,VEI-0075,Van,2020,2024-08-02,Corretiva,Freios,1172.23,11.6,325191
MAN-02841,VEI-0188,Caminhão,2016,2024-09-05,Preventiva,Freios,260.84,9.9,180957
MAN-02842,VEI-0148,Van,2022,2024-04-11,Preventiva,Direção,324.0,2.7,234790
MAN-02843,VEI-0142,Utilitário,2018,2023-12-26,Preventiva,Motor,1177.31,23.0,228576
MAN-02844,VEI-0074,Caminhão,2022,2024-12-07,Corretiva,Elétrica,513.6,24.6,189925
MAN-02845,VEI-0059,Van,2016,2024-10-15,Corretiva,Pneus,2053.81,31.7,90036
MAN-02846,VEI-0011,Utilitário,2016,2024-12-24,Corretiva,Arrefecimento,682.92,19.9,241705
MAN-02847,VEI-0027,Van,2021,2023-07-29,Preventiva,Freios,289.07,3.3,181296
MAN-02848,VEI-0146,Utilitário,2021,2023-12-02,Corretiva,Arrefecimento,794.77,16.8,282698
MAN-02849,VEI-0117,Van,2016,2024-02-08,Corretiva,Direção,932.02,16.5,171838
MAN-02850,VEI-0018,Caminhão,2019,2024-10-25,Corretiva,Transmissão,2684.44,34.8,283985
MAN-02851,VEI-0043,Utilitário,2022,2024-06-24,Preventiva,Freios,878.16,7.2,329636
MAN-02852,VEI-0029,Van,2021,2024-08-07,Corretiva,Arrefecimento,615.48,32.0,79054
MAN-02853,VEI-0089,Caminhão,2022,2023-07-06,Preventiva,Freios,607.25,5.4,381584
MAN-02854,VEI-0151,Van,2016,2024-09-19,Preventiva,Pneus,205.01,4.7,73496
MAN-02855,VEI-0127,Caminhão,2015,2024-06-02,Preventiva,Transmissão,2238.7,1.0,92005
MAN-02856,VEI-0151,Van,2016,2024-07-20,Corretiva,Transmissão,4136.75,30.0,100314
MAN-02857,VEI-0029,Van,2021,2024-11-22,Corretiva,Suspensão,1010.7,31.8,85518
MAN-02858,VEI-0083,Caminhão,2015,2024-02-20,Corretiva,Suspensão,1736.62,22.7,105724
MAN-02859,VEI-0109,Van,2022,2024-07-24,Corretiva,Motor,2034.37,20.7,274478
MAN-02860,VEI-0109,Van,2022,2024-04-06,Corretiva,Suspensão,1074.78,22.8,286894
MAN-02861,VEI-0084,Utilitário,2022,2023-07-12,Corretiva,Freios,1173.26,29.5,142382
MAN-02862,VEI-0109,Van,2022,2023-08-15,Corretiva,Freios,941.18,13.1,271111
MAN-02863,VEI-0113,Caminhão,2020,2023-07-17,Preventiva,Pneus,676.11,5.3,228729
MAN-02864,VEI-0078,Van,2019,2024-01-30,Preventiva,Suspensão,577.69,13.4,225374
MAN-02865,VEI-0027,Van,2021,2023-10-27,Corretiva,Elétrica,416.91,23.6,238900
MAN-02866,VEI-0050,Caminhão,2021,2023-12-02,Corretiva,Transmissão,2413.53,28.4,332732
MAN-02867,VEI-0090,Utilitário,2022,2024-08-20,Preventiva,Motor,1325.56,8.2,123408
MAN-02868,VEI-0133,Utilitário,2018,2023-10-07,Preventiva,Arrefecimento,604.33,11.2,155539
MAN-02869,VEI-0117,Van,2016,2024-12-18,Corretiva,Motor,2893.47,33.1,197675
MAN-02870,VEI-0054,Caminhão,2019,2024-07-04,Preventiva,Motor,1066.93,1.0,153639
MAN-02871,VEI-0041,Utilitário,2020,2024-09-11,Corretiva,Transmissão,1660.5,23.3,189884
MAN-02872,VEI-0170,Van,2023,2023-07-27,Preventiva,Direção,701.23,1.0,179738
MAN-02873,VEI-0099,Utilitário,2023,2024-03-31,Corretiva,Direção,802.58,24.7,265814
MAN-02874,VEI-0189,Caminhão,2020,2023-09-02,Corretiva,Pneus,1953.54,24.5,288828
MAN-02875,VEI-0115,Utilitário,2020,2023-07-10,Corretiva,Pneus,1728.07,24.1,239817
MAN-02876,VEI-0020,Caminhão,2020,2024-02-12,Corretiva,Direção,628.67,16.3,374838
MAN-02877,VEI-0192,Caminhão,2022,2024-09-11,Preventiva,Freios,364.83,2.6,215634
MAN-02878,VEI-0116,Van,2019,2023-08-14,Corretiva,Motor,3620.38,26.9,149453
MAN-02879,VEI-0181,Van,2015,2024-07-05,Preventiva,Direção,128.57,17.7,284984
MAN-02880,VEI-0148,Van,2022,2024-05-30,Corretiva,Suspensão,1182.34,18.4,242381
MAN-02881,VEI-0003,Van,2019,2024-06-06,Corretiva,Elétrica,245.03,24.1,86325
MAN-02882,VEI-0123,Utilitário,2023,2024-11-28,Corretiva,Motor,2480.35,34.9,280748
MAN-02883,VEI-0068,Utilitário,2023,2023-07-01,Corretiva,Transmissão,3999.61,14.4,75625
MAN-02884,VEI-0144,Utilitário,2018,2023-07-08,Corretiva,Suspensão,1342.88,14.4,64311
MAN-02885,VEI-0145,Utilitário,2022,2024-10-10,Preventiva,Elétrica,658.21,8.4,139184
MAN-02886,VEI-0107,Van,2023,2024-09-26,Preventiva,Arrefecimento,331.61,1.0,173536
MAN-02887,VEI-0166,Caminhão,2022,2024-09-03,Corretiva,Suspensão,1033.36,35.3,74518
MAN-02888,VEI-0065,Van,2016,2023-08-05,Corretiva,Pneus,1233.11,21.2,265896
MAN-02889,VEI-0073,Caminhão,2021,2023-11-19,Preventiva,Pneus,922.25,8.6,296334
MAN-02890,VEI-0107,Van,2023,2023-11-14,Corretiva,Freios,732.25,26.9,159683
MAN-02891,VEI-0111,Caminhão,2020,2024-05-16,Corretiva,Direção,520.12,23.6,233981
MAN-02892,VEI-0191,Utilitário,2022,2023-11-04,Corretiva,Transmissão,3955.39,25.1,153975
