imovel_id,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,andar,condicao,preco_total,preco_m2,ano_anuncio,mes_anuncio,dias_no_mercado,vendido
IMO-02046,Messejana,Apartamento,59,2,2.0,15,Novo,259670.64,4401.2,2022,8,82.0,1
IMO-02047,Dionísio Torres,Apartamento,78,3,2.0,8,Novo,720083.21,9231.84,2022,10,25.0,1
IMO-02048,Centro,Casa,218,2,4.0,0,Novo,1469176.87,6739.34,2022,11,165.0,1
IMO-02049,Parangaba,Apartamento,60,4,1.0,2,Usado,271601.35,4526.69,2022,2,162.0,1
IMO-02050,Aquiraz (Beach Park),Apartamento,140,4,1.0,18,Novo,1180773.9,8434.1,2022,2,240.0,1
IMO-02051,Dionísio Torres,Casa,104,3,1.0,0,Usado,648423.39,6234.84,2022,2,125.0,0
IMO-02052,Luciano Cavalcante,Casa,148,4,2.0,0,Novo,1274663.49,8612.59,2024,3,242.0,1
IMO-02053,Maracanaú,Apartamento,63,3,2.0,22,Novo,205619.09,3263.8,2022,11,61.0,1
IMO-02054,Messejana,Apartamento,82,2,2.0,22,Usado,376996.4,4597.52,2022,8,45.0,1
IMO-02055,Benfica,Casa,107,4,1.0,0,Usado,591185.51,5525.1,2022,1,77.0,0
IMO-02056,Parquelândia,Flat/Studio,37,1,1.0,8,Novo,266300.57,7197.31,2023,2,106.0,1
IMO-02057,Fátima,Apartamento,89,2,2.0,13,Novo,793845.57,8919.61,2023,8,27.0,0
IMO-02058,Cocó,Apartamento,106,2,1.0,16,Usado,1194689.98,11270.66,2024,6,,1
IMO-02059,Maraponga,Apartamento,86,3,1.0,2,Usado,328275.63,3817.16,2024,6,50.0,1
IMO-02060,Parangaba,Apartamento,59,4,1.0,15,Usado,296674.63,5028.38,2024,1,87.0,1
IMO-02061,Papicu,Apartamento,69,2,1.0,11,Novo,408661.28,5922.63,2023,2,5.0,1
IMO-02062,Fátima,Apartamento,95,2,1.0,10,Novo,735626.8,7743.44,2023,7,98.0,0
IMO-02063,Aquiraz (Beach Park),Casa,81,3,1.0,0,Usado,646301.84,7979.04,2024,2,5.0,1
IMO-02064,Messejana,Apartamento,52,4,2.0,12,Novo,305786.42,5880.51,2023,12,38.0,1
IMO-02065,Benfica,Apartamento,72,3,,17,Usado,350168.89,4863.46,2024,12,15.0,1
IMO-02066,Montese,Apartamento,91,3,2.0,1,Usado,291692.14,3205.41,2024,10,73.0,1
IMO-02067,Edson Queiroz,Apartamento,63,4,1.0,17,Novo,551421.53,8752.72,2022,7,133.0,0
IMO-02068,Montese,Casa,124,2,2.0,0,Usado,503200.22,4058.07,2024,5,153.0,1
IMO-02069,Varjota,Apartamento,92,3,1.0,7,Novo,1009998.89,10978.25,2023,2,93.0,0
IMO-02070,Parquelândia,Casa,191,4,2.0,0,Usado,1209567.58,6332.81,2024,4,251.0,1
IMO-02071,Edson Queiroz,Apartamento,102,3,2.0,4,Usado,742475.28,7279.17,2024,3,146.0,1
IMO-02072,Parangaba,Casa,173,3,3.0,0,Usado,477954.0,2762.74,2024,12,79.0,1
IMO-02073,Maracanaú,Apartamento,85,2,,4,Novo,262283.41,3085.69,2024,6,61.0,0
IMO-02074,Maracanaú,Casa,143,2,2.0,0,Usado,333404.47,2331.5,2023,11,76.0,1
IMO-02075,Maraponga,Apartamento,70,1,1.0,7,Usado,311995.33,4457.08,2023,10,72.0,1
IMO-02076,Aldeota,Apartamento,48,3,2.0,23,Usado,547434.27,11404.88,2023,10,226.0,1
IMO-02077,Benfica,Cobertura,128,4,3.0,18,Usado,724774.32,5662.3,2023,4,5.0,0
IMO-02078,Varjota,Flat/Studio,45,1,1.0,9,Novo,397600.03,8835.56,2023,6,210.0,1
IMO-02079,Parangaba,Apartamento,106,3,3.0,20,Usado,437669.94,4128.96,2023,2,69.0,0
IMO-02080,Benfica,Apartamento,59,3,1.0,9,Usado,274960.45,4660.35,2024,3,92.0,0
IMO-02081,Montese,Apartamento,30,3,1.0,9,Usado,165304.85,5510.16,2023,7,53.0,1
IMO-02082,Messejana,Apartamento,68,2,1.0,10,Novo,332283.95,4886.53,2022,10,5.0,0
IMO-02083,Meireles,Apartamento,80,1,1.0,10,Novo,1253764.78,15672.06,2024,7,142.0,1
IMO-02084,Caucaia,Flat/Studio,41,1,1.0,7,Usado,119136.04,2905.76,2022,2,61.0,1
IMO-02085,Luciano Cavalcante,Apartamento,80,3,2.0,4,Novo,832118.73,10401.48,2023,4,196.0,1
IMO-02086,Edson Queiroz,Apartamento,61,4,2.0,16,Usado,717542.51,11762.99,2023,1,65.0,0
IMO-02087,Parquelândia,Flat/Studio,23,1,0.0,20,Novo,126309.05,5491.7,2024,4,134.0,0
IMO-02088,Benfica,Apartamento,52,3,1.0,4,Usado,275127.18,5290.91,2024,12,234.0,0
IMO-02089,Maracanaú,Flat/Studio,30,1,1.0,2,Novo,87857.6,2928.59,2024,5,86.0,1
IMO-02090,Edson Queiroz,Apartamento,42,1,2.0,20,Usado,383752.1,9136.95,2023,9,58.0,0
IMO-02091,Montese,Apartamento,77,3,2.0,2,Novo,445033.4,5779.65,2023,7,114.0,1
IMO-02092,Fátima,Apartamento,115,3,2.0,25,Usado,814941.56,7086.45,2023,1,107.0,1
IMO-02093,Aquiraz (Beach Park),Apartamento,62,3,2.0,18,Novo,578648.9,9333.05,2022,5,13.0,0
IMO-02094,Aldeota,Apartamento,62,4,2.0,8,Novo,909177.8,14664.16,2022,4,94.0,1
IMO-02095,Cocó,Apartamento,78,3,1.0,11,Novo,974855.72,12498.15,2024,12,97.0,1
IMO-02096,Dionísio Torres,Cobertura,223,4,3.0,18,Usado,1653741.0,7415.88,2022,3,110.0,1
IMO-02097,Benfica,Apartamento,69,2,3.0,24,Novo,479922.96,6955.41,2024,10,61.0,1
IMO-02098,Aquiraz (Beach Park),Casa,231,4,2.0,0,Usado,2160542.9,9353.0,2022,4,141.0,1
IMO-02099,Centro,Apartamento,89,2,1.0,2,Usado,449067.01,5045.7,2022,10,5.0,0
IMO-02100,Papicu,Flat/Studio,33,1,1.0,2,Usado,210638.58,6382.99,2023,1,5.0,1
IMO-02101,Aldeota,Cobertura,149,4,3.0,21,Novo,2009385.56,13485.81,2024,8,168.0,0
IMO-02102,Edson Queiroz,Apartamento,75,4,2.0,18,Usado,661545.37,8820.6,2022,4,82.0,1
IMO-02103,Messejana,Apartamento,93,3,1.0,2,Usado,258682.57,2781.53,2022,4,178.0,1
IMO-02104,Papicu,Casa,159,2,1.0,0,Usado,1019055.07,6409.15,2024,5,,0
IMO-02105,Eusébio,Apartamento,42,3,2.0,17,Novo,337073.55,8025.56,2023,4,51.0,0
IMO-02106,Aquiraz (Beach Park),Apartamento,77,3,2.0,19,Novo,711455.22,9239.68,2023,5,113.0,1
IMO-02107,Centro,Casa,104,4,2.0,0,Novo,671555.67,6457.27,2024,4,102.0,1
IMO-02108,Eusébio,Casa,145,2,2.0,0,Usado,834322.06,5753.95,2024,4,94.0,1
IMO-02109,Parangaba,Apartamento,57,1,2.0,12,Novo,299100.9,5247.38,2024,4,136.0,1
IMO-02110,Centro,Cobertura,202,3,3.0,19,Novo,1143505.78,5660.92,2022,7,74.0,0
IMO-02111,Varjota,Casa,184,4,2.0,0,Usado,1897327.71,10311.56,2022,8,60.0,0
IMO-02112,Parangaba,Flat/Studio,29,1,1.0,12,Usado,91409.97,3152.07,2023,10,27.0,0
IMO-02113,Cocó,Casa,86,3,2.0,0,Usado,800519.25,9308.36,2024,11,140.0,1
IMO-02114,Eusébio,Apartamento,30,2,2.0,8,Usado,130987.44,4366.25,2022,5,115.0,1
IMO-02115,Papicu,Casa,140,4,2.0,0,Usado,1192156.65,8515.4,2022,7,197.0,1
IMO-02116,Meireles,Apartamento,107,4,2.0,4,Novo,1416886.59,13241.93,2023,3,309.0,1
IMO-02117,Eusébio,Apartamento,47,3,1.0,11,Usado,210607.83,4481.02,2024,6,186.0,1
IMO-02118,Benfica,Cobertura,155,3,3.0,26,Usado,961608.99,6203.93,2023,9,97.0,1
IMO-02119,Parquelândia,Apartamento,111,4,2.0,5,Usado,842482.23,7589.93,2022,7,53.0,0
IMO-02120,Aldeota,Apartamento,103,3,2.0,7,Novo,1296431.45,12586.71,2024,1,246.0,0
IMO-02121,Maracanaú,Apartamento,115,3,1.0,4,Usado,315404.16,2742.64,2023,6,,1
IMO-02122,Papicu,Casa,170,3,2.0,0,Usado,1018063.74,5988.61,2022,8,162.0,1
IMO-02123,Cocó,Apartamento,59,4,1.0,17,Usado,521690.26,8842.21,2023,9,86.0,1
IMO-02124,Varjota,Apartamento,69,2,2.0,11,Usado,625015.88,9058.2,2023,11,100.0,1
IMO-02125,Caucaia,Apartamento,99,2,2.0,21,Usado,312377.31,3155.33,2024,11,128.0,0
IMO-02126,Caucaia,Apartamento,72,2,2.0,18,Novo,250094.12,3473.53,2022,6,5.0,0
IMO-02127,Caucaia,Apartamento,94,2,3.0,10,Usado,356795.36,3795.7,2023,9,5.0,1
IMO-02128,Parquelândia,Flat/Studio,38,1,0.0,8,Usado,236491.21,6223.45,2023,6,76.0,0
IMO-02129,Luciano Cavalcante,Casa,245,4,2.0,0,Usado,1801651.51,7353.68,2024,6,161.0,1
IMO-02130,Papicu,Apartamento,73,3,1.0,15,Usado,541176.39,7413.38,2024,9,118.0,0
IMO-02131,Varjota,Apartamento,96,2,2.0,24,Usado,1052545.65,10964.02,2022,5,7.0,1
IMO-02132,Meireles,Casa,193,3,2.0,0,Usado,2148062.27,11129.86,2023,8,200.0,1
IMO-02133,Messejana,Casa,146,2,2.0,0,Usado,683476.07,4681.34,2024,4,187.0,1
IMO-02134,Edson Queiroz,Apartamento,76,1,1.0,18,Usado,524649.02,6903.28,2024,12,123.0,1
IMO-02135,Fátima,Apartamento,42,3,1.0,10,Novo,382398.84,9104.73,2023,8,64.0,0
IMO-02136,Meireles,Casa,239,3,3.0,0,Usado,2892918.97,12104.26,2022,1,7.0,1
IMO-02137,Luciano Cavalcante,Apartamento,86,3,3.0,17,Usado,596840.36,6940.0,2022,1,115.0,1
IMO-02138,Montese,Flat/Studio,37,1,1.0,6,Usado,181349.26,4901.33,2024,2,18.0,1
IMO-02139,Papicu,Flat/Studio,32,1,1.0,3,Usado,246846.73,7713.96,2023,11,35.0,0
IMO-02140,Fátima,Apartamento,70,3,2.0,8,Usado,494498.41,7064.26,2023,9,84.0,1
IMO-02141,Aquiraz (Beach Park),Apartamento,101,3,2.0,4,Usado,548818.0,5433.84,2022,6,103.0,1
IMO-02142,Eusébio,Apartamento,64,4,1.0,23,Usado,351496.49,5492.13,2024,11,65.0,1
IMO-02143,Centro,Apartamento,98,3,3.0,18,Usado,607819.97,6202.24,2024,12,167.0,1
IMO-02144,Montese,Apartamento,76,2,1.0,15,Usado,420468.96,5532.49,2023,5,52.0,1
IMO-02145,Parangaba,Casa,121,3,3.0,0,Usado,252238.69,2084.62,2023,10,109.0,1
IMO-02146,Maraponga,Apartamento,58,3,3.0,20,Usado,261122.37,4502.11,2023,9,5.0,1
IMO-02147,Papicu,Cobertura,212,5,2.0,19,Usado,1643586.29,7752.77,2022,5,77.0,1
IMO-02148,Papicu,Flat/Studio,30,1,1.0,18,Novo,182091.81,6069.73,2022,7,144.0,1
IMO-02149,Varjota,Apartamento,118,2,1.0,23,Usado,1047929.47,8880.76,2024,5,67.0,1
IMO-02150,Luciano Cavalcante,Cobertura,169,3,4.0,23,Usado,1358408.41,8037.92,2023,1,15.0,1
IMO-02151,Centro,Flat/Studio,29,1,1.0,12,Novo,171262.39,5905.6,2024,6,5.0,0
IMO-02152,Aldeota,Apartamento,67,3,1.0,7,Usado,665956.87,9939.65,2024,3,75.0,0
IMO-02153,Papicu,Apartamento,82,3,2.0,17,Usado,694252.42,8466.49,2022,8,196.0,1
IMO-02154,Dionísio Torres,Apartamento,96,2,1.0,8,Usado,1075100.61,11198.96,2024,1,58.0,0
IMO-02155,Messejana,Flat/Studio,26,1,1.0,8,Novo,142848.71,5494.18,2022,1,51.0,0
IMO-02156,Aquiraz (Beach Park),Casa,134,3,1.0,0,Novo,1353663.06,10101.96,2023,9,47.0,0
IMO-02157,Parangaba,Apartamento,63,3,2.0,25,Novo,346871.48,5505.9,2022,12,8.0,1
IMO-02158,Eusébio,Flat/Studio,42,1,1.0,15,Usado,274056.54,6525.16,2023,12,7.0,1
IMO-02159,Edson Queiroz,Apartamento,69,3,1.0,16,Usado,512586.06,7428.78,2023,8,163.0,1
IMO-02160,Cocó,Casa,175,2,2.0,0,Usado,1500765.71,8575.8,2023,9,71.0,1
IMO-02161,Centro,Cobertura,192,5,3.0,23,Usado,1161260.52,6048.23,2024,2,100.0,0
IMO-02162,Parquelândia,Apartamento,56,3,1.0,6,Novo,494481.93,8830.03,2023,3,134.0,0
IMO-02163,Fátima,Apartamento,85,3,2.0,9,Usado,748017.23,8800.2,2024,7,5.0,0
IMO-02164,Montese,Apartamento,113,1,1.0,5,Usado,576972.43,5105.95,2022,2,63.0,1
IMO-02165,Benfica,Apartamento,102,3,1.0,25,Novo,661884.93,6489.07,2022,6,133.0,1
IMO-02166,Aldeota,Apartamento,54,3,2.0,6,Usado,485467.38,8990.14,2024,2,84.0,0
IMO-02167,Eusébio,Flat/Studio,32,1,1.0,12,Novo,197009.34,6156.54,2023,11,42.0,1
IMO-02168,Luciano Cavalcante,Apartamento,113,2,1.0,11,Usado,826808.26,7316.89,2024,6,208.0,1
IMO-02169,Dionísio Torres,Apartamento,75,2,1.0,5,Novo,660195.7,8802.61,2022,12,,0
IMO-02170,Dionísio Torres,Flat/Studio,41,1,1.0,19,Usado,369026.19,9000.64,2022,7,5.0,1
IMO-02171,Maraponga,Apartamento,133,3,2.0,25,Usado,583968.06,4390.74,2023,5,30.0,1
IMO-02172,Parangaba,Casa,192,4,2.0,0,Usado,747765.48,3894.61,2024,2,40.0,0
IMO-02173,Cocó,Casa,213,4,3.0,0,Usado,2136723.57,10031.57,2022,12,7.0,1
IMO-02174,Aldeota,Flat/Studio,45,1,0.0,18,Usado,419640.27,9325.34,2024,12,129.0,1
IMO-02175,Benfica,Apartamento,93,1,2.0,4,Usado,468794.47,5040.8,2023,1,25.0,1
IMO-02176,Luciano Cavalcante,Flat/Studio,38,1,1.0,12,Novo,407424.96,10721.71,2024,10,70.0,0
IMO-02177,Benfica,Apartamento,44,4,3.0,13,Usado,236230.08,5368.87,2023,4,108.0,1
IMO-02178,Messejana,Flat/Studio,35,1,1.0,14,Novo,139840.27,3995.44,2024,6,125.0,1
IMO-02179,Parangaba,Casa,134,4,4.0,0,Usado,622124.41,4642.72,2023,7,13.0,1
IMO-02180,Centro,Apartamento,88,4,3.0,25,Novo,486926.93,5533.26,2024,8,132.0,1
IMO-02181,Montese,Cobertura,266,3,2.0,23,Usado,1594453.48,5994.19,2024,12,82.0,1
IMO-02182,Centro,Casa,154,4,4.0,0,Novo,1220783.08,7927.16,2023,9,60.0,1
IMO-02183,Eusébio,Casa,79,4,4.0,0,Novo,616683.72,7806.12,2022,9,78.0,0
IMO-02184,Meireles,Casa,227,4,2.0,0,Usado,3414296.42,15040.95,2022,5,,1
IMO-02185,Messejana,Apartamento,120,3,2.0,18,Usado,428843.6,3573.7,2023,10,13.0,0
IMO-02186,Centro,Apartamento,72,3,3.0,19,Usado,306500.94,4256.96,2022,3,125.0,0
IMO-02187,Eusébio,Apartamento,77,3,1.0,9,Novo,565499.83,7344.15,2024,10,56.0,1
IMO-02188,Caucaia,Casa,169,3,1.0,0,Usado,495203.87,2930.2,2024,4,121.0,1
IMO-02189,Parangaba,Flat/Studio,41,1,1.0,6,Usado,218748.03,5335.32,2024,12,54.0,1
IMO-02190,Luciano Cavalcante,Apartamento,64,3,2.0,24,Novo,815410.11,12740.78,2022,7,133.0,0
IMO-02191,Luciano Cavalcante,Apartamento,95,3,1.0,24,Usado,956099.23,10064.2,2023,5,133.0,0
IMO-02192,Maracanaú,Apartamento,65,3,1.0,1,Usado,220404.02,3390.83,2023,6,38.0,1
IMO-02193,Eusébio,Apartamento,86,3,1.0,21,Novo,609599.66,7088.37,2023,4,205.0,1
IMO-02194,Fátima,Apartamento,105,2,1.0,3,Usado,674416.87,6423.02,2023,10,110.0,0
IMO-02195,Parangaba,Cobertura,199,3,3.0,26,Novo,1165100.48,5854.78,2024,1,89.0,1
IMO-02196,Parangaba,Apartamento,65,3,1.0,10,Usado,273062.8,4200.97,2024,7,97.0,1
IMO-02197,Benfica,Apartamento,116,4,1.0,18,Usado,882198.83,7605.16,2023,7,87.0,1
IMO-02198,Aldeota,Apartamento,89,1,2.0,2,Usado,939804.74,10559.6,2023,2,158.0,1
IMO-02199,Aldeota,Apartamento,85,3,1.0,5,Usado,883372.01,10392.61,2022,11,134.0,1
IMO-02200,Varjota,Flat/Studio,43,1,1.0,20,Novo,555902.75,12927.97,2022,10,183.0,1
IMO-02201,Luciano Cavalcante,Apartamento,77,2,1.0,18,Usado,735797.53,9555.81,2024,9,120.0,1
IMO-02202,Papicu,Apartamento,30,3,1.0,19,Novo,204436.31,6814.54,2024,4,128.0,1
IMO-02203,Cocó,Apartamento,54,3,1.0,3,Novo,557825.62,10330.1,2023,8,68.0,0
IMO-02204,Varjota,Casa,60,4,2.0,0,Novo,595030.04,9917.17,2023,7,93.0,1
IMO-02205,Meireles,Apartamento,40,3,3.0,18,Usado,477466.97,11936.67,2024,7,81.0,1
IMO-02206,Varjota,Apartamento,65,2,3.0,25,Usado,437342.82,6728.35,2023,7,48.0,1
IMO-02207,Varjota,Apartamento,48,3,1.0,9,Novo,522988.55,10895.59,2023,6,60.0,1
IMO-02208,Montese,Casa,171,3,2.0,0,Usado,569619.39,3331.11,2023,3,185.0,1
IMO-02209,Aquiraz (Beach Park),Casa,131,3,2.0,0,Usado,959373.65,7323.46,2023,5,158.0,0
IMO-02210,Fátima,Apartamento,49,3,3.0,23,Usado,326437.45,6661.99,2022,2,67.0,0
IMO-02211,Edson Queiroz,Apartamento,84,3,1.0,2,Novo,763352.1,9087.52,2022,2,146.0,1
IMO-02212,Dionísio Torres,Apartamento,73,2,1.0,9,Usado,652757.89,8941.89,2022,11,,1
IMO-02213,Maracanaú,Casa,94,3,1.0,0,Usado,262648.01,2794.13,2023,9,68.0,1
IMO-02214,Caucaia,Casa,185,4,1.0,0,Novo,702980.7,3799.9,2023,4,129.0,1
IMO-02215,Benfica,Apartamento,85,2,2.0,11,Novo,499540.18,5876.94,2023,6,5.0,0
IMO-02216,Parquelândia,Flat/Studio,29,1,1.0,9,Novo,138953.69,4791.51,2024,2,94.0,1
IMO-02217,Benfica,Flat/Studio,42,1,0.0,20,Usado,141836.59,3377.06,2023,4,76.0,1
IMO-02218,Messejana,Flat/Studio,28,1,0.0,18,Usado,107917.99,3854.21,2023,1,216.0,1
IMO-02219,Varjota,Casa,79,3,1.0,0,Novo,692836.61,8770.08,2023,8,110.0,0
IMO-02220,Cocó,Apartamento,93,2,2.0,14,Usado,996417.2,10714.16,2022,3,178.0,1
IMO-02221,Parquelândia,Flat/Studio,29,1,0.0,9,Novo,225550.45,7777.6,2022,3,101.0,1
IMO-02222,Luciano Cavalcante,Casa,201,4,3.0,0,Usado,1362117.18,6776.7,2024,12,127.0,1
IMO-02223,Edson Queiroz,Apartamento,76,1,2.0,23,Novo,550153.43,7238.86,2024,1,,1
IMO-02224,Varjota,Casa,92,4,4.0,0,Novo,979434.59,10646.03,2022,4,68.0,1
IMO-02225,Papicu,Cobertura,110,3,3.0,25,Usado,858539.43,7804.9,2024,6,134.0,1
IMO-02226,Aquiraz (Beach Park),Apartamento,66,1,2.0,12,Usado,487290.27,7383.19,2024,5,28.0,1
IMO-02227,Maracanaú,Apartamento,97,2,3.0,22,Novo,316054.78,3258.3,2023,12,101.0,1
IMO-02228,Edson Queiroz,Casa,175,3,1.0,0,Usado,1365294.68,7801.68,2023,1,,1
IMO-02229,Caucaia,Apartamento,76,4,2.0,18,Novo,306133.41,4028.07,2024,6,114.0,1
IMO-02230,Cocó,Apartamento,107,3,1.0,20,Usado,1168093.77,10916.76,2024,6,64.0,1
IMO-02231,Aquiraz (Beach Park),Apartamento,73,3,1.0,24,Usado,601825.32,8244.18,2024,12,117.0,0
IMO-02232,Maraponga,Cobertura,186,5,2.0,19,Usado,897973.94,4827.82,2022,7,5.0,1
IMO-02233,Luciano Cavalcante,Flat/Studio,29,1,1.0,18,Novo,310664.41,10712.57,2023,3,72.0,1
IMO-02234,Aldeota,Apartamento,100,3,1.0,19,Usado,848906.57,8489.07,2023,5,93.0,0
IMO-02235,Eusébio,Apartamento,62,2,2.0,2,Usado,366829.97,5916.61,2024,9,5.0,0
IMO-02236,Varjota,Apartamento,128,4,2.0,22,Usado,959335.08,7494.81,2023,4,77.0,0
IMO-02237,Fátima,Apartamento,56,3,2.0,1,Usado,272585.97,4867.61,2024,1,92.0,1
IMO-02238,Meireles,Apartamento,95,3,3.0,3,Novo,1414431.4,14888.75,2024,5,277.0,1
IMO-02239,Benfica,Apartamento,131,2,1.0,9,Novo,757436.39,5781.96,2024,4,115.0,0
IMO-02240,Aquiraz (Beach Park),Apartamento,79,3,2.0,25,Usado,525106.47,6646.92,2024,1,54.0,1
IMO-02241,Papicu,Apartamento,39,1,,11,Usado,247432.6,6344.43,2022,1,33.0,1
IMO-02242,Aquiraz (Beach Park),Apartamento,73,4,2.0,9,Usado,661363.97,9059.78,2022,1,83.0,1
IMO-02243,Caucaia,Apartamento,73,3,2.0,4,Novo,240358.22,3292.58,2023,5,132.0,1
IMO-02244,Edson Queiroz,Apartamento,85,2,1.0,14,Novo,705996.09,8305.84,2022,8,27.0,1
IMO-02245,Cocó,Flat/Studio,48,1,0.0,8,Usado,452687.39,9430.99,2023,1,140.0,1
IMO-02246,Meireles,Cobertura,191,3,2.0,16,Usado,2704457.1,14159.46,2022,10,14.0,0
IMO-02247,Parquelândia,Apartamento,62,3,2.0,9,Usado,397791.98,6416.0,2022,7,78.0,1
IMO-02248,Messejana,Apartamento,88,2,3.0,8,Usado,314304.05,3571.64,2022,1,48.0,0
IMO-02249,Varjota,Apartamento,51,1,2.0,14,Usado,485262.69,9514.95,2024,9,77.0,1
IMO-02250,Parangaba,Casa,203,4,2.0,0,Usado,835974.08,4118.1,2023,10,201.0,1
IMO-02251,Meireles,Cobertura,226,5,4.0,26,Novo,3684077.56,16301.23,2024,2,236.0,1
IMO-02252,Parquelândia,Casa,179,3,3.0,0,Novo,1107484.98,6187.07,2022,9,214.0,0
IMO-02253,Benfica,Apartamento,58,2,3.0,14,Usado,286721.1,4943.47,2023,8,191.0,0
IMO-02254,Aldeota,Apartamento,100,3,1.0,23,Novo,1374509.11,13745.09,2022,12,112.0,1
IMO-02255,Eusébio,Casa,92,4,2.0,0,Usado,552933.13,6010.14,2023,8,126.0,1
IMO-02256,Parangaba,Apartamento,53,3,2.0,11,Usado,195638.33,3691.29,2024,6,,0
IMO-02257,Varjota,Apartamento,59,3,1.0,2,Usado,513019.11,8695.24,2024,6,,1
IMO-02258,Maracanaú,Apartamento,68,3,1.0,2,Novo,188236.69,2768.19,2024,4,139.0,1
IMO-02259,Dionísio Torres,Apartamento,38,1,1.0,2,Usado,359060.95,9448.97,2024,7,124.0,0
IMO-02260,Dionísio Torres,Flat/Studio,45,1,0.0,14,Usado,425674.11,9459.42,2024,7,227.0,1
IMO-02261,Montese,Cobertura,205,3,2.0,18,Usado,1316071.07,6419.86,2022,9,130.0,1
IMO-02262,Aquiraz (Beach Park),Apartamento,69,4,2.0,15,Usado,530979.78,7695.36,2023,4,41.0,1
IMO-02263,Messejana,Casa,92,3,2.0,0,Usado,362847.52,3943.99,2023,9,85.0,1
IMO-02264,Parquelândia,Casa,318,3,2.0,0,Usado,2378671.21,7480.1,2024,4,210.0,0
IMO-02265,Caucaia,Apartamento,86,2,2.0,17,Novo,309409.57,3597.79,2023,11,94.0,1
IMO-02266,Eusébio,Apartamento,58,1,,1,Usado,368603.18,6355.23,2024,8,146.0,0
IMO-02267,Eusébio,Apartamento,43,2,2.0,2,Usado,243065.75,5652.69,2024,12,121.0,1
IMO-02268,Aldeota,Apartamento,64,1,2.0,1,Usado,581009.46,9078.27,2024,12,98.0,1
IMO-02269,Aldeota,Apartamento,130,2,2.0,12,Usado,1102331.96,8479.48,2023,10,159.0,1
IMO-02270,Aquiraz (Beach Park),Cobertura,139,3,3.0,30,Usado,992264.68,7138.59,2024,8,106.0,1
IMO-02271,Montese,Casa,137,5,2.0,0,Novo,957064.08,6985.87,2023,3,77.0,1
IMO-02272,Eusébio,Flat/Studio,40,1,1.0,11,Usado,236599.49,5914.99,2023,7,68.0,1
IMO-02273,Papicu,Casa,97,3,1.0,0,Usado,749694.26,7728.81,2022,1,5.0,0
IMO-02274,Aquiraz (Beach Park),Apartamento,90,3,2.0,20,Usado,852206.39,9468.96,2024,11,122.0,1
IMO-02275,Aldeota,Casa,68,4,4.0,0,Usado,716547.54,10537.46,2023,7,88.0,0
IMO-02276,Luciano Cavalcante,Apartamento,69,4,1.0,7,Novo,677588.4,9820.12,2022,10,100.0,0
IMO-02277,Cocó,Apartamento,76,2,1.0,18,Usado,702910.34,9248.82,2023,5,79.0,1
IMO-02278,Aquiraz (Beach Park),Casa,187,4,3.0,0,Usado,1101547.23,5890.63,2023,10,165.0,1
IMO-02279,Caucaia,Apartamento,71,2,2.0,17,Usado,251521.35,3542.55,2024,7,138.0,1
IMO-02280,Cocó,Cobertura,189,4,4.0,21,Usado,1478519.26,7822.85,2024,1,133.0,0
IMO-02281,Montese,Casa,185,4,3.0,0,Usado,862455.37,4661.92,2023,10,,1
IMO-02282,Luciano Cavalcante,Casa,231,4,3.0,0,Novo,2325877.5,10068.73,2023,12,79.0,1
IMO-02283,Meireles,Cobertura,285,4,2.0,20,Usado,3699876.86,12982.02,2024,10,214.0,0
IMO-02284,Fátima,Apartamento,84,1,1.0,10,Usado,607475.76,7231.85,2022,8,55.0,0
IMO-02285,Aquiraz (Beach Park),Casa,149,4,2.0,0,Usado,1202483.0,8070.36,2023,11,194.0,1
IMO-02286,Fátima,Apartamento,94,3,2.0,6,Usado,635952.62,6765.45,2023,4,,0
IMO-02287,Messejana,Casa,71,3,1.0,0,Novo,310369.35,4371.4,2023,3,50.0,1
IMO-02288,Benfica,Casa,208,4,2.0,0,Usado,1210566.0,5820.03,2023,1,118.0,1
IMO-02289,Benfica,Flat/Studio,44,1,1.0,7,Usado,233360.35,5303.64,2024,12,8.0,1
IMO-02290,Dionísio Torres,Casa,150,3,2.0,0,Novo,1680469.87,11203.13,2024,4,7.0,1
IMO-02291,Parangaba,Apartamento,68,4,1.0,13,Usado,283668.44,4171.59,2022,10,182.0,1
IMO-02292,Aquiraz (Beach Park),Apartamento,97,2,1.0,7,Novo,884317.49,9116.68,2023,10,,0
IMO-02293,Aldeota,Apartamento,97,2,2.0,18,Novo,1028499.15,10603.08,2024,8,154.0,1
IMO-02294,Dionísio Torres,Flat/Studio,32,1,0.0,10,Novo,314705.29,9834.54,2023,6,44.0,1
IMO-02295,Caucaia,Casa,223,3,1.0,0,Usado,682330.13,3059.78,2024,12,129.0,1
IMO-02296,Messejana,Apartamento,76,4,1.0,14,Novo,344365.21,4531.12,2022,4,10.0,1
IMO-02297,Aldeota,Apartamento,30,4,2.0,13,Usado,279581.51,9319.38,2022,5,100.0,0
IMO-02298,Caucaia,Apartamento,79,3,2.0,22,Usado,237897.93,3011.37,2022,3,19.0,0
IMO-02299,Montese,Apartamento,87,4,3.0,3,Usado,393360.99,4521.39,2024,8,74.0,1
IMO-02300,Montese,Apartamento,78,3,2.0,17,Novo,500041.98,6410.79,2023,5,55.0,1
IMO-02301,Maraponga,Apartamento,56,2,2.0,20,Usado,216826.5,3871.9,2022,3,129.0,1
