pedido_id,data_pedido,hora_pedido,categoria,produto_id,preco_unitario,quantidade,valor_total,frete,estado_cliente,status_pedido,nota_avaliacao
PED-003875,2023-06-21,17:09,Acessórios,PROD-0011,82.63,1,82.63,14.5,GO,Entregue,3.0
PED-003876,2024-12-27,16:01,Infantil,PROD-0151,98.38,2,196.77,12.77,RN,Entregue,4.0
PED-003877,2024-06-26,14:44,Moda Masculina,PROD-0380,102.83,1,102.83,17.08,CE,Em trânsito,
PED-003878,2024-04-24,14:54,Eletrônicos,PROD-0189,184.18,1,184.18,23.68,CE,Entregue,5.0
PED-003879,2024-01-21,12:24,Moda Feminina,PROD-0192,103.5,1,103.5,12.22,PB,Entregue,4.0
PED-003880,2023-01-11,07:43,Acessórios,PROD-0412,66.12,2,132.24,12.77,BA,Entregue,1.0
PED-003881,2023-04-15,12:54,Beleza & Saúde,PROD-0447,115.01,1,115.01,32.15,PE,Em trânsito,
PED-003882,2024-12-12,11:04,Esporte & Lazer,PROD-0010,166.81,2,333.62,7.47,BA,Entregue,5.0
PED-003883,2023-10-05,11:32,Moda Feminina,PROD-0017,89.69,2,179.38,10.16,PE,Entregue,1.0
PED-003884,2023-03-31,21:23,Casa & Decoração,PROD-0225,209.6,1,209.6,35.6,RS,Entregue,2.0
PED-003885,2024-02-08,11:26,Eletrônicos,PROD-0359,433.82,1,433.82,34.1,CE,Cancelado,
PED-003886,2023-09-12,21:33,Eletrônicos,PROD-0298,553.8,2,1107.61,37.2,CE,Cancelado,
PED-003887,2024-09-10,15:11,Moda Feminina,PROD-0222,162.73 ,1,162.73,,SP,Entregue,1.0
PED-003888,2023-03-29,19:36,Casa & Decoração,PROD-0359,346.92,1,346.92,38.08,PE,Em trânsito,
PED-003889,2024-11-22,10:34,Eletrônicos,PROD-0061,448.11,1,448.11,32.55,MG,Cancelado,
PED-003890,2023-10-29,09:51,Moda Feminina,PROD-0400,58.43,1,58.43,34.44,CE,Entregue,4.0
PED-003891,2023-12-19,06:11,Moda Feminina,PROD-0103,97.67,3,293.0,41.74,BA,Entregue,4.0
PED-003892,2023-12-15,09:33,Esporte & Lazer,PROD-0457,168.55 ,1,168.55,7.38,RJ,Entregue,3.0
PED-003893,2024-12-08,23:29,Moda Feminina,PROD-0253,66.32,1,66.32,24.13,CE,Cancelado,
PED-003894,2023-07-11,17:30,Beleza & Saúde,PROD-0382,121.2,1,121.2,33.34,PA,Entregue,5.0
PED-003895,2024-08-12,21:39,Casa & Decoração,PROD-0044,342.3,2,684.6,10.74,MA,Entregue,5.0
PED-003896,2024-10-27,23:30,Moda Feminina,PROD-0198,63.69,1,63.69,24.57,PE,Devolvido,
PED-003897,2024-12-07,13:52,Eletrônicos,PROD-0009,441.11,1,441.11,11.48,CE,Devolvido,
PED-003898,2024-07-01,09:35,Moda Masculina,PROD-0063,125.8,1,125.8,14.05,CE,Entregue,4.0
PED-003899,2024-08-14,10:51,Beleza & Saúde,PROD-0265,106.15,2,212.31,33.27,SP,Entregue,5.0
PED-003900,2024-08-31,08:03,Eletrônicos,PROD-0277,515.3,1,515.3,10.71,CE,Em trânsito,
PED-003901,2024-06-15,13:11,Casa & Decoração,PROD-0260,359.16,3,1077.47,39.14,RN,Entregue,4.0
PED-003902,2024-04-25,16:32,Infantil,PROD-0379,125.28,1,125.28,37.54,PA,Em trânsito,
PED-003903,2024-04-14,15:18,Moda Feminina,PROD-0126,107.76,2,215.51,10.97,RJ,Cancelado,
PED-003904,2024-08-24,15:04,Moda Masculina,PROD-0236,154.26,2,308.53,39.46,MG,Entregue,3.0
PED-003905,2024-10-04,15:16,Casa & Decoração,PROD-0115,214.66,1,214.66,11.82,BA,Entregue,4.0
PED-003906,2023-07-30,10:02,Moda Feminina,PROD-0469,97.21,1,97.21,36.71,PA,Cancelado,
PED-003907,2023-03-07,01:33,Casa & Decoração,PROD-0167,228.62,1,228.62,15.94,BA,Em trânsito,
PED-003908,2023-09-07,07:38,Beleza & Saúde,PROD-0422,88.7,2,177.4,16.5,RS,Devolvido,
PED-003909,2024-02-11,16:35,Esporte & Lazer,PROD-0170,209.5,1,209.5,43.93,PE,Em trânsito,
PED-003910,2023-08-30,21:48,Acessórios,PROD-0189,40.51,1,40.51,26.48,CE,Devolvido,
PED-003911,2023-07-14,08:30,Casa & Decoração,PROD-0499,197.45,2,394.89,11.05,PR,Entregue,5.0
PED-003912,2024-09-14,14:55,Beleza & Saúde,PROD-0104,75.23,3,225.69,28.23,SP,Devolvido,
PED-003913,2023-04-03,12:44,Moda Feminina,PROD-0366,175.21,1,175.21,29.64,PB,Entregue,4.0
PED-003914,2024-09-21,02:03,Casa & Decoração,PROD-0295,117.73,1,117.73,16.54,PI,Devolvido,
PED-003915,2023-07-05,10:01,Eletrônicos,PROD-0266,747.5,1,747.5,15.87,PB,Entregue,4.0
PED-003916,2023-10-28,08:20,Moda Feminina,PROD-0112,154.45,2,308.9,9.77,GO,Em trânsito,
PED-003917,2023-03-05,12:58,Acessórios,PROD-0099,72.6,1,72.6,24.17,PR,Entregue,5.0
PED-003918,2023-12-15,14:36,Casa & Decoração,PROD-0460,117.57,1,117.57,29.1,CE,Entregue,4.0
PED-003919,2024-01-05,20:07,Moda Masculina,PROD-0101,264.54,1,264.54,41.29,CE,Cancelado,
PED-003920,2023-05-17,10:17,Eletrônicos,PROD-0283,211.09,1,211.09,29.69,CE,Devolvido,
PED-003921,2024-06-12,18:42,Infantil,PROD-0255,26.63,1,26.63,27.51,PR,Entregue,3.0
PED-003922,2023-05-04,13:35,Esporte & Lazer,PROD-0218,201.25,2,402.49,33.97,CE,Devolvido,
PED-003923,2023-11-20,12:59,Eletrônicos,PROD-0137,538.01,1,538.01,13.13,PA,Entregue,1.0
PED-003924,2024-05-13,12:38,Eletrônicos,PROD-0490,104.84,1,104.84,20.72,PA,Entregue,1.0
PED-003925,2024-08-31,15:19,Moda Feminina,PROD-0428,71.95,1,71.95,30.91,CE,Entregue,2.0
PED-003926,2024-07-07,13:07,Esporte & Lazer,PROD-0015,173.09,1,173.09,6.43,MG,Entregue,5.0
PED-003927,2023-12-29,22:40,Casa & Decoração,PROD-0280,254.49,1,254.49,6.91,RJ,Entregue,4.0
PED-003928,2024-03-15,06:06,Infantil,PROD-0500,42.69,2,85.38,32.09,CE,Devolvido,
PED-003929,2023-03-02,16:37,Eletrônicos,PROD-0466,484.02,2,968.03,30.76,MG,Entregue,1.0
PED-003930,2024-05-14,10:02,Moda Masculina,PROD-0033,94.33,1,94.33,38.26,CE,Entregue,4.0
PED-003931,2024-02-02,09:10,Acessórios,PROD-0455,15.0,1,15.0,38.02,SP,Entregue,4.0
PED-003932,2024-11-10,00:52,Infantil,PROD-0069,135.25,1,135.25,27.95,CE,Entregue,4.0
PED-003933,2023-04-19,08:35,Moda Feminina,PROD-0313,130.25,1,130.25,23.14,MG,Entregue,1.0
PED-003934,2023-01-19,11:41,Casa & Decoração,PROD-0363,207.96,3,623.87,31.71,SP,Devolvido,
PED-003935,2023-12-07,11:15,Acessórios,PROD-0264,37.62,1,37.62,21.16,CE,Em trânsito,
PED-003936,2024-06-23,11:17,Moda Masculina,PROD-0166,114.12,1,114.12,11.22,PR,Entregue,4.0
PED-003937,2023-09-22,12:13,Acessórios,PROD-0051,64.43,1,64.43,15.9,GO,Entregue,5.0
PED-003938,2024-01-26,16:51,Infantil,PROD-0426,114.46,3,343.39,,CE,Entregue,4.0
PED-003939,2023-02-17,22:58,Moda Feminina,PROD-0177,105.71,1,105.71,10.44,MG,Entregue,2.0
PED-003940,2023-05-18,05:42,Esporte & Lazer,PROD-0214,157.44,1,157.44,20.46,CE,Entregue,2.0
PED-003941,2024-03-03,15:28,Moda Feminina,PROD-0474,115.06,1,115.06,12.81,CE,Em trânsito,
PED-003942,2024-04-11,16:05,Moda Masculina,PROD-0135,241.66,1,241.66,19.06,SP,Cancelado,
PED-003943,2024-03-14,17:08,Moda Feminina,PROD-0313,106.46,2,212.92,6.42,MG,Devolvido,
PED-003944,2024-05-13,11:58,Infantil,PROD-0311,51.46,1,51.46,20.22,MG,Entregue,5.0
PED-003945,2023-08-20,11:06,Eletrônicos,PROD-0261,101.35,1,101.35,17.43,SP,Entregue,2.0
PED-003946,2024-09-11,18:21,Eletrônicos,PROD-0140,350.92,1,350.92,15.83,MG,Cancelado,
PED-003947,2024-09-03,19:57,Eletrônicos,PROD-0450,265.27,1,265.27,22.14,PE,Cancelado,
PED-003948,2023-03-10,08:18,Moda Feminina,PROD-0314,98.29 ,1,98.29,10.34,SE,Cancelado,
PED-003949,2023-01-27,19:01,Casa & Decoração,PROD-0382,152.24,1,152.24,8.93,SP,Entregue,3.0
PED-003950,2023-04-22,13:49,Moda Masculina,PROD-0071,153.9,1,153.9,25.71,BA,Entregue,3.0
PED-003951,2023-11-01,22:05,Esporte & Lazer,PROD-0123,129.6,1,129.6,31.78,MG,Entregue,4.0
PED-003952,2024-04-01,08:02,Esporte & Lazer,PROD-0036,241.35,1,241.35,20.61,RJ,Entregue,5.0
PED-003953,2024-05-28,12:16,Casa & Decoração,PROD-0084,242.99,1,242.99,41.31,MG,Cancelado,
PED-003954,2023-11-25,14:55,Moda Masculina,PROD-0139,103.4 ,1,103.4,9.8,SP,Cancelado,
PED-003955,2023-04-18,22:15,Eletrônicos,PROD-0151,463.3,2,926.59,26.62,CE,Entregue,1.0
PED-003956,2024-07-25,17:46,Moda Feminina,PROD-0383,175.84,1,175.84,11.17,GO,Entregue,4.0
PED-003957,2024-12-07,05:55,Esporte & Lazer,PROD-0491,180.94,1,180.94,43.25,MG,Entregue,2.0
PED-003958,2023-01-18,14:00,Infantil,PROD-0322,132.19,1,132.19,18.89,CE,Entregue,4.0
PED-003959,2023-11-25,20:42,Casa & Decoração,PROD-0454,141.41,1,141.41,34.02,PB,Entregue,4.0
PED-003960,2023-03-05,15:22,Acessórios,PROD-0051,46.71,1,46.71,7.17,SP,Cancelado,
PED-003961,2024-06-22,10:19,Acessórios,PROD-0454,47.86 ,1,47.86,16.04,CE,Entregue,2.0
PED-003962,2024-08-26,11:15,Casa & Decoração,PROD-0053,247.43,1,247.43,11.18,RJ,Entregue,4.0
PED-003963,2023-05-07,03:22,Moda Masculina,PROD-0097,231.43,2,462.87,20.78,MG,Entregue,4.0
PED-003964,2023-11-10,15:13,Moda Feminina,PROD-0193,137.25,2,274.49,9.97,RJ,Entregue,4.0
PED-003965,2023-02-25,11:20,Eletrônicos,PROD-0099,588.14,1,588.14,30.51,PB,Cancelado,
PED-003966,2024-03-02,23:51,Moda Masculina,PROD-0039,86.44,3,259.31,11.22,CE,Entregue,2.0
PED-003967,2023-02-17,14:07,Esporte & Lazer,PROD-0380,197.23,1,197.23,42.89,SE,Entregue,5.0
PED-003968,2024-05-26,17:35,Casa & Decoração,PROD-0473,290.72,1,290.72,27.08,PR,Devolvido,
PED-003969,2024-04-08,20:44,Infantil,PROD-0222,130.08,1,130.08,42.53,MA,Entregue,5.0
PED-003970,2023-11-25,04:34,Moda Masculina,PROD-0311,124.25,1,124.25,36.54,PI,Entregue,4.0
PED-003971,2023-02-15,07:58,Moda Masculina,PROD-0449,175.33,1,175.33,14.81,SP,Entregue,4.0
PED-003972,2023-10-16,10:20,Beleza & Saúde,PROD-0007,120.91,1,120.91,33.87,GO,Cancelado,
PED-003973,2023-04-03,18:21,Beleza & Saúde,PROD-0116,62.35,1,62.35,,PE,Entregue,1.0
PED-003974,2023-02-06,08:07,Infantil,PROD-0057,111.49,1,111.49,7.42,BA,Devolvido,
PED-003975,2024-05-17,09:22,Eletrônicos,PROD-0239,349.29,1,349.29,42.3,SP,Entregue,5.0
PED-003976,2024-11-23,20:59,Infantil,PROD-0157,116.33,1,116.33,10.54,SP,Devolvido,
PED-003977,2023-08-21,12:30,Beleza & Saúde,PROD-0455,77.53,1,77.53,7.13,CE,Entregue,4.0
PED-003978,2023-07-02,15:25,Infantil,PROD-0245,151.42,1,151.42,31.26,BA,Cancelado,
PED-003979,2023-09-22,18:33,Casa & Decoração,PROD-0300,192.3,1,192.3,24.53,RN,Entregue,2.0
PED-003980,2023-03-13,00:49,Moda Masculina,PROD-0458,207.57,1,207.57,20.4,CE,Cancelado,
PED-003981,2023-08-02,13:16,Moda Masculina,PROD-0091,127.75,1,127.75,11.74,SP,Entregue,5.0
PED-003982,2023-01-23,20:04,Beleza & Saúde,PROD-0451,75.87,1,75.87,20.91,RJ,Entregue,4.0
PED-003983,2023-05-17,11:37,Eletrônicos,PROD-0147,304.97,1,304.97,17.43,RS,Entregue,5.0
PED-003984,2023-06-28,07:47,Moda Feminina,PROD-0132,109.02,1,109.02,33.39,RS,Entregue,2.0
PED-003985,2023-02-26,16:56,Moda Masculina,PROD-0224,77.67,3,233.0,24.2,MA,Entregue,3.0
PED-003986,2023-03-13,15:33,Acessórios,PROD-0121,49.17 ,1,49.17,20.35,RS,Entregue,5.0
PED-003987,2024-12-07,14:51,Moda Feminina,PROD-0239,105.23,1,105.23,,MA,Cancelado,
PED-003988,2023-09-02,19:13,Moda Masculina,PROD-0438,197.9,2,395.8,6.86,CE,Em trânsito,
PED-003989,2024-06-10,08:17,Beleza & Saúde,PROD-0119,29.03,1,29.03,30.08,PI,Entregue,5.0
PED-003990,2023-10-12,11:19,Acessórios,PROD-0292,48.47,1,48.47,24.24,SP,Entregue,4.0
PED-003991,2024-03-19,19:36,Moda Feminina,PROD-0321,236.61,1,236.61,44.15,CE,Entregue,5.0
PED-003992,2024-06-27,07:56,Beleza & Saúde,PROD-0499,87.08,1,87.08,22.03,SP,Entregue,3.0
PED-003993,2024-07-28,14:24,Moda Feminina,PROD-0127,154.59,1,154.59,9.04,PE,Cancelado,
PED-003994,2024-11-03,15:45,Moda Feminina,PROD-0041,115.41,1,115.41,5.77,SP,Entregue,4.0
PED-003995,2024-04-25,12:42,Moda Feminina,PROD-0247,185.22,1,185.22,7.15,PR,Entregue,3.0
PED-003996,2023-07-12,06:06,Moda Masculina,PROD-0487,15.0,2,30.0,19.32,SP,Em trânsito,
PED-003997,2023-10-10,16:43,Moda Masculina,PROD-0119,88.86,3,266.58,35.39,GO,Em trânsito,
PED-003998,2024-10-18,09:04,Eletrônicos,PROD-0230,635.51,1,635.51,20.68,PE,Em trânsito,
PED-003999,2024-06-27,07:53,Eletrônicos,PROD-0345,83.68,3,251.03,18.43,MG,Cancelado,
PED-004000,2023-04-06,17:09,Beleza & Saúde,PROD-0246,115.43,1,115.43,40.63,SP,Entregue,4.0
PED-004001,2023-04-06,11:30,Infantil,PROD-0289,154.89,1,154.89,42.85,CE,Entregue,4.0
PED-004002,2024-02-20,16:20,Moda Feminina,PROD-0171,102.54,1,102.54,5.62,SP,Entregue,4.0
PED-004003,2023-10-02,19:01,Casa & Decoração,PROD-0449,55.54,1,55.54,5.76,PA,Entregue,5.0
PED-004004,2024-04-22,17:25,Esporte & Lazer,PROD-0407,165.46,1,165.46,28.64,PE,Em trânsito,
PED-004005,2024-08-28,12:47,Casa & Decoração,PROD-0040,282.21,1,282.21,25.77,CE,Em trânsito,
PED-004006,2023-12-08,12:16,Esporte & Lazer,PROD-0452,234.26,1,234.26,7.69,RN,Em trânsito,
PED-004007,2023-11-25,12:03,Esporte & Lazer,PROD-0218,104.11,2,208.22,9.73,MG,Cancelado,
PED-004008,2024-07-17,09:12,Acessórios,PROD-0314,71.87,2,143.74,19.64,SE,Entregue,5.0
PED-004009,2023-11-03,18:04,Infantil,PROD-0205,163.45,1,163.45,42.61,SP,Cancelado,
PED-004010,2024-06-10,17:35,Eletrônicos,PROD-0394,247.86,1,247.86,32.14,CE,Entregue,2.0
PED-004011,2024-05-16,22:34,Eletrônicos,PROD-0211,679.87,1,679.87,,SP,Entregue,5.0
PED-004012,2024-04-08,11:42,Moda Feminina,PROD-0401,115.48,1,115.48,12.68,PB,Entregue,1.0
PED-004013,2023-07-25,17:18,Acessórios,PROD-0177,29.26,1,29.26,28.51,PE,Devolvido,
PED-004014,2024-04-17,07:14,Beleza & Saúde,PROD-0024,63.72,1,63.72,23.56,BA,Cancelado,
PED-004015,2023-04-19,12:18,Eletrônicos,PROD-0228,520.22,1,520.22,25.77,BA,Entregue,3.0
PED-004016,2024-07-02,15:12,Moda Feminina,PROD-0423,153.25,2,306.49,20.7,MG,Em trânsito,
PED-004017,2023-02-22,10:36,Eletrônicos,PROD-0291,610.56,1,610.56,36.23,PE,Entregue,3.0
PED-004018,2024-12-29,11:28,Eletrônicos,PROD-0367,814.54 ,1,814.54,12.97,CE,Cancelado,
PED-004019,2024-03-31,08:51,Moda Feminina,PROD-0110,71.22,3,213.65,28.09,PB,Entregue,4.0
PED-004020,2023-01-17,10:20,Esporte & Lazer,PROD-0265,213.04,1,213.04,35.72,RJ,Entregue,5.0
PED-004021,2023-07-28,00:25,Casa & Decoração,PROD-0215,197.33,1,197.33,28.16,CE,Entregue,3.0
PED-004022,2024-05-14,08:19,Moda Feminina,PROD-0493,144.54,1,144.54,42.89,PA,Entregue,4.0
PED-004023,2023-08-06,13:39,Casa & Decoração,PROD-0480,330.84,1,330.84,34.17,RN,Entregue,3.0
PED-004024,2024-07-04,14:10,Acessórios,PROD-0288,68.96 ,1,68.96,5.11,MG,Em trânsito,
PED-004025,2024-03-26,13:55,Moda Feminina,PROD-0473,151.79,1,151.79,8.49,PE,Entregue,4.0
PED-004026,2023-05-10,15:13,Beleza & Saúde,PROD-0437,63.21,2,126.43,23.87,CE,Devolvido,
PED-004027,2023-09-28,18:02,Casa & Decoração,PROD-0264,125.37,1,125.37,36.74,SE,Entregue,4.0
PED-004028,2023-08-09,07:55,Casa & Decoração,PROD-0469,316.51,1,316.51,12.52,CE,Entregue,5.0
PED-004029,2024-04-12,07:52,Casa & Decoração,PROD-0405,204.79,1,204.79,36.59,MG,Entregue,4.0
PED-004030,2024-07-16,08:31,Casa & Decoração,PROD-0284,222.91,1,222.91,25.74,PE,Devolvido,
PED-004031,2023-04-10,15:31,Moda Masculina,PROD-0098,134.74,1,134.74,11.25,MG,Entregue,4.0
PED-004032,2023-06-25,18:25,Acessórios,PROD-0237,40.72,2,81.44,16.15,SP,Entregue,4.0
PED-004033,2023-04-06,21:53,Esporte & Lazer,PROD-0209,161.12,2,322.24,43.71,RS,Entregue,5.0
PED-004034,2024-03-21,18:58,Moda Feminina,PROD-0415,165.78,1,165.78,31.74,SP,Devolvido,
PED-004035,2023-04-13,08:40,Moda Masculina,PROD-0204,207.33,1,207.33,7.11,GO,Devolvido,
PED-004036,2023-07-02,17:01,Casa & Decoração,PROD-0193,267.14 ,1,267.14,12.25,PR,Entregue,4.0
PED-004037,2024-07-28,10:11,Esporte & Lazer,PROD-0132,160.13,1,160.13,10.23,CE,Entregue,5.0
PED-004038,2023-08-08,09:22,Esporte & Lazer,PROD-0440,198.74,1,198.74,36.9,SE,Cancelado,
PED-004039,2024-06-27,16:18,Moda Feminina,PROD-0389,100.65,2,201.29,36.65,MG,Entregue,5.0
PED-004040,2024-04-13,20:08,Beleza & Saúde,PROD-0469,90.16,1,90.16,6.48,PE,Em trânsito,
PED-004041,2023-02-18,11:24,Moda Feminina,PROD-0224,112.18,1,112.18,8.05,CE,Entregue,4.0
PED-004042,2024-11-27,13:18,Esporte & Lazer,PROD-0013,238.18,1,238.18,8.97,GO,Entregue,5.0
PED-004043,2024-04-19,15:49,Moda Feminina,PROD-0030,76.69,1,76.69,5.4,CE,Entregue,5.0
PED-004044,2023-07-16,14:14,Beleza & Saúde,PROD-0251,92.12,1,92.12,10.72,SP,Entregue,5.0
PED-004045,2023-02-28,12:57,Moda Masculina,PROD-0389,225.51,1,225.51,36.93,PE,Em trânsito,
PED-004046,2023-04-10,12:56,Moda Masculina,PROD-0135,234.26,1,234.26,37.9,PR,Cancelado,
PED-004047,2023-05-01,10:40,Moda Masculina,PROD-0112,123.25,1,123.25,41.66,GO,Devolvido,
PED-004048,2024-09-10,13:52,Casa & Decoração,PROD-0479,82.24,1,82.24,14.64,GO,Entregue,4.0
PED-004049,2024-05-20,11:37,Casa & Decoração,PROD-0144,186.96,2,373.92,19.24,RJ,Em trânsito,
PED-004050,2024-01-23,16:31,Eletrônicos,PROD-0053,649.96,2,1299.92,33.1,RN,Entregue,3.0
PED-004051,2024-02-07,20:48,Acessórios,PROD-0360,59.34,1,59.34,21.93,PA,Entregue,3.0
PED-004052,2023-09-19,17:12,Esporte & Lazer,PROD-0157,191.06,1,191.06,10.33,MA,Entregue,5.0
PED-004053,2024-02-13,07:01,Moda Masculina,PROD-0052,116.62,2,233.25,38.71,MG,Cancelado,
PED-004054,2024-09-24,21:12,Eletrônicos,PROD-0275,679.84 ,1,679.84,31.64,CE,Entregue,4.0
PED-004055,2023-08-21,13:22,Moda Masculina,PROD-0278,150.18,1,150.18,8.65,RJ,Entregue,5.0
PED-004056,2023-02-20,13:02,Acessórios,PROD-0493,53.47,1,53.47,15.9,BA,Entregue,5.0
PED-004057,2024-01-17,07:58,Eletrônicos,PROD-0419,646.11,2,1292.22,10.97,SP,Entregue,5.0
PED-004058,2023-02-14,16:35,Eletrônicos,PROD-0429,648.06,2,1296.11,35.29,SP,Entregue,3.0
PED-004059,2023-04-10,11:58,Casa & Decoração,PROD-0356,273.94,1,273.94,7.8,MG,Entregue,5.0
PED-004060,2024-03-25,07:25,Eletrônicos,PROD-0331,205.56,1,205.56,8.45,PI,Entregue,2.0
PED-004061,2024-04-26,17:13,Moda Feminina,PROD-0137,120.52,1,120.52,40.06,CE,Entregue,4.0
PED-004062,2024-12-13,16:07,Eletrônicos,PROD-0160,726.95,1,726.95,18.52,CE,Devolvido,
PED-004063,2024-07-12,08:04,Moda Feminina,PROD-0121,81.55,1,81.55,9.73,RN,Entregue,4.0
PED-004064,2024-05-04,01:07,Eletrônicos,PROD-0186,955.19,1,955.19,39.59,MG,Entregue,4.0
PED-004065,2023-11-30,15:38,Eletrônicos,PROD-0039,676.29,1,676.29,37.34,RJ,Entregue,5.0
PED-004066,2023-07-09,11:16,Esporte & Lazer,PROD-0104,235.86,1,235.86,9.45,SP,Entregue,5.0
PED-004067,2024-12-12,18:11,Moda Feminina,PROD-0430,104.53,1,104.53,5.09,CE,Devolvido,
PED-004068,2023-10-26,12:07,Esporte & Lazer,PROD-0479,320.89,1,320.89,16.26,CE,Entregue,4.0
PED-004069,2024-04-07,11:39,Moda Masculina,PROD-0121,199.53,1,199.53,12.55,PI,Entregue,5.0
PED-004070,2023-08-05,21:15,Acessórios,PROD-0257,63.5,1,63.5,19.01,PI,Em trânsito,
PED-004071,2023-01-31,16:28,Esporte & Lazer,PROD-0497,116.43,1,116.43,27.34,SP,Entregue,4.0
PED-004072,2024-01-20,07:12,Infantil,PROD-0473,82.83 ,1,82.83,29.39,PE,Em trânsito,
PED-004073,2023-12-13,00:51,Moda Masculina,PROD-0161,93.48,1,93.48,31.91,PE,Entregue,5.0
PED-004074,2024-01-31,22:15,Eletrônicos,PROD-0384,332.6,1,332.6,34.62,RJ,Entregue,5.0
PED-004075,2023-07-02,16:25,Moda Masculina,PROD-0435,100.25,1,100.25,16.49,MG,Entregue,3.0
PED-004076,2024-12-28,11:52,Beleza & Saúde,PROD-0088,87.01,1,87.01,22.8,CE,Entregue,3.0
PED-004077,2024-06-08,18:49,Moda Feminina,PROD-0320,138.43,1,138.43,19.72,PR,Devolvido,
PED-004078,2024-01-27,01:03,Moda Feminina,PROD-0010,104.14,1,104.14,23.59,PE,Em trânsito,
PED-004079,2024-01-29,10:05,Moda Masculina,PROD-0476,15.0,1,15.0,34.84,SP,Entregue,3.0
PED-004080,2023-05-14,09:20,Beleza & Saúde,PROD-0410,69.47,1,69.47,14.91,RJ,Entregue,5.0
PED-004081,2023-08-17,16:52,Acessórios,PROD-0318,96.72,2,193.44,10.9,BA,Entregue,4.0
PED-004082,2023-04-23,15:37,Moda Masculina,PROD-0405,165.43,1,165.43,16.14,RN,Em trânsito,
PED-004083,2023-09-20,18:26,Esporte & Lazer,PROD-0423,226.82,1,226.82,25.18,PE,Devolvido,
PED-004084,2024-01-30,11:11,Eletrônicos,PROD-0329,460.96,2,921.92,12.06,PR,Entregue,5.0
PED-004085,2024-02-27,10:58,Moda Masculina,PROD-0488,202.18,1,202.18,29.17,GO,Cancelado,
PED-004086,2024-10-11,08:47,Casa & Decoração,PROD-0348,144.68,1,144.68,16.9,CE,Devolvido,
PED-004087,2024-04-01,13:37,Moda Feminina,PROD-0357,215.67,1,215.67,22.89,MG,Entregue,5.0
PED-004088,2023-01-02,14:12,Moda Feminina,PROD-0181,118.44,1,118.44,30.97,BA,Em trânsito,
PED-004089,2024-06-08,19:08,Esporte & Lazer,PROD-0328,118.89,1,118.89,43.92,MG,Em trânsito,
PED-004090,2024-06-03,19:16,Eletrônicos,PROD-0312,80.53,1,80.53,39.68,BA,Entregue,5.0
PED-004091,2024-08-01,11:10,Moda Feminina,PROD-0491,223.45,1,223.45,42.19,PR,Entregue,5.0
PED-004092,2024-03-09,17:47,Moda Masculina,PROD-0156,142.97,2,285.93,23.77,SP,Entregue,5.0
PED-004093,2024-04-14,05:10,Moda Masculina,PROD-0095,215.52,1,215.52,36.44,RJ,Devolvido,
PED-004094,2023-04-24,17:08,Moda Feminina,PROD-0400,171.19,3,513.58,25.58,RN,Cancelado,
PED-004095,2023-09-04,22:59,Casa & Decoração,PROD-0360,310.76,1,310.76,30.36,PE,Devolvido,
PED-004096,2023-09-28,11:16,Moda Feminina,PROD-0305,114.35,1,114.35,35.62,SP,Entregue,3.0
PED-004097,2023-03-06,17:36,Acessórios,PROD-0087,80.6,1,80.6,11.26,BA,Cancelado,
PED-004098,2024-09-06,08:28,Eletrônicos,PROD-0468,15.0,1,15.0,37.35,CE,Entregue,4.0
PED-004099,2023-11-18,18:08,Moda Feminina,PROD-0431,83.61,1,83.61,42.33,CE,Em trânsito,
PED-004100,2024-08-14,07:38,Casa & Decoração,PROD-0128,411.56,1,411.56,22.92,PE,Devolvido,
PED-004101,2024-10-29,11:55,Esporte & Lazer,PROD-0226,222.34,1,222.34,30.06,RJ,Entregue,2.0
PED-004102,2023-03-29,15:55,Esporte & Lazer,PROD-0097,116.7,1,116.7,36.8,PB,Em trânsito,
PED-004103,2023-05-16,15:23,Casa & Decoração,PROD-0429,225.2,2,450.4,30.41,CE,Devolvido,
PED-004104,2024-04-29,10:35,Esporte & Lazer,PROD-0330,150.25,1,150.25,7.04,CE,Em trânsito,
PED-004105,2023-01-17,09:25,Moda Masculina,PROD-0349,65.73,1,65.73,38.11,GO,Em trânsito,
PED-004106,2024-04-12,11:32,Moda Masculina,PROD-0170,191.31,1,191.31,27.07,PB,Entregue,4.0
PED-004107,2024-07-13,11:11,Casa & Decoração,PROD-0126,168.35,1,168.35,7.32,BA,Entregue,5.0
PED-004108,2023-10-29,07:48,Eletrônicos,PROD-0431,508.7,1,508.7,,MG,Entregue,5.0
PED-004109,2023-08-30,11:30,Moda Feminina,PROD-0494,85.11,1,85.11,5.6,BA,Cancelado,
PED-004110,2023-01-21,15:03,Eletrônicos,PROD-0338,206.48,3,619.43,32.69,RN,Entregue,5.0
PED-004111,2023-03-15,15:43,Eletrônicos,PROD-0094,533.67,1,533.67,30.04,PR,Cancelado,
PED-004112,2023-09-24,15:50,Moda Feminina,PROD-0033,115.47,2,230.95,19.48,RJ,Entregue,2.0
PED-004113,2023-04-28,09:01,Infantil,PROD-0166,128.09,1,128.09,30.51,PB,Entregue,5.0
PED-004114,2024-10-12,16:51,Moda Feminina,PROD-0029,80.25,1,80.25,36.69,PR,Entregue,3.0
PED-004115,2024-07-17,14:01,Esporte & Lazer,PROD-0393,213.75,2,427.5,39.31,RN,Em trânsito,
